tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
2140000,2026-01-17T13:46:48.671714,147898,26501,111366,36531,55063,0.3545601001765523,0.02020748,0.25710769923066823,265.01,848.65,1113.66,337.14,1141.84,1478.98,72.13,293.18,365.31,0.3545601001765523,20207.48,0.0002020748,550.63,0.0,0.0,0.25710769923066823,26501,84865,111366,36531,2020748,1.53,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9781,0.9377,0,8,82,0,3,0,3,0,4,0,0,111.97,177,73
2150000,2026-01-17T13:46:51.058568,148570,26624,111874,36695,55312,0.3544169826625081,0.02030162,0.2570480706131599,266.24,852.5,1118.74,338.69,1147.01,1485.7,72.44,294.51,366.95,0.3544169826625081,20301.62,0.0002030162,553.12,0.0,0.0,0.2570480706131599,26624,85250,111874,36695,2030162,2.02,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9863,0.9376000000000001,0,10,85,0,0,0,1,0,4,0,0,47.67,128,60
2160000,2026-01-17T13:46:53.494288,149223,26754,112372,36851,55527,0.3542434866168246,0.02039693,0.25694995392740466,267.54,856.18,1123.72,340.2,1152.03,1492.23,72.66,295.85,368.51,0.3542434866168246,20396.93,0.00020396930000000002,555.27,0.0,0.0,0.25694995392740466,26754,85618,112372,36851,2039693,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9803999999999999,0.9389,1,9,85,0,0,0,1,0,4,0,0,56.98,130,81
2170000,2026-01-17T13:46:55.937243,149914,26884,112893,37020,55772,0.35413982939203004,0.02049146,0.25691678969390663,268.84,860.09,1128.93,341.79,1157.35,1499.14,72.95,297.25,370.2,0.35413982939203004,20491.46,0.00020491459999999998,557.72,0.0,0.0,0.25691678969390663,26884,86009,112893,37020,2049146,1.63,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9865,0.9367,0,7,86,0,2,0,2,0,3,0,0,73.4,179,44
2180000,2026-01-17T13:46:58.400209,150588,27011,113396,37192,56019,0.35413078408555704,0.02058628,0.25692592415378185,270.11,863.85,1133.96,343.3,1162.58,1505.88,73.19,298.73,371.92,0.35413078408555704,20586.28,0.0002058628,560.19,0.0,0.0,0.25692592415378185,27011,86385,113396,37192,2058628,1.92,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9853999999999999,0.9373999999999999,0,6,87,0,0,1,2,0,4,0,0,77.09,174,62
2190000,2026-01-17T13:47:00.814643,151272,27129,113913,37358,56275,0.35397479521144404,0.0206802,0.25685699067326434,271.29,867.84,1139.13,344.86,1167.86,1512.72,73.57,300.01,373.58,0.35397479521144404,20680.2,0.000206802,562.75,0.0,0.0,0.25685699067326434,27129,86784,113913,37358,2068020,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9865,0.9358,0,4,88,0,2,0,4,0,2,0,0,44.72,176,49
2200000,2026-01-17T13:47:03.246397,151930,27256,114409,37520,56509,0.35388943390341465,0.02077501,0.256838076472253,272.56,871.53,1144.09,346.36,1172.94,1519.3,73.8,301.4,375.2,0.35388943390341465,20775.01,0.0002077501,565.09,0.0,0.0,0.256838076472253,27256,87153,114409,37520,2077501,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9806999999999999,0.9397,1,7,87,0,1,0,1,0,3,0,0,84.73,179,73
2210000,2026-01-17T13:47:05.576739,152582,27379,114909,37672,56732,0.3537564885707381,0.02086958,0.2567647630925438,273.79,875.3,1149.09,347.87,1177.95,1525.82,74.07,302.65,376.72,0.3537564885707381,20869.58,0.00020869579999999998,567.32,0.0,0.0,0.2567647630925438,27379,87530,114909,37672,2086958,1.8,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9834,0.9420999999999999,0,7,87,0,0,0,4,0,2,0,0,54.49,165,39
2220000,2026-01-17T13:47:07.941488,153284,27504,115433,37850,56989,0.35374595634947176,0.02096399,0.256762646150465,275.04,879.29,1154.33,349.44,1183.4,1532.84,74.39,304.11,378.5,0.35374595634947176,20963.99,0.00020963989999999997,569.89,0.0,0.0,0.256762646150465,27504,87929,115433,37850,2096399,1.49,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9858,0.9409000000000001,0,10,73,0,3,0,8,0,6,0,0,101.67,158,83
2230000,2026-01-17T13:47:10.268054,153968,27625,115949,38018,57245,0.35358144772598155,0.02105816,0.25670912705453736,276.25,883.24,1159.49,351.04,1188.64,1539.68,74.78,305.4,380.18,0.35358144772598155,21058.16,0.00021058159999999998,572.45,0.0,0.0,0.25670912705453736,27625,88324,115949,38018,2105816,1.63,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9884000000000001,0.9411,0,14,73,0,2,0,5,0,6,0,0,69.88,129,84
2240000,2026-01-17T13:47:12.587761,154626,27746,116438,38187,57503,0.35363189854447563,0.02115304,0.2567330062659142,277.46,886.92,1164.38,352.48,1193.78,1546.26,75.01,306.86,381.87,0.35363189854447563,21153.04,0.0002115304,575.03,0.0,0.0,0.2567330062659142,27746,88692,116438,38187,2115304,1.67,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9867999999999999,0.9384999999999999,0,8,86,0,0,0,1,0,5,0,0,44.59,126,67
2250000,2026-01-17T13:47:14.985008,155305,27879,116950,38354,57729,0.3536616102474232,0.0212482,0.2567456256208624,278.79,890.71,1169.5,354.05,1199.0,1553.05,75.25,308.29,383.54,0.3536616102474232,21248.2,0.00021248199999999998,577.29,0.0,0.0,0.2567456256208624,27879,89071,116950,38354,2124820,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9891,0.9397,0,6,82,0,2,0,5,0,5,0,0,119.8,163,89
2260000,2026-01-17T13:47:17.286616,155972,28003,117455,38516,57970,0.3536031656353279,0.02134268,0.25669551559374154,280.03,894.52,1174.55,355.65,1204.07,1559.72,75.62,309.54,385.16,0.3536031656353279,21342.68,0.0002134268,579.7,0.0,0.0,0.25669551559374154,28003,89452,117455,38516,2134268,1.62,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9876999999999999,0.9381999999999999,2,11,83,0,1,0,0,0,3,0,0,21.94,116,67
2270000,2026-01-17T13:47:19.643265,156618,28126,117949,38668,58188,0.353430348401664,0.0214374,0.2566084514010754,281.26,898.23,1179.49,357.15,1209.03,1566.18,75.88,310.8,386.68,0.353430348401664,21437.4,0.00021437399999999998,581.88,0.0,0.0,0.2566084514010754,28126,89823,117949,38668,2143740,1.75,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.987,0.9384999999999999,3,8,82,0,0,0,2,0,5,0,0,66.09,169,70
2280000,2026-01-17T13:47:21.954757,157281,28252,118447,38833,58419,0.3533263798252408,0.02153212,0.2565703013976835,282.52,901.95,1184.47,358.69,1214.12,1572.81,76.17,312.16,388.33,0.3533263798252408,21532.12,0.0002153212,584.19,0.0,0.0,0.2565703013976835,28252,90195,118447,38833,2153212,1.6,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9853000000000001,0.9372,1,8,82,0,1,0,2,0,6,0,0,43.34,121,51
2290000,2026-01-17T13:47:24.220918,157971,28377,118960,39010,58678,0.35333794252461087,0.02162647,0.25659549267431436,283.77,905.83,1189.6,360.27,1219.44,1579.71,76.49,313.61,390.1,0.35333794252461087,21626.47,0.00021626470000000002,586.78,0.0,0.0,0.25659549267431436,28377,90583,118960,39010,2162647,1.73,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9856,0.9383,0,6,83,0,2,0,4,0,5,0,0,82.0,148,86
2300000,2026-01-17T13:47:26.548204,158633,28500,119464,39168,58910,0.3531602964298316,0.02172111,0.25651756712673257,285.0,909.64,1194.64,361.84,1224.49,1586.33,76.83,314.85,391.68,0.3531602964298316,21721.11,0.00021721109999999998,589.1,0.0,0.0,0.25651756712673257,28500,90964,119464,39168,2172111,1.57,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9862000000000001,0.9392,0,7,85,0,0,0,4,0,4,0,0,65.0,153,61
2310000,2026-01-17T13:47:28.799169,159306,28625,119975,39330,59152,0.353057892384623,0.02181502,0.2564748759334895,286.25,913.5,1199.75,363.37,1229.69,1593.06,77.11,316.19,393.3,0.353057892384623,21815.02,0.0002181502,591.52,0.0,0.0,0.2564748759334895,28625,91350,119975,39330,2181502,1.82,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9890000000000001,0.9409000000000001,0,9,86,0,0,0,2,0,3,0,0,26.5,91,69
2320000,2026-01-17T13:47:31.050327,160005,28745,120499,39505,59422,0.3530493672903525,0.02191029,0.256480631965292,287.45,917.54,1204.99,364.93,1235.12,1600.05,77.48,317.57,395.05,0.3530493672903525,21910.29,0.0002191029,594.22,0.0,0.0,0.256480631965292,28745,91754,120499,39505,2191029,1.41,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9811,0.9384999999999999,2,10,82,0,3,0,2,0,1,0,0,60.39,113,77
2330000,2026-01-17T13:47:33.392262,160654,28862,120988,39665,59660,0.35303728006031926,0.02200516,0.25647303205848593,288.62,921.26,1209.88,366.4,1240.14,1606.54,77.78,318.87,396.65,0.35303728006031926,22005.16,0.00022005159999999999,596.6,0.0,0.0,0.25647303205848593,28862,92126,120988,39665,2200516,1.87,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9859,0.9384,1,10,80,0,1,0,3,0,5,0,0,50.64,122,70
2340000,2026-01-17T13:47:35.693553,161364,28992,121527,39836,59920,0.3529419812745674,0.02209865,0.25642919067340914,289.92,925.35,1215.27,368.0,1245.64,1613.64,78.07,320.29,398.36,0.3529419812745674,22098.65,0.0002209865,599.2,0.0,0.0,0.25642919067340914,28992,92535,121527,39836,2209865,1.92,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9837,0.937,0,12,79,0,0,0,3,0,6,0,0,36.71,119,44
2350000,2026-01-17T13:47:37.951397,162034,29110,122030,40003,60177,0.3529498443182845,0.02219353,0.2564349784832983,291.1,929.2,1220.3,369.53,1250.81,1620.34,78.42,321.61,400.03,0.3529498443182845,22193.53,0.0002219353,601.77,0.0,0.0,0.2564349784832983,29110,92920,122030,40003,2219353,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9852,0.9379000000000001,0,10,84,0,0,0,2,0,4,0,0,43.25,134,46
2360000,2026-01-17T13:47:40.238854,162696,29237,122531,40164,60404,0.35277144845286573,0.02228848,0.25637000807384336,292.37,932.94,1225.31,371.07,1255.89,1626.96,78.69,322.95,401.64,0.35277144845286573,22288.48,0.0002228848,604.04,0.0,0.0,0.25637000807384336,29237,93294,122531,40164,2228848,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9839,0.9392,0,6,88,0,0,0,2,0,4,0,0,68.97,149,76
2370000,2026-01-17T13:47:42.503000,163357,29365,123036,40321,60628,0.35259644787635,0.02238296,0.2562819735598103,293.65,936.71,1230.36,372.6,1260.97,1633.57,78.95,324.26,403.21,0.35259644787635,22382.96,0.0002238296,606.28,0.0,0.0,0.2562819735598103,29365,93671,123036,40321,2238296,1.6,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9869,0.9425,1,3,91,0,0,1,1,0,3,0,0,70.18,174,63
2380000,2026-01-17T13:47:44.768803,164044,29493,123560,40483,60861,0.3524710891337773,0.02247733,0.2562149978917113,294.93,940.67,1235.6,374.2,1266.24,1640.44,79.27,325.56,404.83,0.3524710891337773,22477.33,0.0002247733,608.61,0.0,0.0,0.2562149978917113,29493,94067,123560,40483,2247733,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9838,0.9417,0,14,77,0,1,0,2,0,6,0,0,35.42,121,76
2390000,2026-01-17T13:47:47.051500,164783,29627,124126,40656,61126,0.35216417227785274,0.02257074,0.25607143364980084,296.27,944.99,1241.26,375.93,1271.9,1647.83,79.65,326.91,406.56,0.35216417227785274,22570.74,0.00022570739999999999,611.26,0.0,0.0,0.25607143364980084,29627,94499,124126,40656,2257074,1.47,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9853999999999999,0.9386,0,9,86,0,0,0,2,0,3,0,0,55.89,138,63
2400000,2026-01-17T13:47:49.483455,165444,29753,124623,40820,61351,0.3521930412104943,0.02266575,0.2560862380847727,297.53,948.7,1246.23,377.51,1276.93,1654.44,79.97,328.23,408.2,0.3521930412104943,22665.75,0.0002266575,613.51,0.0,0.0,0.2560862380847727,29753,94870,124623,40820,2266575,1.86,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9851000000000001,0.9375,0,9,82,0,1,0,2,0,6,0,0,77.89,156,86
2410000,2026-01-17T13:47:51.810883,166108,29881,125135,40973,61572,0.35197614453273135,0.02276031,0.2559894408412374,298.81,952.54,1251.35,379.06,1282.02,1661.08,80.25,329.48,409.73,0.35197614453273135,22760.31,0.00022760309999999998,615.72,0.0,0.0,0.2559894408412374,29881,95254,125135,40973,2276031,1.61,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9825,0.9395,0,6,86,1,1,0,2,0,4,0,0,70.33,180,83
2420000,2026-01-17T13:47:54.069601,166771,30006,125632,41138,61809,0.3519753523432626,0.02285491,0.25597119949687924,300.06,956.26,1256.32,380.57,1287.14,1667.71,80.5,330.88,411.38,0.3519753523432626,22854.91,0.0002285491,618.09,0.0,0.0,0.25597119949687924,30006,95626,125632,41138,2285491,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9795,0.9427,0,12,80,0,1,0,3,0,4,0,0,65.71,153,63
2430000,2026-01-17T13:47:56.342165,167468,30136,126159,41308,62056,0.35179529215521116,0.02294902,0.25590994696434083,301.36,960.23,1261.59,382.22,1292.46,1674.68,80.85,332.23,413.08,0.35179529215521116,22949.02,0.00022949020000000001,620.56,0.0,0.0,0.25590994696434083,30136,96023,126159,41308,2294902,1.61,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9883,0.9407,0,6,87,0,0,0,2,0,5,0,0,50.8,135,69
2440000,2026-01-17T13:47:58.583462,168160,30253,126677,41482,62332,0.3517604918561031,0.02304277,0.25591102820469575,302.53,964.24,1266.77,383.72,1297.88,1681.6,81.18,333.64,414.82,0.3517604918561031,23042.77,0.0002304277,623.32,0.0,0.0,0.25591102820469575,30253,96424,126677,41482,2304277,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9863,0.9420999999999999,0,9,83,0,0,0,4,0,4,0,0,30.51,107,59
2450000,2026-01-17T13:48:00.829081,168831,30377,127180,41650,62572,0.35174154949746234,0.02313799,0.2559084177189402,303.77,968.03,1271.8,385.29,1303.02,1688.31,81.51,334.99,416.5,0.35174154949746234,23137.99,0.00023137990000000002,625.72,0.0,0.0,0.2559084177189402,30377,96803,127180,41650,2313799,1.98,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9848,0.9407,0,4,87,0,1,0,3,0,5,0,0,88.37,150,83
2460000,2026-01-17T13:48:03.124249,169488,30496,127675,41812,62818,0.35161112927909705,0.0232327,0.2558428011047311,304.96,971.79,1276.75,386.79,1308.09,1694.88,81.82,336.3,418.12,0.35161112927909705,23232.7,0.00023232699999999997,628.18,0.0,0.0,0.2558428011047311,30496,97179,127675,41812,2323270,1.52,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9845999999999999,0.9419,1,11,82,0,0,0,2,0,4,0,0,59.06,141,56
2470000,2026-01-17T13:48:05.564350,170174,30628,128198,41975,63047,0.351537320981934,0.02332752,0.2557983873979068,306.28,975.7,1281.98,388.41,1313.33,1701.74,82.13,337.62,419.75,0.351537320981934,23327.52,0.0002332752,630.47,0.0,0.0,0.2557983873979068,30628,97570,128198,41975,2332752,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9845999999999999,0.9420999999999999,1,3,88,0,2,0,2,0,4,0,0,58.32,123,50
2480000,2026-01-17T13:48:08.054648,170919,30754,128758,42160,63330,0.3515035206608785,0.02342164,0.2557723565345437,307.54,980.04,1287.58,390.18,1319.01,1709.19,82.63,338.97,421.6,0.3515035206608785,23421.64,0.0002342164,633.3,0.0,0.0,0.2557723565345437,30754,98004,128758,42160,2342164,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9826999999999999,0.9377,0,11,79,0,0,0,5,0,5,0,0,72.84,169,79
2490000,2026-01-17T13:48:10.323360,171603,30875,129265,42337,63598,0.35144845813416997,0.0235154,0.25576763274082154,308.75,983.9,1292.65,391.71,1324.32,1716.03,82.96,340.41,423.37,0.35144845813416997,23515.4,0.00023515399999999998,635.98,0.0,0.0,0.25576763274082154,30875,98390,129265,42337,2351540,1.5,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9817999999999999,0.937,1,12,80,0,1,0,1,0,5,0,0,61.97,120,78
2500000,2026-01-17T13:48:12.588910,172291,30993,129791,42499,63855,0.35138284980518164,0.0236088,0.2557247647296758,309.93,987.98,1297.91,393.24,1329.67,1722.91,83.31,341.68,424.99,0.35138284980518164,23608.8,0.000236088,638.55,0.0,0.0,0.2557247647296758,30993,98798,129791,42499,2360880,1.91,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9837,0.9390000000000001,1,9,78,0,2,0,5,0,5,0,0,78.39,124,81
2510000,2026-01-17T13:48:14.862100,172992,31115,130318,42673,64131,0.3512995329568946,0.02370292,0.2556915962299467,311.15,992.03,1303.18,394.82,1335.1,1729.92,83.66,343.07,426.73,0.3512995329568946,23702.92,0.0002370292,641.31,0.0,0.0,0.2556915962299467,31115,99203,130318,42673,2370292,1.53,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.982,0.9375,0,5,90,0,0,0,1,0,4,0,0,73.86,158,68
2520000,2026-01-17T13:48:17.286973,173677,31238,130836,42840,64385,0.35121117490130316,0.02379684,0.2556480182612236,312.38,995.98,1308.36,396.33,1340.44,1736.77,83.94,344.46,428.4,0.35121117490130316,23796.84,0.0002379684,643.85,0.0,0.0,0.2556480182612236,31238,99598,130836,42840,2379684,1.8,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9869,0.9378,0,14,77,0,1,0,3,0,5,0,0,55.08,102,82
2530000,2026-01-17T13:48:19.705953,174355,31371,131344,43010,64615,0.35120659377966,0.02389218,0.25563994155602937,313.71,999.73,1313.44,397.89,1345.66,1743.55,84.17,345.93,430.1,0.35120659377966,23892.18,0.0002389218,646.15,0.0,0.0,0.25563994155602937,31371,99973,131344,43010,2389218,1.6,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9834999999999999,0.9386,0,9,78,0,0,0,7,0,6,0,0,94.76,158,85
2540000,2026-01-17T13:48:22.351830,175045,31498,131862,43183,64870,0.3512083169653774,0.0239868,0.2556396576407951,314.98,1003.64,1318.62,399.46,1350.99,1750.45,84.48,347.35,431.83,0.3512083169653774,23986.8,0.000239868,648.7,0.0,0.0,0.2556396576407951,31498,100364,131862,43183,2398680,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9861,0.9399,0,15,74,0,2,1,4,0,4,0,0,131.6,174,89
2550000,2026-01-17T13:48:24.691071,175723,31616,132369,43353,65137,0.3511840766435283,0.02408132,0.25562235400548566,316.16,1007.53,1323.69,400.96,1356.27,1757.23,84.8,348.73,433.53,0.3511840766435283,24081.32,0.0002408132,651.37,0.0,0.0,0.25562235400548566,31616,100753,132369,43353,2408132,1.83,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9847,0.9401,0,9,84,0,1,0,2,0,4,0,0,82.49,171,65
2560000,2026-01-17T13:48:27.015199,176429,31749,132910,43518,65381,0.35101458086092563,0.02417557,0.25554067736815456,317.49,1011.61,1329.1,402.64,1361.65,1764.29,85.14,350.04,435.18,0.35101458086092563,24175.57,0.00024175570000000001,653.81,0.0,0.0,0.25554067736815456,31749,101161,132910,43518,2417557,1.73,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9841,0.9409000000000001,0,8,88,0,0,0,1,0,3,0,0,63.69,166,71
2570000,2026-01-17T13:48:29.316236,177109,31874,133415,43693,65633,0.35098666927359806,0.02427012,0.2555435740964908,318.74,1015.41,1334.15,404.14,1366.95,1771.09,85.39,351.54,436.93,0.35098666927359806,24270.12,0.0002427012,656.33,0.0,0.0,0.2555435740964908,31874,101541,133415,43693,2427012,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9863,0.9408,1,4,86,0,0,0,6,0,3,0,0,33.83,143,29
2580000,2026-01-17T13:48:31.553013,177808,31994,133937,43870,65918,0.35100642636302837,0.02436377,0.25555444560602103,319.94,1019.43,1339.37,405.71,1372.37,1778.08,85.76,352.94,438.7,0.35100642636302837,24363.77,0.0002436377,659.18,0.0,0.0,0.25555444560602103,31994,101943,133937,43870,2436377,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.985,0.9396,0,10,87,0,0,0,2,0,1,0,0,10.3,70,21
2590000,2026-01-17T13:48:33.795697,178511,32113,134458,44052,66192,0.35105912166650627,0.02445836,0.25558909650752226,321.13,1023.45,1344.58,407.28,1377.83,1785.11,86.14,354.38,440.52,0.35105912166650627,24458.36,0.00024458360000000003,661.92,0.0,0.0,0.25558909650752226,32113,102345,134458,44052,2445836,1.87,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9865,0.9403999999999999,0,7,81,0,1,0,6,0,5,0,0,68.65,146,65
2600000,2026-01-17T13:48:36.056980,179184,32240,134969,44214,66433,0.35090435232728884,0.02455312,0.25553525389636644,322.4,1027.29,1349.69,408.79,1383.05,1791.84,86.38,355.76,442.14,0.35090435232728884,24553.12,0.0002455312,664.33,0.0,0.0,0.25553525389636644,32240,102729,134969,44214,2455312,1.8,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.985,0.9397,0,7,86,0,0,0,3,0,4,0,0,44.19,135,41
2610000,2026-01-17T13:48:38.312496,179865,32359,135475,44389,66701,0.3509033833618435,0.02464757,0.255549738329549,323.59,1031.16,1354.75,410.32,1388.33,1798.65,86.72,357.17,443.89,0.3509033833618435,24647.57,0.0002464757,667.01,0.0,0.0,0.255549738329549,32359,103116,135475,44389,2464757,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9906,0.9365000000000001,0,6,90,0,0,0,1,0,3,0,0,73.99,151,65
2620000,2026-01-17T13:48:40.589025,180530,32479,135979,44550,66944,0.35076648601813576,0.02474189,0.25548119925928015,324.79,1035.0,1359.79,411.85,1393.45,1805.3,87.05,358.45,445.5,0.35076648601813576,24741.89,0.0002474189,669.44,0.0,0.0,0.25548119925928015,32479,103500,135979,44550,2474189,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9836,0.9347,0,14,81,0,0,0,1,0,4,0,0,66.55,160,56
2630000,2026-01-17T13:48:42.841307,181203,32601,136487,44715,67196,0.35065459214280553,0.02483651,0.2554366643224124,326.01,1038.86,1364.87,413.35,1398.68,1812.03,87.33,359.82,447.15,0.35065459214280553,24836.51,0.0002483651,671.96,0.0,0.0,0.2554366643224124,32601,103886,136487,44715,2483651,1.69,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9867,0.9367,0,8,88,0,0,0,1,0,3,0,0,76.22,168,72
2640000,2026-01-17T13:48:45.089212,181896,32725,137012,44883,67448,0.3505184988043689,0.02493065,0.2553678066819412,327.25,1042.87,1370.12,414.93,1404.03,1818.96,87.67,361.16,448.83,0.3505184988043689,24930.65,0.0002493065,674.48,0.0,0.0,0.2553678066819412,32725,104287,137012,44883,2493065,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9777,0.9362,0,10,83,0,1,0,3,0,3,0,0,73.14,145,62
2650000,2026-01-17T13:48:47.403966,182579,32856,137530,45048,67683,0.35043120447314363,0.02502531,0.2553244915287412,328.56,1046.74,1375.3,416.49,1409.3,1825.79,87.92,362.56,450.48,0.35043120447314363,25025.31,0.0002502531,676.83,0.0,0.0,0.2553244915287412,32856,104674,137530,45048,2502531,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9879000000000001,0.9348000000000001,0,11,81,0,0,0,3,0,5,0,0,62.19,156,68
2660000,2026-01-17T13:48:49.689052,183247,32978,138043,45203,67915,0.3502939778658767,0.0251193,0.25525878285657405,329.78,1050.65,1380.43,418.1,1414.37,1832.47,88.31,363.72,452.03,0.3502939778658767,25119.3,0.00025119300000000003,679.15,0.0,0.0,0.25525878285657405,32978,105065,138043,45203,2511930,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9881,0.9401999999999999,0,10,86,0,0,0,1,0,3,0,0,32.49,93,53
2670000,2026-01-17T13:48:51.945475,183945,33104,138562,45382,68169,0.3502949377001089,0.02521438,0.25527268963464517,331.04,1054.58,1385.62,419.69,1419.76,1839.45,88.64,365.18,453.82,0.3502949377001089,25214.38,0.00025214380000000003,681.69,0.0,0.0,0.25527268963464517,33104,105458,138562,45382,2521438,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9843,0.9396,0,8,80,0,2,0,6,0,4,0,0,88.66,137,86
2680000,2026-01-17T13:48:54.210004,184662,33237,139108,45553,68432,0.3501466620253207,0.02530879,0.2552174900268988,332.37,1058.71,1391.08,421.32,1425.3,1846.62,88.95,366.58,455.53,0.3501466620253207,25308.79,0.0002530879,684.32,0.0,0.0,0.2552174900268988,33237,105871,139108,45553,2530879,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9889,0.9373,1,12,82,0,1,0,2,0,2,0,0,36.32,119,72
2690000,2026-01-17T13:48:56.456016,185344,33362,139621,45722,68675,0.35006995504740046,0.02540314,0.25518781889647757,333.62,1062.59,1396.21,422.9,1430.54,1853.44,89.27,367.95,457.22,0.35006995504740046,25403.14,0.0002540314,686.75,0.0,0.0,0.25518781889647757,33362,106259,139621,45722,2540314,1.95,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9856,0.9377,0,15,74,0,2,0,6,0,3,0,0,101.33,135,87
