tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
36050000,2026-01-16T18:01:44.186734,2264149,457466,1773773,490376,682684,0.2812529553271104,0.34131464,0.3272879717564496,4574.66,13163.07,17737.73,5327.18,17314.31,22641.49,752.52,4151.24,4903.76,0.2812529553271104,341314.64,0.0034131464,6826.84,0.0,0.0,0.3272879717564496,457466,1316307,1773773,490376,34131464,1.71,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9822,0.9359000000000001,0,4,91,0,0,1,1,0,3,0,0,80.52,174,77
36060000,2026-01-16T18:01:46.639615,2264696,457588,1774202,490494,682828,0.28125437994984626,0.34141022,0.32734077735489764,4575.88,13166.14,17742.02,5328.49,17318.47,22646.96,752.61,4152.33,4904.94,0.28125437994984626,341410.22,0.0034141021999999997,6828.28,0.0,0.0,0.32734077735489764,457588,1316614,1774202,490494,34141022,1.62,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9808,0.937,1,5,89,0,0,1,1,0,3,0,0,71.45,175,69
36070000,2026-01-16T18:01:49.083903,2265297,457714,1774684,490612,682989,0.28124493019835684,0.34150477,0.32739338668854784,4577.14,13169.7,17746.84,5329.92,17323.05,22652.97,752.77,4153.35,4906.12,0.28124493019835684,341504.77,0.0034150477000000003,6829.89,0.0,0.0,0.32739338668854784,457714,1316970,1774684,490612,34150477,1.65,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9867999999999999,0.9359999999999999,0,7,87,0,0,0,2,0,4,0,0,67.06,157,63
36080000,2026-01-16T18:01:51.521183,2265866,457837,1775141,490724,683134,0.28123633073431065,0.34159983,0.32744329263119853,4578.37,13173.04,17751.41,5331.31,17327.35,22658.66,752.93,4154.31,4907.24,0.28123633073431065,341599.83,0.0034159983,6831.34,0.0,0.0,0.32744329263119853,457837,1317304,1775141,490724,34159983,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9837,0.9358,0,5,90,0,1,0,2,0,2,0,0,62.47,146,58
36090000,2026-01-16T18:01:53.942193,2266485,457966,1775637,490847,683304,0.2812282573166544,0.34169448,0.32749761536850747,4579.66,13176.71,17756.37,5332.79,17332.06,22664.85,753.13,4155.34,4908.47,0.2812282573166544,341694.48,0.0034169448,6833.04,0.0,0.0,0.32749761536850747,457966,1317671,1775637,490847,34169448,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9738,0.9327,0,3,94,0,1,0,1,0,1,0,0,27.84,176,33
36100000,2026-01-16T18:01:56.374169,2267084,458086,1776116,490967,683478,0.281221873222883,0.3417882,0.32755049820240856,4580.86,13180.3,17761.16,5334.2,17336.64,22670.84,753.33,4156.34,4909.67,0.281221873222883,341788.2,0.0034178819999999997,6834.78,0.0,0.0,0.32755049820240856,458086,1318030,1776116,490967,34178820,1.63,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9865999999999999,0.9327,0,11,87,0,0,0,1,0,1,0,0,16.62,77,33
36110000,2026-01-16T18:01:58.809352,2267682,458221,1776603,491078,683611,0.28120759220062586,0.34188365,0.32759891122050483,4582.21,13183.82,17766.03,5335.66,17341.16,22676.82,753.44,4157.34,4910.78,0.28120759220062586,341883.65,0.0034188365,6836.11,0.0,0.0,0.32759891122050483,458221,1318382,1776603,491078,34188365,1.52,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9788,0.9331,0,3,91,0,0,0,2,0,4,0,0,61.12,146,55
36120000,2026-01-16T18:02:01.239984,2268282,458349,1777076,491205,683787,0.2812037756630394,0.34197834,0.32765550480625755,4583.49,13187.27,17770.76,5337.05,17345.77,22682.82,753.55,4158.5,4912.05,0.2812037756630394,341978.34,0.0034197833999999997,6837.87,0.0,0.0,0.32765550480625755,458349,1318727,1777076,491205,34197834,1.54,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9764,0.9348000000000001,0,9,88,0,0,0,1,0,2,0,0,34.24,122,39
36130000,2026-01-16T18:02:03.691657,2268865,458482,1777546,491318,683919,0.281192335422431,0.34207271,0.3277065566081928,4584.82,13190.64,17775.46,5338.49,17350.16,22688.65,753.66,4159.52,4913.18,0.281192335422431,342072.71,0.0034207271,6839.19,0.0,0.0,0.3277065566081928,458482,1319064,1777546,491318,34207271,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9838,0.9335,0,1,94,0,0,0,2,0,3,0,0,18.27,93,35
36140000,2026-01-16T18:02:06.152167,2269423,458607,1777996,491426,684051,0.2811822665657459,0.34216812,0.32775458291202314,4586.07,13193.89,17779.96,5339.86,17354.37,22694.23,753.78,4160.48,4914.26,0.2811822665657459,342168.12,0.0034216812000000003,6840.51,0.0,0.0,0.32775458291202314,458607,1319389,1777996,491426,34216812,1.66,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9814999999999999,0.9338,0,7,88,0,1,0,2,0,2,0,0,42.54,136,45
36150000,2026-01-16T18:02:08.584680,2270032,458738,1778486,491545,684206,0.28117204227346443,0.34226313,0.3278074332945286,4587.38,13197.48,17784.86,5341.35,17358.97,22700.32,753.96,4161.49,4915.45,0.28117204227346443,342263.13,0.0034226313,6842.06,0.0,0.0,0.3278074332945286,458738,1319748,1778486,491545,34226313,1.62,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9817999999999999,0.9331,1,2,92,0,0,0,1,0,4,0,0,40.01,160,31
36160000,2026-01-16T18:02:11.035116,2270618,458862,1778942,491675,684374,0.28117303990810016,0.34235815,0.32786494386361587,4588.62,13200.8,17789.42,5342.74,17363.44,22706.18,754.11,4162.64,4916.75,0.28117303990810016,342358.15,0.0034235815000000004,6843.74,0.0,0.0,0.32786494386361587,458862,1320080,1778942,491675,34235815,1.69,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9867,0.9314,0,5,90,0,0,0,1,0,4,0,0,33.35,131,56
36170000,2026-01-16T18:02:13.456974,2271240,458989,1779440,491799,684542,0.2811628477162841,0.3424525,0.3279194505070798,4589.89,13204.51,17794.4,5344.26,17368.14,22712.4,754.36,4163.63,4917.99,0.2811628477162841,342452.5,0.003424525,6845.42,0.0,0.0,0.3279194505070798,458989,1320451,1779440,491799,34245250,1.61,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9819,0.9312999999999999,0,6,87,0,0,0,2,0,5,0,0,28.08,118,53
36180000,2026-01-16T18:02:15.904120,2271808,459115,1779894,491913,684688,0.28115619829415817,0.34254775,0.32797046978057326,4591.15,13207.79,17798.94,5345.63,17372.45,22718.08,754.47,4164.66,4919.13,0.28115619829415817,342547.75,0.0034254775,6846.88,0.0,0.0,0.32797046978057326,459115,1320779,1779894,491913,34254775,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9867999999999999,0.9312999999999999,0,3,94,0,0,0,1,0,2,0,0,36.86,133,39
36190000,2026-01-16T18:02:18.333307,2272382,459243,1780366,492015,684819,0.2811382700143693,0.34264255,0.32801538857036056,4592.43,13211.23,17803.66,5346.99,17376.83,22723.82,754.55,4165.6,4920.15,0.2811382700143693,342642.55,0.0034264255,6848.19,0.0,0.0,0.32801538857036056,459243,1321123,1780366,492015,34264255,1.56,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9784,0.9331,0,3,92,0,1,0,1,0,3,0,0,38.18,112,40
36200000,2026-01-16T18:02:20.755706,2272973,459370,1780840,492132,684967,0.2811300367128565,0.34273779,0.328067404335705,4593.7,13214.7,17808.4,5348.42,17381.31,22729.73,754.72,4166.6,4921.32,0.2811300367128565,342737.79,0.0034273779,6849.67,0.0,0.0,0.328067404335705,459370,1321470,1780840,492132,34273779,1.54,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9876999999999999,0.9329000000000001,1,2,87,0,2,0,4,0,4,0,0,54.56,121,75
36210000,2026-01-16T18:02:23.203308,2273532,459493,1781294,492237,685104,0.28111802374273753,0.34283284,0.3281145002502185,4594.93,13218.01,17812.94,5349.78,17385.54,22735.32,754.84,4167.53,4922.37,0.28111802374273753,342832.84,0.0034283284,6851.04,0.0,0.0,0.3281145002502185,459493,1321801,1781294,492237,34283284,1.55,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9856999999999999,0.9328,0,2,91,0,1,0,2,0,4,0,0,68.49,164,71
36220000,2026-01-16T18:02:25.656261,2274137,459626,1781785,492352,685250,0.28110700839396935,0.34292748,0.32816587830517074,4596.26,13221.59,17817.85,5351.24,17390.13,22741.37,754.98,4168.54,4923.52,0.28110700839396935,342927.48,0.0034292748000000002,6852.5,0.0,0.0,0.32816587830517074,459626,1322159,1781785,492352,34292748,1.48,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9765999999999999,0.9344,1,2,89,1,1,0,2,0,4,0,0,57.51,181,45
36230000,2026-01-16T18:02:28.096313,2274713,459752,1782243,492469,685400,0.28110125086375143,0.3430224,0.3282181805199649,4597.52,13224.91,17822.43,5352.63,17394.5,22747.13,755.1,4169.59,4924.69,0.28110125086375143,343022.4,0.003430224,6854.0,0.0,0.0,0.3282181805199649,459752,1322491,1782243,492469,34302240,1.67,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9876999999999999,0.9357,0,7,87,0,0,0,2,0,4,0,0,57.9,147,69
36240000,2026-01-16T18:02:30.530858,2275284,459874,1782711,492572,685534,0.2810837862613731,0.34311742,0.3282640694242856,4598.74,13228.37,17827.11,5354.03,17398.81,22752.84,755.28,4170.44,4925.72,0.2810837862613731,343117.42,0.0034311742,6855.34,0.0,0.0,0.3282640694242856,459874,1322837,1782711,492572,34311742,1.62,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.972,0.9370999999999999,0,4,86,0,1,0,4,0,5,0,0,76.32,161,79
36250000,2026-01-16T18:02:32.947604,2275873,459994,1783172,492700,685715,0.28108165406902236,0.34321255,0.3283212226861786,4599.94,13231.78,17831.72,5355.43,17403.3,22758.73,755.48,4171.52,4927.0,0.28108165406902236,343212.55,0.0034321255,6857.15,0.0,0.0,0.3283212226861786,459994,1323178,1783172,492700,34321255,1.73,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9854999999999999,0.9365000000000001,1,1,93,0,0,0,1,0,4,0,0,58.02,168,48
36260000,2026-01-16T18:02:35.375739,2276476,460129,1783667,492808,685850,0.2810633327353039,0.34330714,0.32836969079956646,4601.29,13235.38,17836.67,5356.9,17407.86,22764.76,755.6,4172.48,4928.08,0.2810633327353039,343307.14,0.0034330714,6858.5,0.0,0.0,0.32836969079956646,460129,1323538,1783667,492808,34330714,1.62,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9717,0.9349,0,5,88,0,0,0,3,0,4,0,0,42.47,172,69
36270000,2026-01-16T18:02:37.851628,2277035,460262,1784119,492915,685971,0.281050459465413,0.34340222,0.32841718749364257,4602.62,13238.57,17841.19,5358.28,17412.07,22770.35,755.65,4173.5,4929.15,0.281050459465413,343402.22,0.0034340221999999998,6859.71,0.0,0.0,0.32841718749364257,460262,1323857,1784119,492915,34340222,1.66,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9834999999999999,0.9351999999999999,0,4,92,0,0,0,1,0,3,0,0,61.29,163,57
36280000,2026-01-16T18:02:40.296560,2277618,460389,1784586,493031,686116,0.2810421904509463,0.34349692,0.328468022971712,4603.89,13241.97,17845.86,5359.69,17416.49,22776.18,755.79,4174.52,4930.31,0.2810421904509463,343496.92,0.0034349692,6861.16,0.0,0.0,0.328468022971712,460389,1324197,1784586,493031,34349692,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9859,0.9359999999999999,0,3,89,0,0,0,3,0,5,0,0,41.78,153,47
36290000,2026-01-16T18:02:42.736656,2278220,460522,1785071,493148,686263,0.28103192492160095,0.34359184,0.32852001966869016,4605.22,13245.49,17850.71,5361.1,17421.1,22782.2,755.87,4175.61,4931.48,0.28103192492160095,343591.84,0.0034359183999999997,6862.63,0.0,0.0,0.32852001966869016,460522,1324549,1785071,493148,34359184,1.56,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9798,0.9386,0,6,84,0,3,0,4,0,3,0,0,98.76,167,73
36300000,2026-01-16T18:02:45.161882,2278812,460646,1785546,493265,686428,0.2810207729204065,0.34368627,0.32857165513980613,4606.46,13249.0,17855.46,5362.51,17425.61,22788.12,756.04,4176.61,4932.65,0.2810207729204065,343686.27,0.0034368627,6864.28,0.0,0.0,0.32857165513980613,460646,1324900,1785546,493265,34368627,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9861,0.937,0,7,88,0,0,0,2,0,3,0,0,43.91,159,51
36310000,2026-01-16T18:02:47.571061,2279416,460773,1786028,493387,686594,0.2810139097836892,0.34378106,0.32862535752803523,4607.73,13252.55,17860.28,5363.96,17430.2,22794.16,756.22,4177.65,4933.87,0.2810139097836892,343781.06,0.0034378105999999997,6865.94,0.0,0.0,0.32862535752803523,460773,1325255,1786028,493387,34378106,1.63,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9717,0.9355,0,4,94,0,0,0,1,0,1,0,0,19.64,119,21
36320000,2026-01-16T18:02:49.970083,2280049,460892,1786521,493528,686799,0.28101663084309164,0.34387552,0.32868826266235907,4608.92,13256.29,17865.21,5365.37,17435.12,22800.49,756.45,4178.83,4935.28,0.28101663084309164,343875.52,0.0034387552,6867.99,0.0,0.0,0.32868826266235907,460892,1325629,1786521,493528,34387552,1.37,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9803999999999999,0.9336,0,7,82,0,1,1,5,0,4,0,0,96.44,175,91
36330000,2026-01-16T18:02:52.383161,2280635,461013,1786986,493648,686970,0.28101033168561534,0.34396966,0.3287415114007321,4610.13,13259.73,17869.86,5366.74,17439.61,22806.35,756.6,4179.88,4936.48,0.28101033168561534,343969.66,0.0034396966,6869.7,0.0,0.0,0.3287415114007321,461013,1325973,1786986,493648,34396966,1.46,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9883,0.9309999999999999,0,5,90,0,0,0,1,0,4,0,0,38.37,105,53
36340000,2026-01-16T18:02:54.808882,2281201,461139,1787447,493753,687103,0.2809952284055294,0.34406509,0.32878815586152416,4611.39,13263.08,17874.47,5368.12,17443.89,22812.01,756.72,4180.81,4937.53,0.2809952284055294,344065.09,0.0034406509000000003,6871.03,0.0,0.0,0.32878815586152416,461139,1326308,1787447,493753,34406509,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9814999999999999,0.9322,0,6,90,0,0,0,1,0,3,0,0,53.58,151,58
36350000,2026-01-16T18:02:57.248006,2281790,461270,1787930,493859,687234,0.2809789873640518,0.34415986,0.3288348771505032,4612.7,13266.6,17879.3,5369.53,17448.37,22817.9,756.83,4181.76,4938.59,0.2809789873640518,344159.86,0.0034415986,6872.34,0.0,0.0,0.3288348771505032,461270,1326660,1787930,493859,34415986,1.55,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9767999999999999,0.934,1,3,88,0,1,0,3,0,4,0,0,62.6,121,68
36360000,2026-01-16T18:02:59.642828,2282450,461405,1788458,493991,687427,0.2809711816729917,0.34425319,0.32889423271939777,4614.05,13270.53,17884.58,5371.07,17453.43,22824.5,757.01,4182.9,4939.91,0.2809711816729917,344253.19,0.0034425319,6874.27,0.0,0.0,0.32889423271939777,461405,1327053,1788458,493991,34425319,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9853999999999999,0.9326000000000001,0,4,93,0,0,0,1,0,2,0,0,24.41,102,29
36370000,2026-01-16T18:03:02.052097,2283066,461534,1788957,494108,687586,0.28096120642149097,0.3443483,0.3289468619106998,4615.34,13274.23,17889.57,5372.56,17458.1,22830.66,757.21,4183.87,4941.08,0.28096120642149097,344348.3,0.003443483,6875.86,0.0,0.0,0.3289468619106998,461534,1327423,1788957,494108,34434830,1.6,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9795,0.9309999999999999,0,2,95,0,0,0,1,0,2,0,0,34.75,150,28
36380000,2026-01-16T18:03:04.480962,2283685,461664,1789455,494230,687755,0.28095110963042336,0.34444319,0.32900063549143105,4616.64,13277.91,17894.55,5374.03,17462.82,22836.85,757.39,4184.91,4942.3,0.28095110963042336,344443.19,0.0034444319000000003,6877.55,0.0,0.0,0.32900063549143105,461664,1327791,1789455,494230,34444319,1.86,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9762000000000001,0.93,0,6,90,0,0,0,1,1,2,0,0,75.11,141,64
36390000,2026-01-16T18:03:06.908822,2284270,461797,1789943,494326,687872,0.2809274695791062,0.34453726,0.32904308087172085,4617.97,13281.46,17899.43,5375.47,17467.23,22842.7,757.49,4185.77,4943.26,0.2809274695791062,344537.26,0.0034453726,6878.72,0.0,0.0,0.32904308087172085,461797,1328146,1789943,494326,34453726,1.64,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9856999999999999,0.9297,0,6,90,0,0,0,1,0,3,0,0,33.02,121,46
36400000,2026-01-16T18:03:09.332413,2284885,461929,1790441,494443,688028,0.28091573459696234,0.34463199,0.3290950567162949,4619.29,13285.12,17904.41,5376.92,17471.93,22848.85,757.62,4186.81,4944.43,0.28091573459696234,344631.99,0.0034463199,6880.28,0.0,0.0,0.3290950567162949,461929,1328512,1790441,494443,34463199,1.95,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9849,0.9286,0,5,90,0,0,0,2,0,3,0,0,30.94,133,30
36410000,2026-01-16T18:03:11.783939,2285444,462054,1790879,494564,688176,0.2809161110574474,0.34472766,0.3291486931630341,4620.54,13288.25,17908.79,5378.29,17476.15,22854.44,757.74,4187.9,4945.64,0.2809161110574474,344727.66,0.0034472765999999998,6881.76,0.0,0.0,0.3291486931630341,462054,1328825,1790879,494564,34472766,1.66,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9781,0.9275,0,5,92,0,0,0,1,0,2,0,0,27.12,162,29
36420000,2026-01-16T18:03:14.217159,2286056,462180,1791365,494690,688350,0.2809102636265358,0.34482209,0.32920472820227004,4621.8,13291.85,17913.65,5379.71,17480.85,22860.56,757.9,4189.0,4946.9,0.2809102636265358,344822.09,0.0034482209000000004,6883.5,0.0,0.0,0.32920472820227004,462180,1329185,1791365,494690,34482209,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.985,0.9312,0,6,88,0,0,0,2,0,4,0,0,42.97,158,48
36430000,2026-01-16T18:03:16.669757,2286612,462303,1791820,494791,688481,0.2808945512259377,0.34491671,0.3292491086503441,4623.03,13295.17,17918.2,5381.06,17485.06,22866.12,758.02,4189.89,4947.91,0.2808945512259377,344916.71,0.0034491671,6884.81,0.0,0.0,0.3292491086503441,462303,1329517,1791820,494791,34491671,1.38,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9836,0.9319,0,11,84,0,1,0,1,0,3,0,0,36.91,118,46
36440000,2026-01-16T18:03:19.114815,2287208,462435,1792304,494903,688625,0.28087972851248943,0.34501171,0.3292980835917899,4624.35,13298.69,17923.04,5382.45,17489.63,22872.08,758.09,4190.94,4949.03,0.28087972851248943,345011.71,0.0034501170999999995,6886.25,0.0,0.0,0.3292980835917899,462435,1329869,1792304,494903,34501171,1.43,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9795,0.9312,0,4,90,0,0,0,1,0,5,0,0,51.21,145,60
36450000,2026-01-16T18:03:21.544096,2287803,462570,1792785,495017,688769,0.2808697620459782,0.34510641,0.32934925153938266,4625.7,13302.15,17927.85,5383.88,17494.15,22878.03,758.17,4192.0,4950.17,0.2808697620459782,345106.41,0.0034510641,6887.69,0.0,0.0,0.32934925153938266,462570,1330215,1792785,495017,34510641,1.88,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9823999999999999,0.9303,0,1,95,0,0,0,1,0,3,0,0,48.83,153,42
36460000,2026-01-16T18:03:23.961742,2288421,462700,1793281,495139,688934,0.2808585430052478,0.34520052,0.3294031686058608,4627.0,13305.81,17932.81,5385.35,17498.86,22884.21,758.34,4193.05,4951.39,0.2808585430052478,345200.52,0.0034520052000000002,6889.34,0.0,0.0,0.3294031686058608,462700,1330581,1793281,495139,34520052,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9814,0.9292999999999999,0,1,95,0,0,0,1,0,3,0,0,43.52,127,47
36470000,2026-01-16T18:03:26.398080,2289004,462829,1793749,495254,689078,0.2808485595502804,0.34529546,0.3294535045867432,4628.29,13309.2,17937.49,5386.77,17503.27,22890.04,758.47,4194.07,4952.54,0.2808485595502804,345295.46,0.0034529546,6890.78,0.0,0.0,0.3294535045867432,462829,1330920,1793749,495254,34529546,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9819,0.9289000000000001,0,9,86,0,1,0,1,0,3,0,0,58.8,132,64
36480000,2026-01-16T18:03:28.826031,2289609,462959,1794233,495375,689233,0.28083996042632203,0.34539061,0.3295058650379007,4629.59,13312.74,17942.33,5388.24,17507.85,22896.09,758.64,4195.11,4953.75,0.28083996042632203,345390.61,0.0034539060999999997,6892.33,0.0,0.0,0.3295058650379007,462959,1331274,1794233,495375,34539061,1.8,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9743999999999999,0.9295,0,4,90,0,0,0,2,0,4,0,0,48.02,162,56
36490000,2026-01-16T18:03:31.246012,2290213,463089,1794718,495494,689391,0.280829918752124,0.34548526,0.3295584210553564,4630.89,13316.29,17947.18,5389.7,17512.43,22902.13,758.8,4196.14,4954.94,0.280829918752124,345485.26,0.0034548526,6893.91,0.0,0.0,0.3295584210553564,463089,1331629,1794718,495494,34548526,1.68,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9826999999999999,0.9292999999999999,0,3,93,0,0,0,1,0,3,0,0,57.79,159,45
36500000,2026-01-16T18:03:33.671660,2290850,463224,1795226,495623,689563,0.2808222521774035,0.34557947,0.32961458434321217,4632.24,13320.02,17952.26,5391.23,17517.27,22908.5,758.98,4197.25,4956.23,0.2808222521774035,345579.47,0.0034557947,6895.63,0.0,0.0,0.32961458434321217,463224,1332002,1795226,495623,34557947,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9799,0.9298000000000001,0,2,94,0,0,0,1,0,3,0,0,28.08,125,43
36510000,2026-01-16T18:03:36.108482,2291439,463358,1795706,495732,689693,0.28080882197055584,0.34567473,0.3296628899243928,4633.58,13323.48,17957.06,5392.68,17521.71,22914.39,759.1,4198.22,4957.32,0.28080882197055584,345674.73,0.0034567472999999997,6896.93,0.0,0.0,0.3296628899243928,463358,1332348,1795706,495732,34567473,1.73,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9825,0.9303,1,3,90,0,1,0,3,0,2,0,0,15.76,122,36
36520000,2026-01-16T18:03:38.536429,2291984,463487,1796150,495833,689809,0.2807973338983403,0.3457694,0.329707339608795,4634.87,13326.63,17961.5,5394.0,17525.84,22919.84,759.12,4199.21,4958.33,0.2807973338983403,345769.4,0.003457694,6898.09,0.0,0.0,0.329707339608795,463487,1332663,1796150,495833,34576940,1.59,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9822,0.9307,0,2,93,0,0,0,2,0,3,0,0,21.46,112,41
36530000,2026-01-16T18:03:40.973444,2292580,463611,1796619,495960,689982,0.2807965103189436,0.34586496,0.32976272077857255,4636.11,13330.08,17966.19,5395.37,17530.43,22925.8,759.26,4200.34,4959.6,0.2807965103189436,345864.96,0.0034586496,6899.82,0.0,0.0,0.32976272077857255,463611,1333008,1796619,495960,34586496,1.78,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9842,0.9301999999999999,0,2,93,0,1,0,1,0,3,0,0,64.95,177,59
36540000,2026-01-16T18:03:43.406466,2293177,463737,1797094,496082,690142,0.28079154086489,0.34595941,0.3298161247544209,4637.37,13333.57,17970.94,5396.84,17534.93,22931.77,759.46,4201.36,4960.82,0.28079154086489,345959.41,0.0034595941000000003,6901.42,0.0,0.0,0.3298161247544209,463737,1333357,1797094,496082,34595941,1.81,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.981,0.9296,0,6,88,0,0,0,2,0,4,0,0,22.81,115,34
36550000,2026-01-16T18:03:45.846735,2293765,463862,1797563,496201,690303,0.2807850328360523,0.34605457,0.32986784904763417,4638.62,13337.01,17975.63,5398.21,17539.44,22937.65,759.59,4202.42,4962.01,0.2807850328360523,346054.57,0.0034605457,6903.03,0.0,0.0,0.32986784904763417,463862,1333701,1797563,496201,34605457,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9753000000000001,0.93,1,5,91,0,1,0,0,0,2,0,0,40.9,120,37
36560000,2026-01-16T18:03:48.301546,2294339,463989,1798027,496311,690442,0.2807744841052227,0.34614947,0.32991651666093774,4639.89,13340.38,17980.27,5399.59,17543.8,22943.39,759.7,4203.41,4963.11,0.2807744841052227,346149.47,0.0034614947,6904.42,0.0,0.0,0.32991651666093774,463989,1334038,1798027,496311,34614947,1.85,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9806999999999999,0.9331999999999999,2,0,93,0,0,0,0,0,5,0,0,54.15,122,74
36570000,2026-01-16T18:03:50.727091,2294937,464112,1798500,496436,690616,0.28077047570797986,0.34624421,0.32997267425609317,4641.12,13343.88,17985.0,5400.96,17548.41,22949.37,759.83,4204.53,4964.36,0.28077047570797986,346244.21,0.0034624421,6906.16,0.0,0.0,0.32997267425609317,464112,1334388,1798500,496436,34624421,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9759,0.9347,1,4,90,0,0,0,2,0,3,0,0,66.75,165,56
36580000,2026-01-16T18:03:53.175076,2295520,464237,1798965,496554,690772,0.280765231333079,0.34633891,0.33002422086867134,4642.37,13347.28,17989.65,5402.32,17552.88,22955.2,759.94,4205.6,4965.54,0.280765231333079,346338.91,0.0034633891,6907.72,0.0,0.0,0.33002422086867134,464237,1334728,1798965,496554,34633891,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9843,0.9347,0,7,86,0,0,0,3,0,4,0,0,18.34,128,20
