tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
7780000,2026-01-19T20:54:41.947601,696593,89162,477057,219535,370362,0.5024953888258294,0.7295573,0.32864890971429633,178.324,775.79,954.114,271.166,1122.02,1393.186,92.842,346.228,439.07,0.5024953888258294,14591.146,0.0014591145999999998,740.724,0.0,0.0,0.32864890971429633,89162,387895,477057,219535,7295573,1.876,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98976,0.9783,0,31,454,0,4,0,7,0,4,0,0,115.238,178,478
7790000,2026-01-19T20:54:58.393159,697448,89281,477647,219801,370805,0.5024674801296728,0.7304997,0.32863838205692814,178.562,776.732,955.294,271.494,1123.402,1394.896,92.932,346.67,439.602,0.5024674801296728,14609.994,0.0014609993999999999,741.61,0.0,0.0,0.32863838205692814,89281,388366,477647,219801,7304997,1.902,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9915,0.9788199999999999,0,27,461,0,1,0,3,1,7,0,0,49.7,123,319
7800000,2026-01-19T20:55:13.905684,698285,89399,478229,220055,371216,0.5023515412710681,0.7314371,0.3286029231639884,178.798,777.66,956.458,271.84,1124.73,1396.57,93.04,347.07,440.11,0.5023515412710681,14628.742,0.0014628742,742.432,0.0,0.0,0.3286029231639884,89399,388830,478229,220055,7314371,1.808,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99302,0.9790599999999999,0,26,464,0,0,0,5,0,5,0,0,33.266,124,209
7810000,2026-01-19T20:55:28.804731,699113,89518,478803,220309,371623,0.5022826233508773,0.7323851,0.3285822050270473,179.036,778.57,957.606,272.184,1126.042,1398.226,93.148,347.47,440.618,0.5022826233508773,14647.702,0.0014647702,743.246,0.0,0.0,0.3285822050270473,89518,389285,478803,220309,7323851,1.798,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98998,0.97896,0,16,472,0,3,0,6,0,3,0,0,95.39,176,367
7820000,2026-01-19T20:55:43.080468,700035,89634,479436,220598,372107,0.5022197847922236,0.733317,0.32856274289844994,179.268,779.604,958.872,272.56,1127.51,1400.07,93.29,347.906,441.196,0.5022197847922236,14666.34,0.001466634,744.214,0.0,0.0,0.32856274289844994,89634,389802,479436,220598,7333170,1.858,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98944,0.9789399999999999,0,29,458,0,1,0,5,0,7,0,0,71.556,122,456
7830000,2026-01-19T20:55:57.380604,700851,89746,479997,220853,372528,0.5021320362890629,0.7342605,0.3285356935830205,179.492,780.502,959.994,272.884,1128.818,1401.702,93.39,348.316,441.706,0.5021320362890629,14685.21,0.001468521,745.056,0.0,0.0,0.3285356935830205,89746,390251,479997,220853,7342605,1.822,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9916,0.97896,0,26,465,0,0,0,5,0,4,0,0,58.396,132,317
7840000,2026-01-19T20:56:11.498982,701709,89868,480587,221121,372953,0.5020895474303024,0.7352074,0.3285198334692289,179.736,781.438,961.174,273.224,1130.194,1403.418,93.488,348.754,442.242,0.5020895474303024,14704.148,0.0014704147999999998,745.906,0.0,0.0,0.3285198334692289,89868,390719,480587,221121,7352074,1.84,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99322,0.97902,0,56,429,0,3,0,5,0,7,0,0,63.086,133,463
7850000,2026-01-19T20:56:25.769816,702572,89984,481186,221385,373396,0.5020224605962308,0.7361388,0.32849481085330784,179.968,782.404,962.372,273.562,1131.582,1405.144,93.592,349.178,442.77,0.5020224605962308,14722.776,0.0014722776,746.792,0.0,0.0,0.32849481085330784,89984,391202,481186,221385,7361388,1.926,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.993,0.97878,0,48,438,0,1,0,8,0,5,0,0,42.114,94,382
7860000,2026-01-19T20:56:39.962795,703419,90096,481773,221645,373836,0.5019578369801024,0.7370857,0.32847330890731513,180.192,783.354,963.546,273.904,1132.934,1406.838,93.71,349.58,443.29,0.5019578369801024,14741.714,0.0014741714,747.672,0.0,0.0,0.32847330890731513,90096,391677,481773,221645,7370857,1.946,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9929199999999999,0.9788,0,42,448,0,1,0,5,0,4,0,0,49.814,160,307
7870000,2026-01-19T20:56:54.243837,704285,90221,482374,221910,374267,0.5018836028898644,0.7380211,0.32844621622549147,180.442,784.306,964.748,274.24,1134.33,1408.57,93.796,350.024,443.82,0.5018836028898644,14760.422,0.0014760422,748.534,0.0,0.0,0.32844621622549147,90221,392153,482374,221910,7380211,1.958,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99418,0.97892,0,20,471,0,1,0,4,0,4,0,0,57.426,114,313
7880000,2026-01-19T20:57:08.661776,705149,90332,482969,222179,374719,0.5018399636357133,0.73896,0.3284327848063092,180.664,785.274,965.938,274.58,1135.718,1410.298,93.914,350.444,444.358,0.5018399636357133,14779.2,0.00147792,749.438,0.0,0.0,0.3284327848063092,90332,392637,482969,222179,7389600,1.848,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99288,0.9789399999999999,1,31,457,0,0,0,6,0,5,0,0,23.742,89,191
7890000,2026-01-19T20:57:24.916163,706010,90449,483560,222450,375157,0.5017765306522921,0.7399071,0.32841497256663593,180.898,786.222,967.12,274.918,1137.102,1412.02,94.02,350.88,444.9,0.5017765306522921,14798.142,0.0014798142000000002,750.314,0.0,0.0,0.32841497256663593,90449,393111,483560,222450,7399071,1.838,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99288,0.9790599999999999,1,30,451,0,3,1,8,0,6,0,0,123.266,166,475
7900000,2026-01-19T20:57:41.257815,706845,90562,484131,222714,375598,0.5017534858985695,0.7408499,0.3284061397020793,181.124,787.138,968.262,275.242,1138.448,1413.69,94.118,351.31,445.428,0.5017534858985695,14816.998,0.0014816998,751.196,0.0,0.0,0.3284061397020793,90562,393569,484131,222714,7408499,1.89,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9913,0.97976,0,32,456,1,1,0,5,0,5,0,0,80.392,181,428
7910000,2026-01-19T20:57:59.510914,707665,90679,484700,222965,376001,0.5016689075005084,0.7417931,0.32837775193879354,181.358,788.042,969.4,275.574,1139.756,1415.33,94.216,351.714,445.93,0.5016689075005084,14835.862,0.0014835862,752.002,0.0,0.0,0.32837775193879354,90679,394021,484700,222965,7417931,1.95,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99314,0.98046,0,29,458,0,0,1,7,0,5,0,0,79.018,174,470
7920000,2026-01-19T20:58:16.278128,708553,90802,485313,223239,376445,0.5015734676563041,0.7427303,0.3283455069657684,181.604,789.022,970.626,275.936,1141.17,1417.106,94.332,352.146,446.478,0.5015734676563041,14854.606,0.0014854605999999998,752.89,0.0,0.0,0.3283455069657684,90802,394511,485313,223239,7427303,1.996,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99098,0.9795799999999999,0,36,451,0,2,0,6,0,5,0,0,52.704,120,296
7930000,2026-01-19T20:58:32.918384,709412,90924,485913,223498,376873,0.5014766137712514,0.7436692,0.3283105547831721,181.848,789.978,971.826,276.284,1142.54,1418.824,94.436,352.56,446.996,0.5014766137712514,14873.384,0.0014873384,753.746,0.0,0.0,0.3283105547831721,90924,394989,485913,223498,7436692,1.898,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98944,0.97888,0,40,453,0,1,0,4,0,2,0,0,45.738,112,464
7940000,2026-01-19T20:58:48.521044,710272,91042,486513,223758,377296,0.5013783123187786,0.7446063,0.32827757360992527,182.084,790.942,973.026,276.64,1143.904,1420.544,94.554,352.962,447.516,0.5013783123187786,14892.126,0.0014892126000000002,754.592,0.0,0.0,0.32827757360992527,91042,395471,486513,223758,7446063,1.786,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99454,0.97856,0,54,433,0,0,0,7,0,6,0,0,42.984,119,446
7950000,2026-01-19T20:59:04.653419,711128,91160,487115,224012,377717,0.5012773705487746,0.7455458,0.3282420824315384,182.32,791.91,974.23,276.998,1145.258,1422.256,94.676,353.348,448.024,0.5012773705487746,14910.916,0.0014910916000000001,755.434,0.0,0.0,0.3282420824315384,91160,395955,487115,224012,7455458,1.87,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9908199999999999,0.9790599999999999,0,25,464,0,1,0,6,0,4,0,0,78.778,159,432
7960000,2026-01-19T20:59:21.371459,711961,91275,487694,224267,378128,0.5012392256203524,0.7464908,0.32822320973388164,182.55,792.838,975.388,277.332,1146.59,1423.922,94.782,353.752,448.534,0.5012392256203524,14929.816,0.0014929816,756.256,0.0,0.0,0.32822320973388164,91275,396419,487694,224267,7464908,1.882,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99202,0.9789,1,36,447,0,3,0,7,0,6,0,0,65.16,119,473
7970000,2026-01-19T20:59:36.457348,712817,91388,488285,224532,378579,0.5011295166401024,0.7474291,0.32819232838702556,182.776,793.794,976.57,277.658,1147.976,1425.634,94.882,354.182,449.064,0.5011295166401024,14948.582,0.0014948582,757.158,0.0,0.0,0.32819232838702556,91388,396897,488285,224532,7474291,1.928,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9889,0.97908,0,19,466,0,2,1,7,0,5,0,0,96.056,174,413
7980000,2026-01-19T20:59:51.396922,713633,91499,488849,224783,378986,0.5010708934420134,0.7483679,0.32817313343604204,182.998,794.7,977.698,277.998,1149.268,1427.266,94.998,354.568,449.566,0.5010708934420134,14967.358,0.0014967358,757.972,0.0,0.0,0.32817313343604204,91499,397350,488849,224783,7483679,1.848,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9916200000000001,0.97896,0,25,457,0,2,0,8,0,8,0,0,76.46,119,465
7990000,2026-01-19T21:00:06.287286,714461,91612,489425,225035,379408,0.5010096956903255,0.7493167,0.3281545041189616,183.224,795.626,978.85,278.334,1150.588,1428.922,95.108,354.962,450.07,0.5010096956903255,14986.334,0.0014986333999999998,758.816,0.0,0.0,0.3281545041189616,91612,397813,489425,225035,7493167,1.996,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99072,0.9788199999999999,0,10,478,0,1,0,5,0,6,0,0,117.896,170,456
8000000,2026-01-19T21:00:21.139004,715301,91726,490012,225288,379824,0.5008989414383828,0.7502499,0.32811844523328415,183.452,796.572,980.024,278.686,1151.916,1430.602,95.232,355.344,450.576,0.5008989414383828,15004.998,0.0015004998,759.648,0.0,0.0,0.32811844523328415,91726,398286,490012,225288,7502499,1.916,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99402,0.9788600000000001,0,45,442,0,1,0,6,0,6,0,0,56.914,128,350
8010000,2026-01-19T21:00:37.403908,716158,91849,490605,225552,380252,0.5008229556114695,0.7511952,0.32809552548943743,183.698,797.512,981.21,279.038,1153.278,1432.316,95.338,355.766,451.104,0.5008229556114695,15023.904,0.0015023903999999999,760.504,0.0,0.0,0.32809552548943743,91849,398756,490605,225552,7511952,1.92,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99302,0.97838,0,22,471,0,0,0,4,0,3,0,0,66.0,161,247
8020000,2026-01-19T21:00:56.834835,716992,91963,491188,225804,380673,0.5007399970240126,0.7521344,0.32806448566557556,183.926,798.45,982.376,279.38,1154.604,1433.984,95.454,356.154,451.608,0.5007399970240126,15042.688,0.0015042688,761.346,0.0,0.0,0.32806448566557556,91963,399225,491188,225804,7521344,1.842,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99176,0.97888,0,19,476,0,0,0,1,1,3,0,0,40.114,123,301
8030000,2026-01-19T21:01:14.187605,717832,92078,491767,226064,381097,0.5006510168309108,0.7530685,0.328036813952314,184.156,799.378,983.534,279.72,1155.944,1435.664,95.562,356.566,452.128,0.5006510168309108,15061.37,0.001506137,762.194,0.0,0.0,0.328036813952314,92078,399689,491767,226064,7530685,1.962,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9948400000000001,0.9791,0,33,459,0,0,0,3,0,5,0,0,23.528,87,212
8040000,2026-01-19T21:01:30.853996,718682,92196,492364,226317,381514,0.500477518795545,0.7540152,0.32797931202408614,184.392,800.336,984.728,280.062,1157.302,1437.364,95.668,356.966,452.634,0.500477518795545,15080.304,0.0015080304,763.028,0.0,0.0,0.32797931202408614,92196,400168,492364,226317,7540152,1.924,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99026,0.97926,0,35,454,0,0,0,5,0,6,0,0,109.184,173,485
8050000,2026-01-19T21:01:47.699261,719547,92309,492965,226581,381954,0.5003851429286484,0.7549544,0.32794933196851606,184.618,801.312,985.93,280.424,1158.67,1439.094,95.806,357.356,453.162,0.5003851429286484,15099.088,0.0015099088,763.908,0.0,0.0,0.32794933196851606,92309,400656,492965,226581,7549544,1.988,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9896,0.97934,0,14,472,0,3,0,7,0,4,0,0,89.43,177,338
8060000,2026-01-19T21:02:03.887359,720383,92427,493544,226838,382375,0.5003022142996543,0.7558975,0.32792081583711064,184.854,802.234,987.088,280.77,1159.996,1440.766,95.916,357.76,453.676,0.5003022142996543,15117.95,0.001511795,764.75,0.0,0.0,0.32792081583711064,92427,401117,493544,226838,7558975,1.958,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98988,0.97908,1,25,466,0,2,0,2,0,4,0,0,87.92,176,399
8070000,2026-01-19T21:02:18.822323,721231,92550,494143,227087,382775,0.5002058471982069,0.7568338,0.32788143311027057,185.1,803.186,988.286,281.11,1161.352,1442.462,96.008,358.166,454.174,0.5002058471982069,15136.676,0.0015136676,765.55,0.0,0.0,0.32788143311027057,92550,401593,494143,227087,7568338,1.894,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99026,0.97866,0,28,456,0,4,0,8,0,4,0,0,68.09,147,347
8080000,2026-01-19T21:02:36.240076,722056,92662,494707,227348,383201,0.5001519966303273,0.7577791,0.32786712092967146,185.324,804.09,989.414,281.43,1162.682,1444.112,96.104,358.592,454.696,0.5001519966303273,15155.582,0.0015155582,766.402,0.0,0.0,0.32786712092967146,92662,402045,494707,227348,7577791,1.868,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99344,0.97896,1,57,424,0,4,0,8,0,6,0,0,111.768,167,488
8090000,2026-01-19T21:02:54.635174,722905,92775,495292,227612,383650,0.5000984763859192,0.7587111,0.3278540118105746,185.55,805.034,990.584,281.77,1164.04,1445.81,96.218,359.006,455.224,0.5000984763859192,15174.222,0.0015174222,767.3,0.0,0.0,0.3278540118105746,92775,402517,495292,227612,7587111,1.854,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99488,0.97876,0,50,442,0,0,0,3,0,5,0,0,14.978,57,222
8100000,2026-01-19T21:03:11.686981,723757,92895,495872,227885,384088,0.5000684342148812,0.7596636,0.32784628460936066,185.79,805.954,991.744,282.09,1165.424,1447.514,96.3,359.47,455.77,0.5000684342148812,15193.272,0.0015193272,768.176,0.0,0.0,0.32784628460936066,92895,402977,495872,227885,7596636,1.948,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99326,0.97902,0,29,459,1,3,0,4,0,4,0,0,84.706,180,459
8110000,2026-01-19T21:03:26.202709,724588,93016,496449,228138,384492,0.5000053650247673,0.7606016,0.3278246210961545,186.032,806.866,992.898,282.432,1166.744,1449.176,96.398,359.878,456.276,0.5000053650247673,15212.032,0.0015212032,768.984,0.0,0.0,0.3278246210961545,93016,403433,496449,228138,7606016,2.02,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99266,0.97914,0,17,473,0,1,0,5,0,4,0,0,71.3,128,415
8120000,2026-01-19T21:03:40.633938,725412,93137,497024,228388,384898,0.4999164200386606,0.7615499,0.32779312453689463,186.274,807.774,994.048,282.77,1168.054,1450.824,96.496,360.28,456.776,0.4999164200386606,15230.998,0.0015230998,769.796,0.0,0.0,0.32779312453689463,93137,403887,497024,228388,7615499,1.904,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9906,0.97976,0,28,468,1,1,0,0,0,2,0,0,80.306,181,352
8130000,2026-01-19T21:03:55.119266,726262,93251,497615,228646,385319,0.4998408768676384,0.7624888,0.32775979680448225,186.502,808.728,995.23,283.09,1169.434,1452.524,96.586,360.706,457.292,0.4998408768676384,15249.776,0.0015249775999999998,770.638,0.0,0.0,0.32775979680448225,93251,404364,497615,228646,7624888,1.864,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99134,0.97968,0,27,454,0,4,0,12,0,3,0,0,101.948,144,406
8140000,2026-01-19T21:04:10.591131,727113,93365,498201,228911,385769,0.499809268649791,0.763425,0.3277455481844421,186.73,809.672,996.402,283.428,1170.798,1454.226,96.696,361.126,457.822,0.499809268649791,15268.5,0.00152685,771.538,0.0,0.0,0.3277455481844421,93365,404836,498201,228911,7634250,2.04,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.993,0.97936,0,37,454,0,0,0,6,0,3,0,0,43.782,118,308
8150000,2026-01-19T21:04:25.026009,727992,93482,498809,229182,386215,0.4997558179008943,0.7643641,0.3277298679668374,186.964,810.654,997.618,283.78,1172.204,1455.984,96.814,361.55,458.364,0.4997558179008943,15287.282,0.0015287281999999999,772.43,0.0,0.0,0.3277298679668374,93482,405327,498809,229182,7643641,1.9,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99074,0.97934,0,31,457,0,2,0,5,0,5,0,0,66.3,114,477
8160000,2026-01-19T21:04:39.767229,728818,93595,499381,229436,386637,0.4997335139948385,0.7653108,0.3277206625697431,187.19,811.572,998.762,284.108,1173.528,1457.636,96.916,361.956,458.872,0.4997335139948385,15306.216,0.0015306216,773.274,0.0,0.0,0.3277206625697431,93595,405786,499381,229436,7653108,1.822,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99318,0.9793,0,34,455,0,0,0,5,0,6,0,0,39.194,137,359
8170000,2026-01-19T21:04:56.345165,729683,93709,499979,229703,387075,0.4996665738883361,0.766253,0.3276982893621991,187.418,812.54,999.958,284.452,1174.914,1459.366,97.032,362.374,459.406,0.4996665738883361,15325.06,0.0015325059999999999,774.15,0.0,0.0,0.3276982893621991,93709,406270,499979,229703,7662530,1.92,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9891599999999999,0.97908,0,33,448,0,2,0,10,0,7,0,0,117.722,162,472
8180000,2026-01-19T21:05:12.532278,730582,93821,500605,229976,387552,0.4995777027735256,0.7671896,0.3276698797185883,187.642,813.568,1001.21,284.812,1176.352,1461.164,97.17,362.782,459.952,0.4995777027735256,15343.792,0.0015343792,775.104,0.0,0.0,0.3276698797185883,93821,406784,500605,229976,7671896,1.818,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9880599999999999,0.9789,0,25,462,0,1,0,7,0,5,0,0,85.898,170,345
8190000,2026-01-19T21:05:31.733431,731456,93940,501214,230241,387995,0.49950781910868847,0.7681278,0.3276457322834089,187.88,814.548,1002.428,285.166,1177.746,1462.912,97.284,363.198,460.482,0.49950781910868847,15362.556,0.0015362556,775.99,0.0,0.0,0.3276457322834089,93940,407274,501214,230241,7681278,1.864,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9898199999999999,0.97872,0,33,456,0,0,0,5,0,6,0,0,57.828,173,469
8200000,2026-01-19T21:05:50.110350,732278,94057,501786,230491,388400,0.4994626751252788,0.7690666,0.327625015179442,188.114,815.458,1003.572,285.498,1179.058,1464.556,97.382,363.6,460.982,0.4994626751252788,15381.332,0.0015381332000000002,776.8,0.0,0.0,0.327625015179442,94057,407729,501786,230491,7690666,2.094,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9909,0.9789,0,24,464,0,1,0,7,0,4,0,0,65.934,145,333
8210000,2026-01-19T21:06:07.525342,733158,94175,502389,230768,388864,0.49943271752938484,0.7700025,0.3276167642680356,188.35,816.428,1004.778,285.846,1180.47,1466.316,97.494,364.042,461.536,0.49943271752938484,15400.05,0.001540005,777.728,0.0,0.0,0.3276167642680356,94175,408214,502389,230768,7700025,1.922,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9927999999999999,0.9788600000000001,0,24,471,0,0,0,1,0,4,0,0,25.91,96,316
8220000,2026-01-19T21:06:25.213454,734020,94293,502989,231030,389287,0.4993255792007517,0.7709411,0.32758118677444675,188.586,817.392,1005.978,286.2,1181.84,1468.04,97.614,364.446,462.06,0.4993255792007517,15418.822,0.0015418822000000001,778.574,0.0,0.0,0.32758118677444675,94293,408696,502989,231030,7709411,1.672,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99166,0.9786999999999999,2,41,444,0,1,0,5,0,7,0,0,49.564,170,362
8230000,2026-01-19T21:06:41.397249,734863,94409,503573,231289,389713,0.49927752806870745,0.7718843,0.3275643037694386,188.818,818.328,1007.146,286.538,1183.188,1469.726,97.72,364.858,462.578,0.49927752806870745,15437.686,0.0015437686,779.426,0.0,0.0,0.3275643037694386,94409,409164,503573,231289,7718843,1.972,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9916,0.97866,0,43,444,0,4,0,5,0,4,0,0,79.222,122,476
8240000,2026-01-19T21:06:57.027024,735723,94525,504178,231544,390138,0.4991655196410853,0.7728227,0.32752233334194103,189.05,819.306,1008.356,286.892,1184.554,1471.446,97.84,365.248,463.088,0.4991655196410853,15456.454,0.0015456454,780.276,0.0,0.0,0.32752233334194103,94525,409653,504178,231544,7728227,1.87,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9943200000000001,0.97846,0,37,448,0,2,0,6,0,7,0,0,109.7,167,495
8250000,2026-01-19T21:07:11.503469,736591,94638,504784,231806,390587,0.499048615154297,0.7737613,0.3274849876244573,189.276,820.292,1009.568,287.248,1185.934,1473.182,97.972,365.64,463.612,0.499048615154297,15475.226,0.0015475226,781.174,0.0,0.0,0.3274849876244573,94638,410146,504784,231806,7737613,1.894,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9918199999999999,0.978,0,34,458,0,1,0,3,0,4,0,0,81.312,179,450
8260000,2026-01-19T21:07:26.532112,737453,94755,505380,232072,391019,0.49896746206119774,0.7746972,0.32746025685535135,189.51,821.25,1010.76,287.598,1187.308,1474.906,98.086,366.058,464.144,0.49896746206119774,15493.944,0.0015493943999999999,782.038,0.0,0.0,0.32746025685535135,94755,410625,505380,232072,7746972,1.942,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9919600000000001,0.9778199999999999,0,31,456,0,2,0,6,0,5,0,0,102.47,141,456
8270000,2026-01-19T21:07:43.676362,738309,94870,505978,232330,391453,0.4988999409947394,0.7756334,0.32743598330541684,189.74,822.216,1011.956,287.934,1188.684,1476.618,98.192,366.468,464.66,0.4988999409947394,15512.668,0.0015512668,782.906,0.0,0.0,0.32743598330541684,94870,411108,505978,232330,7756334,1.856,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99412,0.9781799999999999,0,33,452,0,2,0,7,0,6,0,0,66.916,128,460
8280000,2026-01-19T21:07:58.854410,739139,94990,506559,232580,391862,0.4987911953330793,0.7765815,0.3273970673279199,189.98,823.138,1013.118,288.266,1190.012,1478.278,98.286,366.874,465.16,0.4987911953330793,15531.63,0.001553163,783.724,0.0,0.0,0.3273970673279199,94990,411569,506559,232580,7765815,1.958,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99174,0.9788,0,29,459,1,2,0,4,0,5,0,0,64.372,181,297
8290000,2026-01-19T21:08:15.205064,740019,95106,507164,232854,392322,0.49874069026519885,0.7775161,0.32737916596537536,190.212,824.116,1014.328,288.616,1191.422,1480.038,98.402,367.306,465.708,0.49874069026519885,15550.322,0.0015550322,784.644,0.0,0.0,0.32737916596537536,95106,412058,507164,232854,7775161,2.004,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9899,0.97846,0,41,451,0,0,0,6,0,2,0,0,32.106,123,308
8300000,2026-01-19T21:08:29.826773,740823,95225,507718,233105,392718,0.4986991237658299,0.778467,0.3273652742451613,190.45,824.986,1015.436,288.934,1192.712,1481.646,98.484,367.726,466.21,0.4986991237658299,15569.34,0.001556934,785.436,0.0,0.0,0.3273652742451613,95225,412493,507718,233105,7784670,1.906,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99036,0.9792,0,11,478,0,0,0,5,1,5,0,0,15.586,123,128
8310000,2026-01-19T21:08:44.418720,741656,95336,508290,233365,393153,0.4986614279931617,0.7794037,0.3273531079595215,190.672,825.908,1016.58,289.268,1194.044,1483.312,98.594,368.136,466.73,0.4986614279931617,15588.074,0.0015588074,786.306,0.0,0.0,0.3273531079595215,95336,412954,508290,233365,7794037,1.888,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9949600000000001,0.97896,0,32,463,0,0,0,2,0,3,0,0,26.75,102,232
8320000,2026-01-19T21:08:59.515629,742490,95457,508879,233610,393545,0.4985594775831822,0.7803516,0.32731171680842236,190.914,826.844,1017.758,289.622,1195.358,1484.98,98.708,368.512,467.22,0.4985594775831822,15607.032,0.0015607032000000002,787.09,0.0,0.0,0.32731171680842236,95457,413422,508879,233610,7803516,1.894,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.98852,0.97926,1,18,474,0,1,0,1,0,5,0,0,60.11,171,319
8330000,2026-01-19T21:09:14.573564,743340,95578,509470,233870,393960,0.4984836452682728,0.7812933,0.3272842331501949,191.156,827.784,1018.94,289.972,1196.708,1486.68,98.816,368.924,467.74,0.4984836452682728,15625.866,0.0015625866,787.92,0.0,0.0,0.3272842331501949,95578,413892,509470,233870,7812933,1.888,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9900800000000001,0.97902,0,29,458,1,4,0,4,0,4,0,0,99.314,181,451
8340000,2026-01-19T21:09:30.953910,744198,95703,510070,234127,394373,0.4984310469538761,0.7822286,0.3272605865346873,191.406,828.734,1020.14,290.322,1198.074,1488.396,98.914,369.34,468.254,0.4984310469538761,15644.572,0.0015644572,788.746,0.0,0.0,0.3272605865346873,95703,414367,510070,234127,7822286,1.934,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.99188,0.97892,0,38,449,0,1,0,6,0,6,0,0,70.306,117,445
