tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_current_retry_count,nodes_max_retry_count,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_avg_busy_ratio,nodes_avg_collision_ratio,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav,cluster_0_send_probability,cluster_0_n_nodes,cluster_0_avg_packet_sent,cluster_0_avg_packet_loss,cluster_0_avg_packet_loss_pct,cluster_0_total_throughput,cluster_0_avg_throughput_per_node,cluster_0_avg_timeout_retry,cluster_0_avg_cw_enters,cluster_0_avg_cw_increase,cluster_0_cw_increase_ratio,cluster_0_avg_epsilon,cluster_0_avg_retry_count,cluster_0_avg_busy_ratio,cluster_0_avg_collision_ratio,cluster_1_send_probability,cluster_1_n_nodes,cluster_1_avg_packet_sent,cluster_1_avg_packet_loss,cluster_1_avg_packet_loss_pct,cluster_1_total_throughput,cluster_1_avg_throughput_per_node,cluster_1_avg_timeout_retry,cluster_1_avg_cw_enters,cluster_1_avg_cw_increase,cluster_1_cw_increase_ratio,cluster_1_avg_epsilon,cluster_1_avg_retry_count,cluster_1_avg_busy_ratio,cluster_1_avg_collision_ratio,cluster_2_send_probability,cluster_2_n_nodes,cluster_2_avg_packet_sent,cluster_2_avg_packet_loss,cluster_2_avg_packet_loss_pct,cluster_2_total_throughput,cluster_2_avg_throughput_per_node,cluster_2_avg_timeout_retry,cluster_2_avg_cw_enters,cluster_2_avg_cw_increase,cluster_2_cw_increase_ratio,cluster_2_avg_epsilon,cluster_2_avg_retry_count,cluster_2_avg_busy_ratio,cluster_2_avg_collision_ratio,cluster_throughput_variance,cluster_throughput_max_min_ratio,jain_fairness_index
52830000,2026-01-18T18:26:12.565162,2699428,611258,2389154,310274,435226,0.1313798225032379,0.45676739,0.23608957688581847,6112.58,17778.96,23891.54,6379.56,20614.72,26994.28,266.98,2835.76,3102.74,0.1313798225032379,456767.39,0.0045676739,4352.26,0.0,0.0,0.23608957688581847,611258,1777896,2389154,310274,45676739,1.63,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9940000000000001,0.9074,0,10,86,0,2,0,2,0,0,0,0,134.13,141,97,N/A,34,26358.441176470587,3545.735294117647,0.13778746887614202,18227845,536113.0882352941,5420.970588235294,0.0,0.0,0,0.00999837585282919,1.6176470588235294,0.9938235294117647,0.8935294117647059,N/A,33,20495.969696969696,2677.242424242424,0.13114045291464818,10669871,323329.42424242425,2826.939393939394,0.0,0.0,0,0.00999837585282919,1.6363636363636365,0.9954545454545455,0.9272727272727274,N/A,33,24745.454545454544,3071.818181818182,0.12501737461671436,16779023,508455.24242424243,4776.484848484848,0.0,0.0,0,0.00999837585282919,1.6363636363636365,0.9927272727272727,0.9018181818181819,10727088259051.557,1.7083472705527556,0.9557728580647388
52840000,2026-01-18T18:26:15.151644,2699945,611376,2389613,310331,435305,0.1313785750225812,0.4568536,0.23612260117384082,6113.76,17782.37,23896.13,6380.81,20618.64,26999.45,267.04,2836.27,3103.31,0.1313785750225812,456853.6,0.004568536000000001,4353.05,0.0,0.0,0.23612260117384082,611376,1778237,2389613,310331,45685360,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9895,0.9076000000000001,1,4,91,0,0,0,1,0,3,0,0,121.89,167,96,N/A,34,26363.70588235294,3546.3823529411766,0.13778477682103898,18231393,536217.4411764706,5421.941176470588,0.0,0.0,0,0.00999837585282919,1.5294117647058822,0.9905882352941177,0.8952941176470589,N/A,33,20499.757575757576,2677.7272727272725,0.1311396515447378,10672112,323397.3333333333,2827.5151515151515,0.0,0.0,0,0.00999837585282919,1.8181818181818181,0.9927272727272727,0.9266666666666666,N/A,33,24750.151515151516,3072.3939393939395,0.12501716937474092,16781855,508541.0606060606,4777.30303030303,0.0,0.0,0,0.00999837585282919,1.7575757575757576,0.9851515151515151,0.9012121212121212,10730316575161.557,1.7083209958816024,0.9557760933206043
52850000,2026-01-18T18:26:17.796398,2700448,611489,2390059,310388,435386,0.13137851854130073,0.45693886,0.23615569039767162,6114.89,17785.7,23900.59,6382.03,20622.45,27004.48,267.13,2836.75,3103.88,0.13137851854130073,456938.86,0.0045693886,4353.86,0.0,0.0,0.23615569039767162,611489,1778570,2390059,310388,45693886,1.66,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9932,0.9068999999999999,0,6,91,0,0,0,1,0,2,0,0,98.98,136,99,N/A,34,26369.147058823528,3546.970588235294,0.13778010761422815,18235033,536324.5,5422.941176470588,0.0,0.0,0,0.00999837585282919,1.5,0.9899999999999999,0.8932352941176471,N/A,33,20503.121212121212,2678.212121212121,0.13114151908435556,10674173,323459.7878787879,2827.969696969697,0.0,0.0,0,0.00999837585282919,1.9393939393939394,0.9984848484848485,0.9266666666666666,N/A,33,24754.696969696968,3073.030303030303,0.12501994137765401,16784680,508626.6666666667,4778.272727272727,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.9912121212121212,0.9012121212121211,10734269284584.22,1.7083321583789208,0.9557763009958937
52860000,2026-01-18T18:26:20.676521,2700953,611603,2390505,310447,435466,0.1313794158781568,0.45702429,0.23618975965446956,6116.03,17789.02,23905.05,6383.24,20626.29,27009.53,267.21,2837.26,3104.47,0.1313794158781568,457024.29,0.0045702429,4354.66,0.0,0.0,0.23618975965446956,611603,1778902,2390505,310447,45702429,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9959,0.9070999999999999,1,10,85,0,0,0,1,0,3,0,0,112.73,129,98,N/A,34,26374.176470588234,3547.764705882353,0.13778579252799344,18238380,536422.9411764706,5423.941176470588,0.0,0.0,0,0.00999837585282919,1.3823529411764706,0.995,0.8944117647058824,N/A,33,20506.39393939394,2678.6363636363635,0.1311425400852143,10675978,323514.48484848486,2828.4545454545455,0.0,0.0,0,0.00999837585282919,2.242424242424242,0.9975757575757577,0.926969696969697,N/A,33,24759.757575757576,3073.5757575757575,0.12501578239551003,16788071,508729.42424242425,4779.181818181818,0.0,0.0,0,0.00999837585282919,1.4848484848484849,0.9951515151515152,0.9003030303030304,10739000116192.666,1.7083568362542523,0.9557734800718483
52870000,2026-01-18T18:26:23.736057,2701457,611720,2390955,310502,435538,0.13137789105404163,0.45711097,0.23622128193925146,6117.2,17792.35,23909.55,6384.44,20630.13,27014.57,267.24,2837.78,3105.02,0.13137789105404163,457110.97,0.0045711097,4355.38,0.0,0.0,0.23622128193925146,611720,1779235,2390955,310502,45711097,1.76,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9878999999999999,0.9059,0,5,91,0,2,0,1,0,1,0,0,146.63,176,97,N/A,34,26379.20588235294,3548.5588235294117,0.1377910875027624,18241841,536524.7352941176,5424.941176470588,0.0,0.0,0,0.00999837585282919,1.9411764705882353,0.9805882352941175,0.8935294117647059,N/A,33,20509.909090909092,2678.848484848485,0.1311308401246749,10677881,323572.1515151515,2828.909090909091,0.0,0.0,0,0.00999837585282919,1.5757575757575757,0.9915151515151515,0.9275757575757576,N/A,33,24764.696969696968,3074.212121212121,0.1250174062483627,16791375,508829.54545454547,4779.878787878788,0.0,0.0,0,0.00999837585282919,1.7575757575757576,0.9918181818181817,0.896969696969697,10743572376310.223,1.7083765027911437,0.9557715193473924
52880000,2026-01-18T18:26:26.438249,2701939,611830,2391383,310555,435611,0.1313766746163972,0.45719711,0.23625194309542322,6118.3,17795.53,23913.83,6385.58,20633.81,27019.39,267.27,2838.28,3105.55,0.1313766746163972,457197.11,0.0045719711,4356.11,0.0,0.0,0.23625194309542322,611830,1779553,2391383,310555,45719711,1.79,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.991,0.9065000000000001,0,0,95,0,1,0,2,0,2,0,0,108.71,142,87,N/A,34,26383.79411764706,3549.205882352941,0.137791172535631,18245309,536626.7352941176,5426.058823529412,0.0,0.0,0,0.00999837585282919,1.7352941176470589,0.9888235294117647,0.8920588235294118,N/A,33,20513.78787878788,2679.3030303030305,0.1311287603053935,10679937,323634.45454545453,2829.3333333333335,0.0,0.0,0,0.00999837585282919,1.6363636363636365,0.9921212121212122,0.93,N/A,33,24769.060606060608,3074.6969696969695,0.12501571228334185,16794465,508923.1818181818,4780.515151515152,0.0,0.0,0,0.00999837585282919,2.0,0.9921212121212122,0.8978787878787878,10747472719278.22,1.7083723433949096,0.9557721060621858
52890000,2026-01-18T18:26:29.187643,2702453,611948,2391839,310613,435691,0.1313751497151516,0.4572847,0.23628534400620965,6119.48,17798.91,23918.39,6386.78,20637.75,27024.53,267.3,2838.83,3106.13,0.1313751497151516,457284.7,0.004572847,4356.91,0.0,0.0,0.23628534400620965,611948,1779891,2391839,310613,45728470,1.72,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9948,0.9079,1,3,93,0,1,0,0,0,2,0,0,69.4,122,88,N/A,34,26389.441176470587,3549.794117647059,0.13778205645257846,18249198,536741.1176470588,5426.941176470588,0.0,0.0,0,0.00999837585282919,1.5294117647058822,0.9947058823529412,0.8905882352941177,N/A,33,20516.878787878788,2679.6666666666665,0.1311263942707613,10681690,323687.57575757575,2829.757575757576,0.0,0.0,0,0.00999837585282919,2.090909090909091,0.9951515151515152,0.9333333333333333,N/A,33,24773.969696969696,3075.4848484848485,0.12502284973310207,16797582,509017.63636363635,4781.606060606061,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.9945454545454545,0.9003030303030304,10753166810798.22,1.7084560589195155,0.9557659110092303
52900000,2026-01-18T18:26:31.809998,2702958,612062,2392292,310665,435769,0.13137244253223393,0.45737004,0.2363154942439914,6120.62,17802.3,23922.92,6387.96,20641.62,27029.58,267.33,2839.32,3106.65,0.13137244253223393,457370.04,0.0045737004,4357.69,0.0,0.0,0.2363154942439914,612062,1780230,2392292,310665,45737004,1.58,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9911,0.9057,0,5,92,0,0,0,1,0,2,0,0,131.99,153,99,N/A,34,26394.91176470588,3550.4411764705883,0.1377786762486717,18253043,536854.2058823529,5427.823529411765,0.0,0.0,0,0.00999837585282919,1.5294117647058822,0.9902941176470589,0.885,N/A,33,20520.81818181818,2680.151515151515,0.13112472589299426,10683496,323742.30303030304,2830.3636363636365,0.0,0.0,0,0.00999837585282919,1.6363636363636365,0.9948484848484848,0.9327272727272727,N/A,33,24778.121212121212,3075.909090909091,0.12501979716059836,16800465,509105.0,4782.454545454545,0.0,0.0,0,0.00999837585282919,1.5757575757575757,0.9881818181818182,0.9,10758370486472.666,1.7085271525350878,0.9557612352537289
52910000,2026-01-18T18:26:34.639747,2703469,612183,2392756,310712,435829,0.13136655769646358,0.45745665,0.23634236765476108,6121.83,17805.73,23927.56,6389.21,20645.48,27034.69,267.37,2839.75,3107.12,0.13136655769646358,457456.65,0.0045745665,4358.29,0.0,0.0,0.23634236765476108,612183,1780573,2392756,310712,45745665,1.64,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9964,0.9055,0,7,90,0,0,0,1,0,2,0,0,99.6,143,98,N/A,34,26400.235294117647,3551.0882352941176,0.13777527971814293,18256497,536955.7941176471,5428.764705882353,0.0,0.0,0,0.00999837585282919,1.4705882352941178,0.9923529411764707,0.8841176470588235,N/A,33,20524.727272727272,2680.5151515151515,0.13111816894535055,10685276,323796.24242424243,2830.6363636363635,0.0,0.0,0,0.00999837585282919,1.9393939393939394,0.999090909090909,0.936060606060606,N/A,33,24782.78787878788,3076.3030303030305,0.12501202072827053,16803892,509208.8484848485,4783.030303030303,0.0,0.0,0,0.00999837585282919,1.5151515151515151,0.9978787878787879,0.896969696969697,10763434496924.666,1.7085657871635698,0.955757349453857
52920000,2026-01-18T18:26:37.639357,2703980,612299,2393214,310765,435905,0.13136387499530075,0.45754267,0.23637310341721274,6122.99,17809.15,23932.14,6390.42,20649.38,27039.8,267.42,2840.23,3107.65,0.13136387499530075,457542.67,0.004575426699999999,4359.05,0.0,0.0,0.23637310341721274,612299,1780915,2393214,310765,45754267,1.83,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9940000000000001,0.9052,0,4,92,0,1,0,2,0,1,0,0,133.84,154,99,N/A,34,26405.29411764706,3551.676470588235,0.13777266687260573,18259973,537058.0294117647,5429.617647058823,0.0,0.0,0,0.00999837585282919,1.588235294117647,0.9955882352941177,0.8852941176470589,N/A,33,20528.878787878788,2680.969696969697,0.1311140017203027,10687167,323853.54545454547,2831.212121212121,0.0,0.0,0,0.00999837585282919,2.1515151515151514,0.9930303030303032,0.9348484848484848,N/A,33,24787.303030303032,3076.848484848485,0.12501075057853006,16807127,509306.8787878788,4783.878787878788,0.0,0.0,0,0.00999837585282919,1.7575757575757576,0.9933333333333334,0.8960606060606061,10768006957216.889,1.7085887214076472,0.9557552909610942
52930000,2026-01-18T18:26:40.365617,2704473,612413,2393662,310810,435969,0.1313574360696815,0.45762865,0.23639884173763215,6124.13,17812.49,23936.62,6391.58,20653.15,27044.73,267.45,2840.65,3108.1,0.1313574360696815,457628.65,0.0045762865,4359.69,0.0,0.0,0.23639884173763215,612413,1781249,2393662,310810,45762865,1.88,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9951000000000001,0.9062,0,7,89,0,1,0,1,0,2,0,0,153.54,177,96,N/A,34,26411.058823529413,3552.323529411765,0.13776672311991983,18264177,537181.6764705882,5430.411764705882,0.0,0.0,0,0.00999837585282919,1.411764705882353,0.9917647058823529,0.8861764705882352,N/A,33,20532.969696969696,2681.181818181818,0.1310993082084766,10689034,323910.1212121212,2831.6666666666665,0.0,0.0,0,0.00999837585282919,1.878787878787879,0.9987878787878788,0.9345454545454546,N/A,33,24790.848484848484,3077.3333333333335,0.12501205606094384,16809654,509383.45454545453,4784.545454545455,0.0,0.0,0,0.00999837585282919,2.3636363636363638,0.9948484848484848,0.8984848484848484,10773379756930.889,1.7086835910522877,0.9557500878064136
52940000,2026-01-18T18:26:43.105714,2704993,612533,2394131,310861,436041,0.13135292480212077,0.45771426,0.23642853908437989,6125.33,17815.98,23941.31,6392.82,20657.11,27049.93,267.48,2841.13,3108.61,0.13135292480212077,457714.26,0.0045771425999999995,4360.41,0.0,0.0,0.23642853908437989,612533,1781598,2394131,310861,45771426,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9923000000000001,0.9064,0,8,89,0,0,0,1,0,2,0,0,68.51,118,76,N/A,34,26416.117647058825,3552.794117647059,0.13775842114869005,18267563,537281.2647058824,5431.235294117647,0.0,0.0,0,0.00999837585282919,1.8823529411764706,0.9879411764705881,0.8902941176470588,N/A,33,20537.454545454544,2681.6363636363635,0.13109239106550952,10690801,323963.6666666667,2832.121212121212,0.0,0.0,0,0.00999837585282919,1.7878787878787878,0.9975757575757577,0.9336363636363636,N/A,33,24795.363636363636,3077.939393939394,0.12501385624226669,16813062,509486.7272727273,4785.424242424242,0.0,0.0,0,0.00999837585282919,1.5454545454545454,0.9915151515151515,0.8957575757575758,10778330590640.666,1.7087178968161507,0.9557464790496123
52950000,2026-01-18T18:26:45.814000,2705504,612651,2394583,310920,436120,0.13135357435614106,0.4578016,0.2364625055615519,6126.51,17819.32,23945.83,6394.04,20661.0,27055.04,267.52,2841.68,3109.2,0.13135357435614106,457801.6,0.004578016000000001,4361.2,0.0,0.0,0.2364625055615519,612651,1781932,2394583,310920,45780160,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9923000000000001,0.9057,0,6,91,0,0,0,1,0,2,0,0,116.51,140,99,N/A,34,26421.382352941175,3553.470588235294,0.13775851397344918,18271224,537388.9411764706,5432.294117647059,0.0,0.0,0,0.00999837585282919,1.6764705882352942,0.9929411764705882,0.8894117647058823,N/A,33,20540.78787878788,2682.090909090909,0.13109267324218704,10692512,324015.51515151514,2832.4848484848485,0.0,0.0,0,0.00999837585282919,1.696969696969697,0.9933333333333334,0.9333333333333333,N/A,33,24800.303030303032,3078.5757575757575,0.12501544677347462,16816424,509588.6060606061,4786.363636363636,0.0,0.0,0,0.00999837585282919,1.9393939393939394,0.9906060606060605,0.8948484848484849,10783957422520.889,1.7087868594395779,0.9557405440216307
52960000,2026-01-18T18:26:48.456335,2706018,612770,2395040,310977,436195,0.1313524786290561,0.45788815,0.23649532879550395,6127.7,17822.7,23950.4,6395.27,20664.91,27060.18,267.56,2842.21,3109.77,0.1313524786290561,457888.15,0.0045788815,4361.95,0.0,0.0,0.23649532879550395,612770,1782270,2395040,310977,45788815,1.83,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9956,0.9068999999999999,1,6,90,0,0,0,1,0,2,0,0,80.47,119,96,N/A,34,26426.79411764706,3554.1176470588234,0.13775434669508346,18275236,537506.9411764706,5433.117647058823,0.0,0.0,0,0.00999837585282919,1.588235294117647,0.9961764705882352,0.8923529411764706,N/A,33,20544.484848484848,2682.4545454545455,0.13108783212416558,10694322,324070.36363636365,2832.969696969697,0.0,0.0,0,0.00999837585282919,2.0,0.996060606060606,0.932121212121212,N/A,33,24804.878787878788,3079.2727272727275,0.12502126106591843,16819257,509674.45454545453,4787.30303030303,0.0,0.0,0,0.00999837585282919,1.9090909090909092,0.9945454545454545,0.8966666666666666,10789440075340.223,1.7088728018475599,0.9557350360189001
52970000,2026-01-18T18:26:51.110855,2706530,612888,2395504,311025,436265,0.13134701262905893,0.45797448,0.23652286137476014,6128.88,17826.16,23955.04,6396.48,20668.82,27065.3,267.59,2842.66,3110.25,0.13134701262905893,457974.48,0.0045797448000000004,4362.65,0.0,0.0,0.23652286137476014,612888,1782616,2395504,311025,45797448,1.4,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9937999999999999,0.9074,0,3,94,0,0,0,1,0,2,0,0,115.9,167,95,N/A,34,26432.323529411766,3554.6470588235293,0.1377449210184256,18278936,537615.7647058824,5434.0,0.0,0.0,0,0.00999837585282919,1.5,0.9935294117647059,0.8897058823529411,N/A,33,20548.575757575756,2682.848484848485,0.13108087852529096,10696308,324130.54545454547,2833.3333333333335,0.0,0.0,0,0.00999837585282919,1.7575757575757576,0.9939393939393939,0.9348484848484848,N/A,33,24809.151515151516,3079.787878787879,0.12502136233166125,16822204,509763.75757575757,4788.151515151515,0.0,0.0,0,0.00999837585282919,0.9393939393939394,0.9939393939393939,0.8981818181818182,10793879701002.666,1.7089014265483007,0.9557335827698351
52980000,2026-01-18T18:26:53.756777,2707037,613001,2395957,311079,436344,0.13134520217493076,0.45806015,0.2365543645222867,6130.01,17829.56,23959.57,6397.67,20672.7,27070.37,267.65,2843.14,3110.79,0.13134520217493076,458060.15,0.0045806015,4363.44,0.0,0.0,0.2365543645222867,613001,1782956,2395957,311079,45806015,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9951000000000001,0.9075,0,9,88,0,0,0,1,0,2,0,0,93.43,123,99,N/A,34,26437.08823529412,3555.235294117647,0.1377438265316382,18282330,537715.5882352941,5434.970588235294,0.0,0.0,0,0.00999837585282919,1.7941176470588236,0.9899999999999999,0.89,N/A,33,20553.090909090908,2683.3030303030305,0.1310756346226619,10698465,324195.9090909091,2833.878787878788,0.0,0.0,0,0.00999837585282919,1.7878787878787878,0.9993939393939393,0.933030303030303,N/A,33,24813.454545454544,3080.3636363636365,0.12502224766271317,16825220,509855.1515151515,4789.0,0.0,0.0,0,0.00999837585282919,1.7272727272727273,0.996060606060606,0.9,10797256080038.889,1.7088741235308056,0.9557361775751073
52990000,2026-01-18T18:26:56.388881,2707533,613110,2396393,311139,436434,0.13134678379526862,0.45814468,0.23658891189486325,6131.1,17832.83,23963.93,6398.83,20676.5,27075.33,267.72,2843.67,3111.39,0.13134678379526862,458144.68,0.0045814468,4364.34,0.0,0.0,0.23658891189486325,613110,1783283,2396393,311139,45814468,1.69,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9948999999999999,0.9075,0,8,89,0,0,0,1,0,2,0,0,65.69,106,80,N/A,34,26442.20588235294,3556.1176470588234,0.1377518360432374,18285874,537819.8235294118,5436.205882352941,0.0,0.0,0,0.00999837585282919,1.7647058823529411,0.9941176470588234,0.8870588235294118,N/A,33,20556.60606060606,2683.848484848485,0.13108042392257208,10700296,324251.3939393939,2834.5151515151515,0.0,0.0,0,0.00999837585282919,1.6363636363636365,0.9957575757575757,0.932121212121212,N/A,33,24817.878787878788,3080.7272727272725,0.12501399892763368,16828298,509948.42424242425,4789.818181818182,0.0,0.0,0,0.00999837585282919,1.6666666666666667,0.9948484848484848,0.9039393939393939,10801992211318.223,1.7089129123156968,0.9557332372393725
53000000,2026-01-18T18:26:59.051535,2708035,613225,2396846,311188,436501,0.13134153570393187,0.45823028,0.236616908150901,6132.25,17836.21,23968.46,6400.06,20680.29,27080.35,267.8,2844.08,3111.88,0.13134153570393187,458230.28,0.0045823028,4365.01,0.0,0.0,0.236616908150901,613225,1783621,2396846,311188,45823028,1.77,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9943,0.9092999999999999,0,7,90,0,0,0,1,0,2,0,0,88.81,159,64,N/A,34,26447.58823529412,3556.735294117647,0.13774614667801247,18289394,537923.3529411765,5437.088235294118,0.0,0.0,0,0.00999837585282919,1.9411764705882353,0.9955882352941177,0.8920588235294117,N/A,33,20560.60606060606,2684.121212121212,0.13106826201153357,10702442,324316.42424242425,2834.909090909091,0.0,0.0,0,0.00999837585282919,1.6363636363636365,0.996969696969697,0.9327272727272727,N/A,33,24822.060606060608,3081.3030303030305,0.12501611930182288,16831192,510036.1212121212,4790.545454545455,0.0,0.0,0,0.00999837585282919,1.7272727272727273,0.9903030303030302,0.9036363636363637,10805530031734.223,1.7088991465686056,0.955735191125286
53010000,2026-01-18T18:27:02.130653,2708545,613342,2397301,311244,436580,0.1313399855840623,0.45831413,0.23664945714017663,6133.42,17839.59,23973.01,6401.24,20684.21,27085.45,267.82,2844.62,3112.44,0.1313399855840623,458314.13,0.0045831412999999994,4365.8,0.0,0.0,0.23664945714017663,613342,1783959,2397301,311244,45831413,1.7,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.993,0.9102,1,4,93,0,0,0,0,0,2,0,0,28.82,114,97,N/A,34,26452.235294117647,3557.3529411764707,0.13774605621901198,18292663,538019.5,5438.14705882353,0.0,0.0,0,0.00999837585282919,1.8235294117647058,0.9905882352941177,0.8976470588235294,N/A,33,20564.78787878788,2684.6060606060605,0.1310650972493475,10704537,324379.9090909091,2835.4242424242425,0.0,0.0,0,0.00999837585282919,1.5757575757575757,0.996060606060606,0.9296969696969697,N/A,33,24826.878787878788,3081.878787878788,0.12501467993125312,16834213,510127.6666666667,4791.333333333333,0.0,0.0,0,0.00999837585282919,1.696969696969697,0.9924242424242424,0.9036363636363637,10808851162150.22,1.7088700800417618,0.9557376715215409
53020000,2026-01-18T18:27:05.234158,2709044,613455,2397745,311298,436660,0.13133929391843957,0.45839447,0.23668101614728634,6134.55,17842.9,23977.45,6402.39,20688.05,27090.44,267.83,2845.15,3112.98,0.13133929391843957,458394.47,0.0045839447,4366.6,0.0,0.0,0.23668101614728634,613455,1784290,2397745,311298,45839447,1.65,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.992,0.9101,0,5,91,0,0,0,1,0,3,0,0,114.46,147,98,N/A,34,26457.08823529412,3557.8823529411766,0.13774098957305062,18295554,538104.5294117647,5439.14705882353,0.0,0.0,0,0.00999837585282919,1.5588235294117647,0.9864705882352941,0.9002941176470588,N/A,33,20568.363636363636,2685.242424242424,0.13107380641081343,10706430,324437.2727272727,2835.909090909091,0.0,0.0,0,0.00999837585282919,1.6666666666666667,0.9993939393939393,0.9293939393939393,N/A,33,24831.757575757576,3082.3333333333335,0.12500909499404228,16837463,510226.1515151515,4792.242424242424,0.0,0.0,0,0.00999837585282919,1.7272727272727273,0.9903030303030302,0.9009090909090909,10812266455416.223,1.7088379599922663,0.9557391367329998
53030000,2026-01-18T18:27:08.074503,2709552,613572,2398199,311352,436732,0.13133709512548083,0.45848206,0.23671195708231704,6135.72,17846.27,23981.99,6403.62,20691.9,27095.52,267.89,2845.63,3113.52,0.13133709512548083,458482.06,0.0045848206,4367.32,0.0,0.0,0.23671195708231704,613572,1784627,2398199,311352,45848206,1.67,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9940000000000001,0.9096,0,6,90,0,0,0,2,0,2,0,0,131.99,169,99,N/A,34,26462.352941176472,3558.6470588235293,0.1377439732104569,18299086,538208.4117647059,5440.176470588235,0.0,0.0,0,0.00999837585282919,1.7058823529411764,0.9891176470588237,0.9005882352941177,N/A,33,20572.424242424244,2685.6363636363635,0.13106852695870408,10708820,324509.69696969696,2836.3636363636365,0.0,0.0,0,0.00999837585282919,1.5757575757575757,0.9954545454545455,0.9272727272727274,N/A,33,24836.030303030304,3082.787878787879,0.12500463738652468,16840300,510312.1212121212,4792.909090909091,0.0,0.0,0,0.00999837585282919,1.7272727272727273,0.9975757575757577,0.9012121212121211,10815026837216.889,1.708786402236661,0.9557445026255095
53040000,2026-01-18T18:27:10.967549,2710055,613687,2398648,311406,436805,0.13133486124289695,0.45856762,0.23674311273063883,6136.87,17849.61,23986.48,6404.82,20695.73,27100.55,267.94,2846.12,3114.06,0.13133486124289695,458567.62,0.0045856762,4368.05,0.0,0.0,0.23674311273063883,613687,1784961,2398648,311406,45856762,1.74,4,0.00999837585282919,0.00999837585282919,0.00999837585282919,0.9934000000000001,0.907,0,7,88,0,0,0,2,0,3,0,0,80.59,111,98,N/A,34,26467.470588235294,3559.235294117647,0.13774011560499175,18302581,538311.2058823529,5441.029411764706,0.0,0.0,0,0.00999837585282919,1.6764705882352942,0.9941176470588234,0.898235294117647,N/A,33,20577.0,2686.030303030303,0.13105815991961972,10711304,324584.9696969697,2836.909090909091,0.0,0.0,0,0.00999837585282919,2.090909090909091,0.9927272727272727,0.9263636363636364,N/A,33,24839.78787878788,3083.4242424242425,0.1250122095870462,16842877,510390.2121212121,4793.69696969697,0.0,0.0,0,0.00999837585282919,1.4545454545454546,0.9933333333333334,0.8966666666666666,10817156634741.557,1.7087164177209422,0.9557519584163677
