n_nodes,simulation_ticks,packet_probability,epsilon,node_type,run_id,total_packets_generated,total_packets_sent,total_packets_lost,total_data_packets_sent,total_timeouts,packet_delivery_ratio,packet_loss_ratio,throughput,avg_packet_loss_per_node,avg_near_nodes,timestamp
250,10000,0.05,0.5,rl,2,1642,861,322,44,1573,0.02679658952496955,0.37398373983739835,0.0044,1.288,7.272,2026-01-06T10:26:45.067599
250,10000,0.05,0.5,rl,3,1819,948,354,37,1762,0.02034084661902144,0.37341772151898733,0.0037,1.416,6.92,2026-01-06T10:26:50.228549
250,10000,0.05,0.5,rl,4,1557,832,313,54,1510,0.03468208092485549,0.3762019230769231,0.0054,1.252,7.192,2026-01-06T10:26:55.464231
500,10000,0.001,0.0,rl,0,271,247,22,55,47,0.2029520295202952,0.08906882591093117,0.0055,0.044,14.284,2026-01-06T10:27:07.350387
500,10000,0.001,0.0,rl,1,121,94,11,20,39,0.1652892561983471,0.11702127659574468,0.002,0.022,14.272,2026-01-06T10:27:19.104532
500,10000,0.001,0.0,rl,2,240,229,11,54,22,0.225,0.048034934497816595,0.0054,0.022,13.612,2026-01-06T10:27:30.621081
500,10000,0.001,0.0,rl,3,78,50,21,6,49,0.07692307692307693,0.42,0.0006,0.042,14.608,2026-01-06T10:27:46.477094
500,10000,0.001,0.0,rl,4,276,260,14,60,31,0.21739130434782608,0.05384615384615385,0.006,0.028,14.788,2026-01-06T10:28:01.879720
500,10000,0.001,0.05,rl,0,2186,1101,472,24,2126,0.010978956999085087,0.4287011807447775,0.0024,0.944,14.424,2026-01-06T10:28:14.115676
500,10000,0.001,0.05,rl,1,2155,1108,488,18,2091,0.008352668213457077,0.4404332129963899,0.0018,0.976,13.852,2026-01-06T10:28:25.921919
500,10000,0.001,0.05,rl,2,2113,1019,467,21,2070,0.009938476100331283,0.45829244357212956,0.0021,0.934,14.064,2026-01-06T10:28:37.669577
500,10000,0.001,0.05,rl,3,2212,1141,483,19,2156,0.008589511754068717,0.4233128834355828,0.0019,0.966,14.392,2026-01-06T10:28:49.177873
500,10000,0.001,0.05,rl,4,2216,1132,487,21,2176,0.00947653429602888,0.4302120141342756,0.0021,0.974,14.152,2026-01-06T10:29:00.645186
500,10000,0.001,0.1,rl,0,2229,1119,477,16,2163,0.007178106774338268,0.4262734584450402,0.0016,0.954,14.2,2026-01-06T10:29:11.806379
500,10000,0.001,0.1,rl,1,2215,1110,506,19,2152,0.008577878103837472,0.45585585585585586,0.0019,1.012,14.852,2026-01-06T10:29:23.083494
500,10000,0.001,0.1,rl,2,2296,1191,493,21,2221,0.009146341463414634,0.4139378673383711,0.0021,0.986,14.068,2026-01-06T10:29:34.169902
500,10000,0.001,0.1,rl,3,2231,1120,496,27,2158,0.012102196324518153,0.44285714285714284,0.0027,0.992,14.968,2026-01-06T10:29:45.467267
500,10000,0.001,0.1,rl,4,2447,1248,543,12,2381,0.004903964037597058,0.43509615384615385,0.0012,1.086,14.608,2026-01-06T10:29:56.697003
500,10000,0.001,0.2,rl,0,2115,1093,475,22,2057,0.010401891252955082,0.434583714547118,0.0022,0.95,13.844,2026-01-06T10:30:08.322396
500,10000,0.001,0.2,rl,1,2277,1139,513,24,2203,0.010540184453227932,0.4503950834064969,0.0024,1.026,14.576,2026-01-06T10:30:19.586623
500,10000,0.001,0.2,rl,2,2242,1155,486,24,2183,0.010704727921498661,0.42077922077922075,0.0024,0.972,13.988,2026-01-06T10:30:31.463896
500,10000,0.001,0.2,rl,3,2197,1123,503,24,2146,0.010923987255348202,0.4479073909171861,0.0024,1.006,14.536,2026-01-06T10:30:42.664012
500,10000,0.001,0.2,rl,4,2033,1009,451,28,1964,0.013772749631087064,0.44697720515361744,0.0028,0.902,14.308,2026-01-06T10:30:54.005353
500,10000,0.001,0.3,rl,0,2137,1053,470,27,2092,0.012634534394010294,0.44634377967711303,0.0027,0.94,14.02,2026-01-06T10:31:05.108219
500,10000,0.001,0.3,rl,1,2097,1068,478,27,2011,0.012875536480686695,0.44756554307116103,0.0027,0.956,14.112,2026-01-06T10:31:16.556266
500,10000,0.001,0.3,rl,2,2128,1071,486,19,2079,0.008928571428571428,0.453781512605042,0.0019,0.972,14.528,2026-01-06T10:31:27.942210
500,10000,0.001,0.3,rl,3,2216,1149,502,28,2153,0.01263537906137184,0.43690165361183636,0.0028,1.004,13.844,2026-01-06T10:31:39.161074
500,10000,0.001,0.3,rl,4,2250,1135,502,30,2196,0.013333333333333334,0.4422907488986784,0.003,1.004,13.52,2026-01-06T10:31:50.380037
500,10000,0.001,0.5,rl,0,2195,1109,491,28,2125,0.01275626423690205,0.44274120829576197,0.0028,0.982,14.096,2026-01-06T10:32:02.166150
500,10000,0.001,0.5,rl,1,2222,1126,488,30,2166,0.013501350135013501,0.433392539964476,0.003,0.976,14.828,2026-01-06T10:32:13.470814
500,10000,0.001,0.5,rl,2,2173,1047,478,27,2110,0.012425218591808559,0.4565425023877746,0.0027,0.956,14.216,2026-01-06T10:32:24.843398
500,10000,0.001,0.5,rl,3,2205,1073,495,24,2129,0.010884353741496598,0.4613233923578751,0.0024,0.99,14.2,2026-01-06T10:32:35.615541
500,10000,0.001,0.5,rl,4,2115,1058,471,31,2049,0.014657210401891253,0.44517958412098296,0.0031,0.942,13.988,2026-01-06T10:32:46.420351
500,10000,0.005,0.0,rl,0,243,227,14,55,34,0.22633744855967078,0.06167400881057269,0.0055,0.028,14.008,2026-01-06T10:32:57.863771
500,10000,0.005,0.0,rl,1,273,249,21,54,53,0.1978021978021978,0.08433734939759036,0.0054,0.042,13.752,2026-01-06T10:33:09.521644
500,10000,0.005,0.0,rl,2,264,248,15,59,36,0.22348484848484848,0.06048387096774194,0.0059,0.03,14.004,2026-01-06T10:33:21.548836
500,10000,0.005,0.0,rl,3,277,257,18,58,42,0.20938628158844766,0.07003891050583658,0.0058,0.036,14.136,2026-01-06T10:33:32.976963
500,10000,0.005,0.0,rl,4,260,245,15,59,33,0.22692307692307692,0.061224489795918366,0.0059,0.03,14.488,2026-01-06T10:33:44.400906
500,10000,0.005,0.05,rl,0,2165,1098,495,19,2095,0.008775981524249422,0.45081967213114754,0.0019,0.99,14.34,2026-01-06T10:33:55.588497
500,10000,0.005,0.05,rl,1,2203,1136,493,24,2141,0.010894235133908307,0.4339788732394366,0.0024,0.986,14.62,2026-01-06T10:34:06.652860
500,10000,0.005,0.05,rl,2,2108,1067,466,25,2053,0.011859582542694497,0.43673851921274603,0.0025,0.932,13.928,2026-01-06T10:34:18.263577
500,10000,0.005,0.05,rl,3,2206,1142,480,23,2150,0.01042611060743427,0.4203152364273205,0.0023,0.96,14.12,2026-01-06T10:34:29.408040
500,10000,0.005,0.05,rl,4,2134,1077,474,26,2057,0.01218369259606373,0.4401114206128134,0.0026,0.948,14.02,2026-01-06T10:34:40.626939
500,10000,0.005,0.1,rl,0,2240,1108,497,19,2187,0.008482142857142856,0.44855595667870035,0.0019,0.994,14.104,2026-01-06T10:34:51.766684
500,10000,0.005,0.1,rl,1,2210,1185,512,24,2151,0.01085972850678733,0.4320675105485232,0.0024,1.024,14.468,2026-01-06T10:35:02.894776
500,10000,0.005,0.1,rl,2,2226,1156,503,16,2151,0.0071877807726864335,0.435121107266436,0.0016,1.006,14.528,2026-01-06T10:35:14.016524
500,10000,0.005,0.1,rl,3,2246,1113,491,19,2187,0.008459483526268923,0.4411500449236298,0.0019,0.982,14.372,2026-01-06T10:35:25.204516
500,10000,0.005,0.1,rl,4,2127,1095,464,27,2078,0.012693935119887164,0.4237442922374429,0.0027,0.928,14.224,2026-01-06T10:35:36.373550
500,10000,0.005,0.2,rl,0,2257,1153,506,17,2183,0.007532122286220647,0.4388551604509974,0.0017,1.012,13.98,2026-01-06T10:35:47.427827
500,10000,0.005,0.2,rl,1,2221,1138,487,22,2151,0.00990544799639802,0.4279437609841828,0.0022,0.974,14.276,2026-01-06T10:35:58.528275
500,10000,0.005,0.2,rl,2,2210,1093,486,23,2148,0.010407239819004524,0.444647758462946,0.0023,0.972,14.092,2026-01-06T10:36:09.492341
500,10000,0.005,0.2,rl,3,2261,1128,502,17,2194,0.007518796992481203,0.4450354609929078,0.0017,1.004,13.94,2026-01-06T10:36:20.538321
500,10000,0.005,0.2,rl,4,2270,1138,500,18,2209,0.007929515418502203,0.43936731107205623,0.0018,1.0,14.06,2026-01-06T10:36:31.682507
500,10000,0.005,0.3,rl,0,2259,1161,505,27,2186,0.01195219123505976,0.43496985357450474,0.0027,1.01,14.008,2026-01-06T10:36:42.691556
500,10000,0.005,0.3,rl,1,2027,1033,463,32,1974,0.015786877158362113,0.4482090997095837,0.0032,0.926,14.456,2026-01-06T10:36:53.720558
500,10000,0.005,0.3,rl,2,2101,1068,468,24,2052,0.01142313184198001,0.43820224719101125,0.0024,0.936,14.38,2026-01-06T10:37:04.704005
500,10000,0.005,0.3,rl,3,2168,1090,486,24,2100,0.01107011070110701,0.44587155963302755,0.0024,0.972,14.028,2026-01-06T10:37:15.703920
500,10000,0.005,0.3,rl,4,2144,1066,473,28,2082,0.013059701492537313,0.4437148217636023,0.0028,0.946,14.188,2026-01-06T10:37:26.731023
500,10000,0.005,0.5,rl,0,2245,1141,500,20,2174,0.008908685968819599,0.43821209465381245,0.002,1.0,13.676,2026-01-06T10:37:37.562366
500,10000,0.005,0.5,rl,1,2292,1150,511,14,2222,0.006108202443280977,0.4443478260869565,0.0014,1.022,14.52,2026-01-06T10:37:48.408026
500,10000,0.005,0.5,rl,2,2239,1098,489,22,2178,0.00982581509602501,0.4453551912568306,0.0022,0.978,14.712,2026-01-06T10:37:59.264239
500,10000,0.005,0.5,rl,3,2184,1096,481,22,2142,0.010073260073260074,0.43886861313868614,0.0022,0.962,14.14,2026-01-06T10:38:10.168273
500,10000,0.005,0.5,rl,4,2119,1072,482,36,2047,0.016989145823501653,0.4496268656716418,0.0036,0.964,14.96,2026-01-06T10:38:21.093790
500,10000,0.01,0.0,rl,0,257,244,13,56,31,0.2178988326848249,0.05327868852459016,0.0056,0.026,13.468,2026-01-06T10:38:32.523982
500,10000,0.01,0.0,rl,1,183,142,16,30,60,0.16393442622950818,0.11267605633802817,0.003,0.032,14.38,2026-01-06T10:38:43.888667
500,10000,0.01,0.0,rl,2,67,52,11,9,29,0.13432835820895522,0.21153846153846154,0.0009,0.022,14.124,2026-01-06T10:38:55.206116
500,10000,0.01,0.0,rl,3,88,57,24,7,58,0.07954545454545454,0.42105263157894735,0.0007,0.048,14.008,2026-01-06T10:39:06.550715
500,10000,0.01,0.0,rl,4,79,58,17,8,44,0.10126582278481013,0.29310344827586204,0.0008,0.034,14.416,2026-01-06T10:39:17.849170
500,10000,0.01,0.05,rl,0,2243,1124,501,24,2191,0.01069995541685243,0.445729537366548,0.0024,1.002,14.196,2026-01-06T10:39:29.042478
500,10000,0.01,0.05,rl,1,2238,1119,491,19,2166,0.008489722966934763,0.4387846291331546,0.0019,0.982,14.04,2026-01-06T10:39:40.282161
500,10000,0.01,0.05,rl,2,2222,1130,491,25,2151,0.011251125112511251,0.4345132743362832,0.0025,0.982,14.248,2026-01-06T10:39:51.455219
500,10000,0.01,0.05,rl,3,2186,1112,473,27,2130,0.012351326623970723,0.42535971223021585,0.0027,0.946,13.804,2026-01-06T10:40:02.750871
500,10000,0.01,0.05,rl,4,2215,1123,488,27,2147,0.01218961625282167,0.43455031166518254,0.0027,0.976,14.136,2026-01-06T10:40:13.939240
500,10000,0.01,0.1,rl,0,2070,1060,470,41,2008,0.019806763285024155,0.44339622641509435,0.0041,0.94,14.392,2026-01-06T10:40:25.101265
500,10000,0.01,0.1,rl,1,2240,1175,501,27,2167,0.012053571428571429,0.42638297872340425,0.0027,1.002,13.676,2026-01-06T10:40:36.281582
500,10000,0.01,0.1,rl,2,2174,1067,493,23,2088,0.010579576816927323,0.4620431115276476,0.0023,0.986,13.712,2026-01-06T10:40:47.335185
500,10000,0.01,0.1,rl,3,2319,1178,510,19,2253,0.008193186718413108,0.432937181663837,0.0019,1.02,14.336,2026-01-06T10:40:58.481705
500,10000,0.01,0.1,rl,4,2132,1039,483,25,2055,0.01172607879924953,0.46487006737247355,0.0025,0.966,14.248,2026-01-06T10:41:09.698857
500,10000,0.01,0.2,rl,0,2213,1141,477,14,2143,0.0063262539539087215,0.4180543382997371,0.0014,0.954,14.684,2026-01-06T10:41:20.792365
500,10000,0.01,0.2,rl,1,2193,1107,478,24,2138,0.01094391244870041,0.43179765130984643,0.0024,0.956,14.144,2026-01-06T10:41:31.866727
500,10000,0.01,0.2,rl,2,2353,1228,512,16,2285,0.006799830004249894,0.4169381107491857,0.0016,1.024,14.144,2026-01-06T10:41:42.926761
500,10000,0.01,0.2,rl,3,2272,1152,499,14,2231,0.006161971830985915,0.4331597222222222,0.0014,0.998,14.228,2026-01-06T10:41:53.887024
500,10000,0.01,0.2,rl,4,2053,1048,472,31,1982,0.01509985387238188,0.45038167938931295,0.0031,0.944,14.556,2026-01-06T10:42:05.044728
500,10000,0.01,0.3,rl,0,2202,1115,487,27,2132,0.01226158038147139,0.4367713004484305,0.0027,0.974,14.332,2026-01-06T10:42:16.093014
500,10000,0.01,0.3,rl,1,2151,1070,485,19,2082,0.008833100883310088,0.4532710280373832,0.0019,0.97,13.608,2026-01-06T10:42:27.070173
500,10000,0.01,0.3,rl,2,2093,1073,475,34,2060,0.016244624940277116,0.4426840633737186,0.0034,0.95,14.412,2026-01-06T10:42:38.065665
500,10000,0.01,0.3,rl,3,2149,1111,484,26,2078,0.01209865053513262,0.43564356435643564,0.0026,0.968,13.976,2026-01-06T10:42:49.024517
500,10000,0.01,0.3,rl,4,2158,1083,483,19,2081,0.008804448563484708,0.44598337950138506,0.0019,0.966,14.552,2026-01-06T10:43:00.070491
500,10000,0.01,0.5,rl,0,2217,1142,498,21,2159,0.009472259810554804,0.436077057793345,0.0021,0.996,14.316,2026-01-06T10:43:10.812644
500,10000,0.01,0.5,rl,1,2169,1077,479,29,2108,0.013370216689718764,0.4447539461467038,0.0029,0.958,14.092,2026-01-06T10:43:21.635660
500,10000,0.01,0.5,rl,2,2204,1119,489,23,2123,0.010435571687840291,0.43699731903485256,0.0023,0.978,14.116,2026-01-06T10:43:32.566953
500,10000,0.01,0.5,rl,3,2161,1083,489,32,2107,0.014807959278111986,0.4515235457063712,0.0032,0.978,14.424,2026-01-06T10:43:43.416180
500,10000,0.01,0.5,rl,4,2198,1133,489,24,2130,0.01091901728844404,0.4315975286849073,0.0024,0.978,13.844,2026-01-06T10:43:54.170853
500,10000,0.02,0.0,rl,0,86,52,26,5,61,0.05813953488372093,0.5,0.0005,0.052,13.92,2026-01-06T10:44:05.490992
500,10000,0.02,0.0,rl,1,191,147,17,32,62,0.16753926701570682,0.11564625850340136,0.0032,0.034,14.232,2026-01-06T10:44:16.847950
500,10000,0.02,0.0,rl,2,78,63,14,15,34,0.19230769230769232,0.2222222222222222,0.0015,0.028,14.116,2026-01-06T10:44:28.277872
500,10000,0.02,0.0,rl,3,258,242,14,57,30,0.22093023255813954,0.05785123966942149,0.0057,0.028,14.552,2026-01-06T10:44:39.547918
500,10000,0.02,0.0,rl,4,247,227,18,51,38,0.20647773279352227,0.07929515418502203,0.0051,0.036,14.76,2026-01-06T10:44:50.968034
500,10000,0.02,0.05,rl,0,2193,1107,486,28,2118,0.012767897856817145,0.43902439024390244,0.0028,0.972,14.212,2026-01-06T10:45:02.358203
500,10000,0.02,0.05,rl,1,1998,1038,468,35,1937,0.017517517517517518,0.4508670520231214,0.0035,0.936,13.932,2026-01-06T10:45:13.668138
500,10000,0.02,0.05,rl,2,2259,1132,498,19,2202,0.008410801239486499,0.43992932862190814,0.0019,0.996,14.404,2026-01-06T10:45:25.004375
500,10000,0.02,0.05,rl,3,2128,1095,469,18,2071,0.008458646616541353,0.428310502283105,0.0018,0.938,14.604,2026-01-06T10:45:36.406708
500,10000,0.02,0.05,rl,4,2328,1166,499,18,2264,0.007731958762886598,0.427958833619211,0.0018,0.998,14.34,2026-01-06T10:45:47.646576
500,10000,0.02,0.1,rl,0,2217,1149,492,20,2162,0.009021199819576003,0.4281984334203655,0.002,0.984,14.388,2026-01-06T10:45:58.853650
500,10000,0.02,0.1,rl,1,2067,1070,471,35,2000,0.016932752781809387,0.44018691588785047,0.0035,0.942,14.056,2026-01-06T10:46:10.047702
500,10000,0.02,0.1,rl,2,2277,1155,509,23,2228,0.010101010101010102,0.4406926406926407,0.0023,1.018,14.232,2026-01-06T10:46:21.181685
500,10000,0.02,0.1,rl,3,2073,1070,485,35,2012,0.01688374336710082,0.4532710280373832,0.0035,0.97,14.048,2026-01-06T10:46:32.393531
500,10000,0.02,0.1,rl,4,2446,1219,529,8,2372,0.003270645952575634,0.4339622641509434,0.0008,1.058,14.292,2026-01-06T10:46:43.552036
500,10000,0.02,0.2,rl,0,2022,1030,467,25,1965,0.012363996043521267,0.4533980582524272,0.0025,0.934,13.944,2026-01-06T10:46:54.680162
500,10000,0.02,0.2,rl,1,2284,1164,498,16,2234,0.0070052539404553416,0.42783505154639173,0.0016,0.996,14.092,2026-01-06T10:47:05.733736
500,10000,0.02,0.2,rl,2,2329,1182,505,9,2281,0.0038643194504079004,0.4272419627749577,0.0009,1.01,14.148,2026-01-06T10:47:16.793222
500,10000,0.02,0.2,rl,3,2181,1130,473,25,2113,0.011462631820265932,0.41858407079646015,0.0025,0.946,14.88,2026-01-06T10:47:27.903412
500,10000,0.02,0.2,rl,4,2227,1145,504,20,2178,0.00898069151324652,0.440174672489083,0.002,1.008,14.152,2026-01-06T10:47:38.973829
500,10000,0.02,0.3,rl,0,2232,1159,508,31,2183,0.013888888888888888,0.4383088869715272,0.0031,1.016,14.104,2026-01-06T10:47:50.046479
500,10000,0.02,0.3,rl,1,2211,1131,486,26,2151,0.011759384893713252,0.4297082228116711,0.0026,0.972,13.972,2026-01-06T10:48:01.068054
500,10000,0.02,0.3,rl,2,2226,1156,498,22,2178,0.009883198562443846,0.43079584775086505,0.0022,0.996,13.964,2026-01-06T10:48:11.941655
500,10000,0.02,0.3,rl,3,2295,1211,501,19,2226,0.008278867102396514,0.41370767960363336,0.0019,1.002,14.108,2026-01-06T10:48:22.973970
500,10000,0.02,0.3,rl,4,2059,1079,469,33,2010,0.016027197668771247,0.43466172381835033,0.0033,0.938,14.448,2026-01-06T10:48:34.060862
500,10000,0.02,0.5,rl,0,2267,1199,517,21,2212,0.009263343625937363,0.43119266055045874,0.0021,1.034,13.944,2026-01-06T10:48:44.837841
500,10000,0.02,0.5,rl,1,2092,1014,468,30,2037,0.014340344168260038,0.46153846153846156,0.003,0.936,14.044,2026-01-06T10:48:55.679791
500,10000,0.02,0.5,rl,2,2109,1027,468,28,2049,0.013276434329065908,0.45569620253164556,0.0028,0.936,13.964,2026-01-06T10:49:06.618118
500,10000,0.02,0.5,rl,3,2184,1136,470,29,2125,0.013278388278388278,0.4137323943661972,0.0029,0.94,14.14,2026-01-06T10:49:17.324464
500,10000,0.02,0.5,rl,4,2201,1120,491,18,2150,0.00817810086324398,0.43839285714285714,0.0018,0.982,14.536,2026-01-06T10:49:28.224035
500,10000,0.05,0.0,rl,0,107,81,22,13,57,0.12149532710280374,0.2716049382716049,0.0013,0.044,14.424,2026-01-06T10:49:39.608044
500,10000,0.05,0.0,rl,1,87,63,20,10,45,0.11494252873563218,0.31746031746031744,0.001,0.04,13.764,2026-01-06T10:49:51.017895
500,10000,0.05,0.0,rl,2,279,262,16,61,33,0.21863799283154123,0.061068702290076333,0.0061,0.032,14.312,2026-01-06T10:50:02.437138
500,10000,0.05,0.0,rl,3,66,45,18,7,43,0.10606060606060606,0.4,0.0007,0.036,14.052,2026-01-06T10:50:13.775685
500,10000,0.05,0.0,rl,4,282,257,21,58,45,0.20567375886524822,0.08171206225680934,0.0058,0.042,14.364,2026-01-06T10:50:25.201668
500,10000,0.05,0.05,rl,0,2258,1126,479,18,2192,0.007971656333038087,0.42539964476021314,0.0018,0.958,14.488,2026-01-06T10:50:36.370375
500,10000,0.05,0.05,rl,1,2113,1087,476,24,2051,0.011358258400378608,0.43790248390064396,0.0024,0.952,13.884,2026-01-06T10:50:47.558340
500,10000,0.05,0.05,rl,2,2096,1081,488,24,2037,0.011450381679389313,0.4514338575393155,0.0024,0.976,13.984,2026-01-06T10:50:58.756452
500,10000,0.05,0.05,rl,3,2101,1076,474,23,2038,0.010947168015230843,0.44052044609665425,0.0023,0.948,13.936,2026-01-06T10:51:09.988691
500,10000,0.05,0.05,rl,4,2174,1081,493,22,2115,0.010119595216191352,0.45605920444033304,0.0022,0.986,14.556,2026-01-06T10:51:21.206853
500,10000,0.05,0.1,rl,0,2231,1156,503,24,2191,0.010757507844016136,0.435121107266436,0.0024,1.006,14.36,2026-01-06T10:51:32.268822
500,10000,0.05,0.1,rl,1,2185,1098,470,27,2129,0.012356979405034324,0.42805100182149364,0.0027,0.94,15.312,2026-01-06T10:51:43.455563
500,10000,0.05,0.1,rl,2,2285,1172,511,17,2208,0.007439824945295405,0.43600682593856654,0.0017,1.022,14.492,2026-01-06T10:51:54.605765
500,10000,0.05,0.1,rl,3,2308,1186,504,18,2253,0.00779896013864818,0.42495784148397975,0.0018,1.008,14.916,2026-01-06T10:52:05.745881
500,10000,0.05,0.1,rl,4,2254,1137,481,21,2202,0.009316770186335404,0.4230430958663149,0.0021,0.962,13.94,2026-01-06T10:52:16.828210
500,10000,0.05,0.2,rl,0,2123,1090,469,23,2059,0.010833725859632595,0.43027522935779816,0.0023,0.938,14.34,2026-01-06T10:52:27.979345
500,10000,0.05,0.2,rl,1,2255,1111,496,22,2187,0.00975609756097561,0.4464446444644464,0.0022,0.992,14.62,2026-01-06T10:52:39.018004
500,10000,0.05,0.2,rl,2,2193,1121,487,23,2135,0.010487916096671226,0.4344335414808207,0.0023,0.974,14.38,2026-01-06T10:52:50.106381
500,10000,0.05,0.2,rl,3,2161,1085,477,21,2102,0.00971772327626099,0.4396313364055299,0.0021,0.954,14.344,2026-01-06T10:53:01.299674
500,10000,0.05,0.2,rl,4,2162,1070,476,26,2090,0.012025901942645698,0.44485981308411215,0.0026,0.952,14.228,2026-01-06T10:53:12.496963
500,10000,0.05,0.3,rl,0,2221,1137,496,20,2174,0.009004952723998198,0.436235708003518,0.002,0.992,14.668,2026-01-06T10:53:23.564315
500,10000,0.05,0.3,rl,1,2155,1071,483,33,2082,0.01531322505800464,0.45098039215686275,0.0033,0.966,14.192,2026-01-06T10:53:34.581705
500,10000,0.05,0.3,rl,2,2239,1159,504,21,2179,0.009379187137114784,0.43485763589301124,0.0021,1.008,14.508,2026-01-06T10:53:45.550480
500,10000,0.05,0.3,rl,3,2299,1172,517,17,2213,0.007394519356241845,0.44112627986348124,0.0017,1.034,14.332,2026-01-06T10:53:56.471866
500,10000,0.05,0.3,rl,4,2044,989,447,27,1998,0.013209393346379647,0.45197168857431747,0.0027,0.894,13.812,2026-01-06T10:54:07.591826
500,10000,0.05,0.5,rl,0,2221,1130,491,18,2170,0.00810445745159838,0.4345132743362832,0.0018,0.982,14.016,2026-01-06T10:54:18.427368
500,10000,0.05,0.5,rl,1,2194,1107,486,20,2132,0.009115770282588878,0.43902439024390244,0.002,0.972,14.608,2026-01-06T10:54:29.233650
500,10000,0.05,0.5,rl,2,2082,1005,450,26,2032,0.012487992315081652,0.44776119402985076,0.0026,0.9,14.116,2026-01-06T10:54:40.088109
500,10000,0.05,0.5,rl,3,2071,1074,463,31,1998,0.01496861419604056,0.43109869646182497,0.0031,0.926,14.308,2026-01-06T10:54:50.954813
500,10000,0.05,0.5,rl,4,2157,1112,472,27,2107,0.012517385257301807,0.4244604316546763,0.0027,0.944,13.904,2026-01-06T10:55:01.991588
1000,10000,0.001,0.0,rl,0,98,80,14,21,38,0.21428571428571427,0.175,0.0021,0.014,28.448,2026-01-06T10:55:25.033523
1000,10000,0.001,0.0,rl,1,102,72,23,11,54,0.10784313725490197,0.3194444444444444,0.0011,0.023,27.92,2026-01-06T10:55:48.013790
1000,10000,0.001,0.0,rl,2,112,79,23,15,59,0.13392857142857142,0.2911392405063291,0.0015,0.023,28.278,2026-01-06T10:56:11.031243
1000,10000,0.001,0.0,rl,3,278,252,21,57,48,0.20503597122302158,0.08333333333333333,0.0057,0.021,27.684,2026-01-06T10:56:34.205506
1000,10000,0.001,0.0,rl,4,250,225,19,50,43,0.2,0.08444444444444445,0.005,0.019,28.28,2026-01-06T10:56:57.354135
1000,10000,0.001,0.05,rl,0,2506,1216,668,11,2445,0.004389465283320032,0.5493421052631579,0.0011,0.668,28.078,2026-01-06T10:57:21.277019
1000,10000,0.001,0.05,rl,1,2505,1201,650,10,2459,0.003992015968063872,0.5412156536219817,0.001,0.65,28.678,2026-01-06T10:57:45.016216
1000,10000,0.001,0.05,rl,2,2513,1196,661,12,2455,0.00477516912057302,0.552675585284281,0.0012,0.661,28.518,2026-01-06T10:58:08.994474
1000,10000,0.001,0.05,rl,3,2572,1234,666,8,2522,0.003110419906687403,0.539708265802269,0.0008,0.666,28.94,2026-01-06T10:58:32.898554
1000,10000,0.001,0.05,rl,4,2572,1276,671,6,2511,0.0023328149300155523,0.5258620689655172,0.0006,0.671,28.77,2026-01-06T10:58:56.730924
1000,10000,0.001,0.1,rl,0,2638,1295,676,2,2575,0.000758150113722517,0.522007722007722,0.0002,0.676,28.302,2026-01-06T10:59:20.587908
1000,10000,0.001,0.1,rl,1,2585,1256,679,3,2539,0.0011605415860735009,0.5406050955414012,0.0003,0.679,27.632,2026-01-06T10:59:44.391358
1000,10000,0.001,0.1,rl,2,2624,1249,673,4,2562,0.001524390243902439,0.5388310648518815,0.0004,0.673,27.862,2026-01-06T11:00:08.020084
1000,10000,0.001,0.1,rl,3,2600,1288,677,7,2539,0.002692307692307692,0.5256211180124224,0.0007,0.677,28.176,2026-01-06T11:00:31.825439
1000,10000,0.001,0.1,rl,4,2592,1278,677,6,2529,0.0023148148148148147,0.5297339593114241,0.0006,0.677,28.642,2026-01-06T11:00:55.571981
1000,10000,0.001,0.2,rl,0,2635,1310,701,6,2573,0.0022770398481973433,0.5351145038167939,0.0006,0.701,28.358,2026-01-06T11:01:19.066234
1000,10000,0.001,0.2,rl,1,2604,1233,670,5,2538,0.0019201228878648233,0.5433901054339011,0.0005,0.67,28.804,2026-01-06T11:01:42.638401
1000,10000,0.001,0.2,rl,2,2591,1240,674,5,2538,0.0019297568506368198,0.5435483870967742,0.0005,0.674,28.022,2026-01-06T11:02:06.026839
1000,10000,0.001,0.2,rl,3,2587,1241,671,5,2537,0.001932740626207963,0.540692989524577,0.0005,0.671,27.954,2026-01-06T11:02:29.431801
1000,10000,0.001,0.2,rl,4,2508,1209,656,6,2435,0.0023923444976076554,0.5425971877584781,0.0006,0.656,28.204,2026-01-06T11:02:52.953858
1000,10000,0.001,0.3,rl,0,2542,1206,670,10,2475,0.003933910306845004,0.5555555555555556,0.001,0.67,28.322,2026-01-06T11:03:16.350521
1000,10000,0.001,0.3,rl,1,2631,1284,685,4,2561,0.0015203344735841885,0.5334890965732088,0.0004,0.685,28.36,2026-01-06T11:03:39.796028
1000,10000,0.001,0.3,rl,2,2561,1269,653,10,2504,0.003904724716907458,0.5145784081954294,0.001,0.653,28.8,2026-01-06T11:04:03.159446
1000,10000,0.001,0.3,rl,3,2597,1230,658,4,2538,0.0015402387370042356,0.5349593495934959,0.0004,0.658,28.018,2026-01-06T11:04:26.555723
1000,10000,0.001,0.3,rl,4,2633,1268,680,5,2576,0.0018989745537409798,0.5362776025236593,0.0005,0.68,28.502,2026-01-06T11:04:50.089330
1000,10000,0.001,0.5,rl,0,2638,1264,684,3,2590,0.0011372251705837756,0.5411392405063291,0.0003,0.684,28.02,2026-01-06T11:05:12.928008
