tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
71190000,2026-01-16T12:43:38.120048,5774476,790323,4297087,1477388,2686774,0.37362162365658136,0.66268616,0.49999649754828385,7903.23,35067.64,42970.87,11566.59,46178.17,57744.76,3663.35,11110.53,14773.88,0.37362162365658136,662686.16,0.006626861600000001,26867.74,0.0,0.0,0.49999649754828385,790323,3506764,4297087,1477388,66268616,0.03,0.03,0.03,0,2,88,0,2,0,5,0,3,0,0,46.16,98,61
71200000,2026-01-16T12:43:38.611993,5775307,790441,4297701,1477605,2687156,0.37362345726243373,0.66278054,0.49999649754828385,7904.41,35072.6,42977.01,11568.23,46184.84,57753.07,3663.81,11112.24,14776.05,0.37362345726243373,662780.54,0.0066278054,26871.56,0.0,0.0,0.49999649754828385,790441,3507260,4297701,1477605,66278054,0.03,0.03,0.03,0,5,84,0,2,0,7,0,2,0,0,108.33,160,83
71210000,2026-01-16T12:43:39.104496,5776072,790555,4298267,1477804,2687502,0.3736232462445643,0.66287569,0.49999649754828385,7905.55,35077.12,42982.67,11569.72,46191.0,57760.72,3664.16,11113.88,14778.04,0.3736232462445643,662875.69,0.0066287569,26875.02,0.0,0.0,0.49999649754828385,790555,3507712,4298267,1477804,66287569,0.03,0.03,0.03,0,10,80,0,1,0,5,0,4,0,0,75.16,156,80
71220000,2026-01-16T12:43:39.595120,5776867,790672,4298865,1478002,2687853,0.37362206726011543,0.66297013,0.49999649754828385,7906.72,35081.93,42988.65,11571.32,46197.35,57768.67,3664.6,11115.42,14780.02,0.37362206726011543,662970.13,0.0066297013000000005,26878.53,0.0,0.0,0.49999649754828385,790672,3508193,4298865,1478002,66297013,0.03,0.03,0.03,0,7,82,1,5,0,3,0,2,0,0,66.71,180,87
71230000,2026-01-16T12:43:40.085337,5777634,790781,4299434,1478199,2688199,0.3736194557488236,0.66306436,0.49999649754828385,7907.81,35086.53,42994.34,11572.93,46203.41,57776.34,3665.12,11116.87,14781.99,0.3736194557488236,663064.36,0.0066306436000000005,26881.99,0.0,0.0,0.49999649754828385,790781,3508653,4299434,1478199,66306436,0.03,0.03,0.03,0,7,84,0,2,0,4,0,3,0,0,72.02,176,52
71240000,2026-01-16T12:43:40.574747,5778456,790900,4300042,1478413,2688565,0.37362109088589757,0.66315765,0.499996747886126,7909.0,35091.42,43000.42,11574.64,46209.92,57784.56,3665.64,11118.49,14784.13,0.37362109088589757,663157.65,0.006631576500000001,26885.65,0.0,0.0,0.499996747886126,790900,3509142,4300042,1478413,66315765,0.03,0.03,0.03,0,6,80,0,3,0,6,0,5,0,0,92.29,179,71
71250000,2026-01-16T12:43:41.064617,5779240,791007,4300633,1478606,2688931,0.3736162914430147,0.66325125,0.49999699819891935,7910.07,35096.26,43006.33,11576.18,46216.22,57792.4,3666.11,11119.95,14786.06,0.3736162914430147,663251.25,0.0066325125,26889.31,0.0,0.0,0.49999699819891935,791007,3509626,4300633,1478606,66325125,0.03,0.03,0.03,1,6,86,0,2,0,3,0,2,0,0,64.51,122,76
71260000,2026-01-16T12:43:41.558646,5780042,791115,4301239,1478802,2689290,0.3736105881196516,0.66334409,0.4999977489870442,7911.15,35101.24,43012.39,11577.85,46222.57,57800.42,3666.69,11121.33,14788.02,0.3736105881196516,663344.09,0.006633440900000001,26892.9,0.0,0.0,0.4999977489870442,791115,3510124,4301239,1478802,66334409,0.03,0.03,0.03,0,1,88,0,2,0,7,0,2,0,0,61.54,105,73
71270000,2026-01-16T12:43:42.053194,5780818,791221,4301817,1479000,2689650,0.3736086553562277,0.6634382,0.4999982493872856,7912.21,35105.96,43018.17,11579.45,46228.73,57808.18,3667.23,11122.77,14790.0,0.3736086553562277,663438.2,0.006634381999999999,26896.5,0.0,0.0,0.4999982493872856,791221,3510596,4301817,1479000,66343820,0.03,0.03,0.03,0,3,88,0,1,0,5,0,3,0,0,88.04,161,72
71280000,2026-01-16T12:43:42.544252,5781624,791330,4302415,1479208,2690026,0.37360753933114227,0.66353153,0.49999849954986497,7913.3,35110.85,43024.15,11581.09,46235.15,57816.24,3667.78,11124.3,14792.08,0.37360753933114227,663531.53,0.0066353153,26900.26,0.0,0.0,0.49999849954986497,791330,3511085,4302415,1479208,66353153,0.03,0.03,0.03,0,8,84,0,0,0,4,0,4,0,0,51.67,115,68
71290000,2026-01-16T12:43:43.038028,5782411,791442,4303008,1479402,2690372,0.37360255344563387,0.6636257,0.499999499949995,7914.42,35115.66,43030.08,11582.7,46241.41,57824.11,3668.27,11125.75,14794.02,0.37360255344563387,663625.7,0.006636257,26903.72,0.0,0.0,0.499999499949995,791442,3511566,4303008,1479402,66362570,0.03,0.03,0.03,0,10,79,0,2,0,5,0,4,0,0,71.01,154,79
71300000,2026-01-16T12:43:43.528891,5783158,791549,4303561,1479596,2690715,0.37360294258357674,0.66371981,0.5,7915.49,35120.12,43035.61,11584.22,46247.36,57831.58,3668.72,11127.24,14795.96,0.37360294258357674,663719.81,0.0066371981,26907.15,0.0,0.0,0.5,791549,3512012,4303561,1479596,66371981,0.03,0.03,0.03,0,9,85,0,0,0,4,0,2,0,0,52.51,120,81
71310000,2026-01-16T12:43:44.019100,5783943,791660,4304148,1479794,2691058,0.3736019811672571,0.66381401,0.5,7916.6,35124.88,43041.48,11585.91,46253.52,57839.43,3669.3,11128.64,14797.94,0.3736019811672571,663814.01,0.0066381400999999994,26910.58,0.0,0.0,0.5,791660,3512488,4304148,1479794,66381401,0.03,0.03,0.03,0,9,79,0,4,0,6,0,2,0,0,73.4,170,95
71320000,2026-01-16T12:43:44.510103,5784756,791773,4304752,1480003,2691428,0.373598741298633,0.66390744,0.5,7917.73,35129.79,43047.52,11587.59,46259.97,57847.56,3669.85,11130.18,14800.03,0.373598741298633,663907.44,0.0066390744,26914.28,0.0,0.0,0.5,791773,3512979,4304752,1480003,66390744,0.03,0.03,0.03,0,8,77,0,3,0,8,0,4,0,0,71.5,116,83
71330000,2026-01-16T12:43:44.999745,5785564,791879,4305355,1480208,2691822,0.3735986515031915,0.66399958,0.5,7918.79,35134.76,43053.55,11589.16,46266.48,57855.64,3670.36,11131.72,14802.08,0.3735986515031915,663999.58,0.0066399958,26918.22,0.0,0.0,0.5,791879,3513476,4305355,1480208,66399958,0.03,0.03,0.03,0,10,81,0,1,0,2,0,6,0,0,71.21,151,85
71340000,2026-01-16T12:43:45.490619,5786345,791987,4305934,1480410,2692184,0.37359983624437776,0.66409274,0.5,7919.87,35139.47,43059.34,11590.74,46272.71,57863.45,3670.86,11133.24,14804.1,0.37359983624437776,664092.74,0.0066409274,26921.84,0.0,0.0,0.5,791987,3513947,4305934,1480410,66409274,0.03,0.03,0.03,0,4,87,0,1,0,4,0,4,0,0,75.76,123,77
71350000,2026-01-16T12:43:45.981507,5787170,792094,4306546,1480623,2692578,0.37359890977073884,0.66418417,0.5,7920.94,35144.52,43065.46,11592.27,46279.43,57871.7,3671.32,11134.91,14806.23,0.37359890977073884,664184.17,0.0066418417,26925.78,0.0,0.0,0.5,792094,3514452,4306546,1480623,66418417,0.03,0.03,0.03,0,4,80,0,3,0,7,0,6,0,0,94.46,162,81
71360000,2026-01-16T12:43:46.473588,5787940,792203,4307109,1480830,2692941,0.3736039100032984,0.66427796,0.5,7922.03,35149.06,43071.09,11593.76,46285.64,57879.4,3671.72,11136.58,14808.3,0.3736039100032984,664277.96,0.006642779600000001,26929.41,0.0,0.0,0.5,792203,3514906,4307109,1480830,66427796,0.03,0.03,0.03,0,6,79,0,3,0,8,0,4,0,0,82.16,126,75
71370000,2026-01-16T12:43:46.963425,5788751,792313,4307713,1481037,2693321,0.3736035193011876,0.66437069,0.5,7923.13,35154.0,43077.13,11595.42,46292.09,57887.51,3672.28,11138.09,14810.37,0.3736035193011876,664370.69,0.006643706900000001,26933.21,0.0,0.0,0.5,792313,3515400,4307713,1481037,66437069,0.03,0.03,0.03,0,6,84,0,0,0,6,0,4,0,0,56.87,118,70
71380000,2026-01-16T12:43:47.457455,5789566,792429,4308330,1481235,2693683,0.3735975809683994,0.66446425,0.5,7924.29,35159.01,43083.3,11597.07,46298.59,57895.66,3672.77,11139.58,14812.35,0.3735975809683994,664464.25,0.0066446425,26936.83,0.0,0.0,0.5,792429,3515901,4308330,1481235,66446425,0.03,0.03,0.03,0,6,85,0,0,0,4,0,5,0,0,68.4,148,61
71390000,2026-01-16T12:43:47.948821,5790388,792545,4308950,1481437,2694048,0.3735953786379618,0.66455697,0.5,7925.45,35164.05,43089.5,11598.8,46305.08,57903.88,3673.34,11141.03,14814.37,0.3735953786379618,664556.97,0.0066455697,26940.48,0.0,0.0,0.5,792545,3516405,4308950,1481437,66455697,0.03,0.03,0.03,0,6,85,0,1,0,4,0,4,0,0,55.31,115,66
71400000,2026-01-16T12:43:48.441870,5791187,792654,4309555,1481632,2694411,0.3735881216354359,0.66464979,0.5,7926.54,35169.01,43095.55,11600.35,46311.52,57911.87,3673.81,11142.51,14816.32,0.3735881216354359,664649.79,0.0066464979,26944.11,0.0,0.0,0.5,792654,3516901,4309555,1481632,66464979,0.03,0.03,0.03,1,4,84,0,2,0,5,0,4,0,0,63.46,114,93
71410000,2026-01-16T12:43:48.932404,5791939,792762,4310113,1481825,2694751,0.37358525575855595,0.66474374,0.5,7927.62,35173.51,43101.13,11601.9,46317.49,57919.39,3674.27,11143.98,14818.25,0.37358525575855595,664743.74,0.0066474374,26947.51,0.0,0.0,0.5,792762,3517351,4310113,1481825,66474374,0.03,0.03,0.03,0,3,87,0,2,0,5,0,3,0,0,94.75,147,87
71420000,2026-01-16T12:43:49.422274,5792784,792872,4310747,1482036,2695142,0.3735780971549999,0.66483586,0.5,7928.72,35178.75,43107.47,11603.64,46324.2,57927.84,3674.91,11145.45,14820.36,0.3735780971549999,664835.86,0.006648358599999999,26951.42,0.0,0.0,0.5,792872,3517875,4310747,1482036,66483586,0.03,0.03,0.03,0,13,78,0,1,0,3,0,5,0,0,54.05,131,89
71430000,2026-01-16T12:43:49.913099,5793544,792983,4311312,1482231,2695489,0.3735784762389354,0.66492873,0.5,7929.83,35183.29,43113.12,11605.12,46330.32,57935.44,3675.28,11147.03,14822.31,0.3735784762389354,664928.73,0.0066492873,26954.89,0.0,0.0,0.5,792983,3518329,4311312,1482231,66492873,0.03,0.03,0.03,0,6,86,0,2,0,4,0,2,0,0,45.6,82,82
71440000,2026-01-16T12:43:50.403508,5794349,793093,4311916,1482433,2695851,0.37357316183008926,0.66502215,0.5,7930.93,35188.23,43119.16,11606.78,46336.71,57943.49,3675.85,11148.48,14824.33,0.37357316183008926,665022.15,0.0066502215,26958.51,0.0,0.0,0.5,793093,3518823,4311916,1482433,66502215,0.03,0.03,0.03,0,8,80,0,5,0,3,0,4,0,0,81.52,147,85
71450000,2026-01-16T12:43:50.894916,5795173,793211,4312541,1482631,2696217,0.3735654030892994,0.66511519,0.5,7932.11,35193.3,43125.41,11608.45,46343.28,57951.73,3676.33,11149.98,14826.31,0.3735654030892994,665115.19,0.0066511519,26962.17,0.0,0.0,0.5,793211,3519330,4312541,1482631,66511519,0.03,0.03,0.03,0,6,84,0,1,0,5,0,4,0,0,101.74,161,86
71460000,2026-01-16T12:43:51.385540,5795959,793325,4313131,1482827,2696569,0.3735602635030935,0.665207,0.5,7933.25,35198.06,43131.31,11610.03,46349.56,57959.59,3676.77,11151.5,14828.27,0.3735602635030935,665207.0,0.0066520699999999995,26965.69,0.0,0.0,0.5,793325,3519806,4313131,1482827,66520700,0.03,0.03,0.03,0,13,79,0,0,0,5,0,3,0,0,41.29,119,59
71470000,2026-01-16T12:43:51.877744,5796785,793437,4313755,1483029,2696941,0.37355688196057363,0.66529995,0.5,7934.37,35203.18,43137.55,11611.7,46356.15,57967.85,3677.32,11152.97,14830.29,0.37355688196057363,665299.95,0.0066529994999999995,26969.41,0.0,0.0,0.5,793437,3520318,4313755,1483029,66529995,0.03,0.03,0.03,0,8,78,0,2,0,7,0,5,0,0,101.73,171,80
71480000,2026-01-16T12:43:52.370199,5797611,793546,4314373,1483237,2697338,0.37355032537598326,0.66539259,0.5,7935.46,35208.27,43143.73,11613.28,46362.83,57976.11,3677.81,11154.56,14832.37,0.37355032537598326,665392.59,0.0066539259,26973.38,0.0,0.0,0.5,793546,3520827,4314373,1483237,66539259,0.03,0.03,0.03,0,8,83,0,3,0,4,0,2,0,0,80.73,173,84
71490000,2026-01-16T12:43:52.862833,5798405,793658,4314965,1483439,2697697,0.3735502475749638,0.66548614,0.5,7936.58,35213.07,43149.65,11614.93,46369.12,57984.05,3678.34,11156.05,14834.39,0.3735502475749638,665486.14,0.006654861400000001,26976.97,0.0,0.0,0.5,793658,3521307,4314965,1483439,66548614,0.03,0.03,0.03,0,7,85,0,2,0,3,0,3,0,0,76.83,173,83
71500000,2026-01-16T12:43:53.355683,5799201,793768,4315566,1483634,2698050,0.3735429579774073,0.66557945,0.5,7937.68,35217.98,43155.66,11616.61,46375.4,57992.01,3678.92,11157.42,14836.34,0.3735429579774073,665579.45,0.006655794499999999,26980.5,0.0,0.0,0.5,793768,3521798,4315566,1483634,66557945,0.03,0.03,0.03,0,4,87,0,2,0,3,0,4,0,0,51.28,110,80
71510000,2026-01-16T12:43:53.850045,5800003,793883,4316175,1483827,2698404,0.37353819866672233,0.66567351,0.5,7938.83,35222.92,43161.75,11618.19,46381.84,58000.03,3679.36,11158.91,14838.27,0.37353819866672233,665673.51,0.0066567351,26984.04,0.0,0.0,0.5,793883,3522292,4316175,1483827,66567351,0.03,0.03,0.03,0,9,83,0,2,0,5,0,1,0,0,75.08,178,78
71520000,2026-01-16T12:43:54.341395,5800764,793990,4316746,1484017,2698742,0.3735348614335332,0.66576752,0.5,7939.9,35227.56,43167.46,11619.81,46387.83,58007.64,3679.91,11160.26,14840.17,0.3735348614335332,665767.52,0.006657675199999999,26987.42,0.0,0.0,0.5,793990,3522756,4316746,1484017,66576752,0.03,0.03,0.03,1,3,85,0,3,0,4,0,4,0,0,70.96,179,92
71530000,2026-01-16T12:43:54.837605,5801533,794107,4317330,1484202,2699073,0.3735312145050046,0.66585992,0.5,7941.07,35232.23,43173.3,11621.34,46393.99,58015.33,3680.26,11161.76,14842.02,0.3735312145050046,665859.92,0.0066585992,26990.73,0.0,0.0,0.5,794107,3523223,4317330,1484202,66585992,0.03,0.03,0.03,0,8,82,0,0,0,6,0,4,0,0,31.81,106,57
71540000,2026-01-16T12:43:55.328077,5802362,794218,4317936,1484425,2699473,0.373534970078315,0.66595382,0.5,7942.18,35237.18,43179.36,11622.98,46400.64,58023.62,3680.79,11163.46,14844.25,0.373534970078315,665953.82,0.0066595382000000005,26994.73,0.0,0.0,0.5,794218,3523718,4317936,1484425,66595382,0.03,0.03,0.03,0,9,82,0,0,0,4,0,5,0,0,42.31,132,63
71550000,2026-01-16T12:43:55.825851,5803165,794329,4318544,1484620,2699841,0.37353095418043614,0.66604752,0.5,7943.29,35242.15,43185.44,11624.51,46407.14,58031.65,3681.21,11164.99,14846.2,0.37353095418043614,666047.52,0.0066604752,26998.41,0.0,0.0,0.5,794329,3524215,4318544,1484620,66604752,0.03,0.03,0.03,0,4,90,0,1,0,4,0,1,0,0,65.4,163,53
71560000,2026-01-16T12:43:56.316464,5803956,794440,4319141,1484814,2700196,0.37352872229173345,0.66614013,0.5,7944.4,35247.01,43191.41,11626.15,46413.41,58039.56,3681.74,11166.4,14848.14,0.37352872229173345,666140.13,0.0066614013000000005,27001.96,0.0,0.0,0.5,794440,3524701,4319141,1484814,66614013,0.03,0.03,0.03,0,7,85,0,1,0,3,0,4,0,0,41.87,127,54
71570000,2026-01-16T12:43:56.810945,5804749,794560,4319747,1485001,2700528,0.37351875775210147,0.66623313,0.5,7945.6,35251.87,43197.47,11627.82,46419.67,58047.49,3682.21,11167.8,14850.01,0.37351875775210147,666233.13,0.006662331299999999,27005.28,0.0,0.0,0.5,794560,3525187,4319747,1485001,66623313,0.03,0.03,0.03,0,3,90,0,0,0,3,0,4,0,0,49.75,125,83
71580000,2026-01-16T12:43:57.302701,5805569,794677,4320364,1485204,2700889,0.37351423468911443,0.66632671,0.5,7946.77,35256.87,43203.64,11629.54,46426.15,58055.69,3682.76,11169.28,14852.04,0.37351423468911443,666326.71,0.0066632671,27008.89,0.0,0.0,0.5,794677,3525687,4320364,1485204,66632671,0.03,0.03,0.03,0,6,84,0,0,0,4,0,6,0,0,85.2,138,85
71590000,2026-01-16T12:43:57.791568,5806329,794787,4320938,1485391,2701222,0.37351226347047084,0.66642108,0.5,7947.87,35261.51,43209.38,11631.07,46432.22,58063.29,3683.2,11170.71,14853.91,0.37351226347047084,666421.08,0.0066642108,27012.22,0.0,0.0,0.5,794787,3526151,4320938,1485391,66642108,0.03,0.03,0.03,0,13,77,0,2,1,5,0,2,0,0,70.3,175,90
71600000,2026-01-16T12:43:58.281340,5807040,794896,4321469,1485570,2701534,0.37351098316429476,0.66651459,0.5,7948.96,35265.73,43214.69,11632.54,46437.86,58070.4,3683.57,11172.13,14855.7,0.37351098316429476,666514.59,0.0066651459,27015.34,0.0,0.0,0.5,794896,3526573,4321469,1485570,66651459,0.03,0.03,0.03,0,4,91,0,0,0,2,0,3,0,0,27.56,86,63
71610000,2026-01-16T12:43:58.771231,5807828,795009,4322055,1485772,2701881,0.3735091414900192,0.66660942,0.5,7950.09,35270.46,43220.55,11634.15,46444.13,58078.28,3684.05,11173.67,14857.72,0.3735091414900192,666609.42,0.0066660942,27018.81,0.0,0.0,0.5,795009,3527046,4322055,1485772,66660942,0.03,0.03,0.03,0,4,88,0,0,0,5,0,3,0,0,75.14,132,85
71620000,2026-01-16T12:43:59.262511,5808612,795122,4322640,1485971,2702231,0.37350880851899904,0.66670339,0.5,7951.22,35275.18,43226.4,11635.78,46450.34,58086.12,3684.55,11175.16,14859.71,0.37350880851899904,666703.39,0.0066670339,27022.31,0.0,0.0,0.5,795122,3527518,4322640,1485971,66670339,0.03,0.03,0.03,0,2,91,0,1,0,4,0,2,0,0,57.29,132,67
71630000,2026-01-16T12:43:59.753536,5809347,795228,4323186,1486160,2702555,0.3735067595419621,0.6667977,0.5,7952.28,35279.58,43231.86,11637.29,46456.18,58093.47,3685.0,11176.6,14861.6,0.3735067595419621,666797.7,0.006667977,27025.55,0.0,0.0,0.5,795228,3527958,4323186,1486160,66679770,0.03,0.03,0.03,0,5,85,0,1,0,5,0,4,0,0,68.95,121,72
71640000,2026-01-16T12:44:00.242838,5810138,795333,4323776,1486361,2702926,0.3735058828807054,0.66689097,0.5,7953.33,35284.43,43237.76,11638.91,46462.47,58101.38,3685.57,11178.04,14863.61,0.3735058828807054,666890.97,0.0066689097,27029.26,0.0,0.0,0.5,795333,3528443,4323776,1486361,66689097,0.03,0.03,0.03,0,13,78,0,1,0,4,0,4,0,0,72.13,120,87
71650000,2026-01-16T12:44:00.731221,5810927,795443,4324363,1486563,2703281,0.37350471410386166,0.66698485,0.5,7954.43,35289.2,43243.63,11640.56,46468.71,58109.27,3686.12,11179.51,14865.63,0.37350471410386166,666984.85,0.0066698485,27032.81,0.0,0.0,0.5,795443,3528920,4324363,1486563,66698485,0.03,0.03,0.03,0,7,81,0,1,0,6,0,5,0,0,82.58,166,73
71660000,2026-01-16T12:44:01.222993,5811732,795556,4324960,1486771,2703647,0.3735008799829555,0.66707818,0.5,7955.56,35294.04,43249.6,11642.16,46475.16,58117.32,3686.59,11181.12,14867.71,0.3735008799829555,667078.18,0.0066707818,27036.47,0.0,0.0,0.5,795556,3529404,4324960,1486771,66707818,0.03,0.03,0.03,0,5,80,0,5,0,8,0,2,0,0,95.28,170,93
71670000,2026-01-16T12:44:01.715306,5812535,795669,4325557,1486977,2704018,0.37349825706579154,0.66717173,0.5,7956.69,35298.88,43255.57,11643.77,46481.58,58125.35,3687.07,11182.7,14869.77,0.37349825706579154,667171.73,0.006671717299999999,27040.18,0.0,0.0,0.5,795669,3529888,4325557,1486977,66717173,0.03,0.03,0.03,0,8,82,0,2,0,5,0,3,0,0,69.69,149,86
71680000,2026-01-16T12:44:02.207562,5813335,795779,4326158,1487176,2704383,0.3734947623312434,0.66726516,0.5,7957.79,35303.79,43261.58,11645.38,46487.97,58133.35,3687.59,11184.17,14871.76,0.3734947623312434,667265.16,0.0066726516,27043.83,0.0,0.0,0.5,795779,3530379,4326158,1487176,66726516,0.03,0.03,0.03,1,3,89,0,1,0,3,0,3,0,0,25.38,122,57
71690000,2026-01-16T12:44:02.699101,5814098,795886,4326725,1487372,2704729,0.37349501951431985,0.66735933,0.5,7958.86,35308.39,43267.25,11646.96,46494.02,58140.98,3688.09,11185.63,14873.72,0.37349501951431985,667359.33,0.0066735933,27047.29,0.0,0.0,0.5,795886,3530839,4326725,1487372,66735933,0.03,0.03,0.03,0,9,83,0,2,0,3,0,3,0,0,76.09,125,78
71700000,2026-01-16T12:44:03.190723,5814876,795996,4327302,1487573,2705086,0.37349471342215396,0.66745281,0.5,7959.96,35313.06,43273.02,11648.46,46500.3,58148.76,3688.49,11187.24,14875.73,0.37349471342215396,667452.81,0.0066745281,27050.86,0.0,0.0,0.5,795996,3531306,4327302,1487573,66745281,0.03,0.03,0.03,0,10,80,0,2,0,5,0,3,0,0,47.54,113,78
71710000,2026-01-16T12:44:03.682959,5815731,796120,4327944,1487786,2705462,0.3734888291849996,0.66754417,0.5,7961.2,35318.24,43279.44,11650.22,46507.09,58157.31,3689.01,11188.85,14877.86,0.3734888291849996,667544.17,0.0066754417,27054.62,0.0,0.0,0.5,796120,3531824,4327944,1487786,66754417,0.03,0.03,0.03,0,18,72,0,3,0,5,0,2,0,0,80.27,118,81
71720000,2026-01-16T12:44:04.172388,5816534,796229,4328542,1487991,2705843,0.37349107249347546,0.66763773,0.5,7962.29,35323.13,43285.42,11651.77,46513.57,58165.34,3689.47,11190.44,14879.91,0.37349107249347546,667637.73,0.0066763773,27058.43,0.0,0.0,0.5,796229,3532313,4328542,1487991,66763773,0.03,0.03,0.03,0,10,84,0,0,0,3,0,3,0,0,24.65,62,52
71730000,2026-01-16T12:44:04.664064,5817351,796342,4329157,1488193,2706212,0.3734857258343722,0.66773123,0.5,7963.42,35328.15,43291.57,11653.41,46520.1,58173.51,3689.98,11191.95,14881.93,0.3734857258343722,667731.23,0.0066773123,27062.12,0.0,0.0,0.5,796342,3532815,4329157,1488193,66773123,0.03,0.03,0.03,0,6,87,0,2,0,3,0,2,0,0,66.91,153,54
71740000,2026-01-16T12:44:05.152921,5818111,796445,4329725,1488385,2706568,0.3734841582934255,0.66782342,0.5,7964.45,35332.8,43297.25,11654.94,46526.17,58181.11,3690.48,11193.37,14883.85,0.3734841582934255,667823.42,0.006678234199999999,27065.68,0.0,0.0,0.5,796445,3533280,4329725,1488385,66782342,0.03,0.03,0.03,0,6,89,0,1,0,2,0,2,0,0,48.11,104,61
71750000,2026-01-16T12:44:05.642507,5818881,796554,4330299,1488581,2706919,0.3734815684668296,0.66791644,0.5,7965.54,35337.45,43302.99,11656.51,46532.3,58188.81,3690.96,11194.85,14885.81,0.3734815684668296,667916.44,0.0066791644,27069.19,0.0,0.0,0.5,796554,3533745,4330299,1488581,66791644,0.03,0.03,0.03,0,8,86,0,0,0,3,0,3,0,0,59.22,167,78
71760000,2026-01-16T12:44:06.133860,5819670,796665,4330890,1488779,2707276,0.37347833928084795,0.66800986,0.5,7966.65,35342.25,43308.9,11658.08,46538.62,58196.7,3691.42,11196.37,14887.79,0.37347833928084795,668009.86,0.0066800986,27072.76,0.0,0.0,0.5,796665,3534225,4330890,1488779,66800986,0.03,0.03,0.03,0,9,85,0,1,0,2,0,3,0,0,68.11,163,68
71770000,2026-01-16T12:44:06.624421,5820444,796778,4331468,1488975,2707620,0.3734753899211261,0.66810387,0.5,7967.78,35346.9,43314.68,11659.67,46544.77,58204.44,3691.88,11197.87,14889.75,0.3734753899211261,668103.87,0.0066810387,27076.2,0.0,0.0,0.5,796778,3534690,4331468,1488975,66810387,0.03,0.03,0.03,0,8,85,0,0,0,3,0,4,0,0,73.38,162,63
71780000,2026-01-16T12:44:07.116385,5821207,796894,4332041,1489165,2707949,0.37347013774996,0.66819751,0.5,7968.94,35351.47,43320.41,11661.13,46550.94,58212.07,3692.19,11199.46,14891.65,0.37347013774996,668197.51,0.0066819751,27079.49,0.0,0.0,0.5,796894,3535147,4332041,1489165,66819751,0.03,0.03,0.03,1,10,79,0,3,0,4,0,3,0,0,81.7,179,66
71790000,2026-01-16T12:44:07.608052,5822001,797004,4332643,1489357,2708318,0.373464206595516,0.66828869,0.5,7970.04,35356.39,43326.43,11662.67,46557.34,58220.01,3692.62,11200.95,14893.57,0.373464206595516,668288.69,0.006682886900000001,27083.18,0.0,0.0,0.5,797004,3535639,4332643,1489357,66828869,0.03,0.03,0.03,0,9,84,0,0,0,4,0,3,0,0,56.4,138,65
71800000,2026-01-16T12:44:08.099001,5822824,797118,4333257,1489566,2708692,0.3734636788835855,0.66838155,0.5,7971.18,35361.39,43332.57,11664.28,46563.96,58228.24,3693.1,11202.56,14895.66,0.3734636788835855,668381.55,0.0066838155,27086.92,0.0,0.0,0.5,797118,3536139,4333257,1489566,66838155,0.03,0.03,0.03,0,11,74,0,3,0,8,0,4,0,0,131.94,179,90
71810000,2026-01-16T12:44:08.591273,5823636,797233,4333868,1489767,2709060,0.373459179573021,0.66847422,0.5,7972.33,35366.35,43338.68,11665.98,46570.38,58236.36,3693.64,11204.03,14897.67,0.373459179573021,668474.22,0.0066847422,27090.6,0.0,0.0,0.5,797233,3536635,4333868,1489767,66847422,0.03,0.03,0.03,0,14,76,0,1,0,4,0,5,0,0,96.7,155,89
71820000,2026-01-16T12:44:09.081429,5824439,797340,4334475,1489963,2709429,0.373452776785784,0.6685665,0.5,7973.4,35371.35,43344.75,11667.63,46576.76,58244.39,3694.23,11205.4,14899.63,0.373452776785784,668566.5,0.0066856649999999995,27094.29,0.0,0.0,0.5,797340,3537135,4334475,1489963,66856650,0.03,0.03,0.03,0,6,86,0,1,0,3,0,4,0,0,62.78,119,85
71830000,2026-01-16T12:44:09.573890,5825247,797450,4335078,1490168,2709797,0.37345075793603755,0.66865925,0.5,7974.5,35376.28,43350.78,11669.31,46583.16,58252.47,3694.8,11206.88,14901.68,0.37345075793603755,668659.25,0.0066865925000000005,27097.97,0.0,0.0,0.5,797450,3537628,4335078,1490168,66865925,0.03,0.03,0.03,0,6,85,0,0,0,5,0,4,0,0,40.85,126,50
