tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav,cluster_0_send_probability,cluster_0_n_nodes,cluster_0_avg_packet_sent,cluster_0_avg_packet_loss,cluster_0_avg_packet_loss_pct,cluster_0_total_throughput,cluster_0_avg_throughput_per_node,cluster_0_avg_timeout_retry,cluster_0_avg_cw_enters,cluster_0_avg_cw_increase,cluster_0_cw_increase_ratio,cluster_0_avg_epsilon,cluster_1_send_probability,cluster_1_n_nodes,cluster_1_avg_packet_sent,cluster_1_avg_packet_loss,cluster_1_avg_packet_loss_pct,cluster_1_total_throughput,cluster_1_avg_throughput_per_node,cluster_1_avg_timeout_retry,cluster_1_avg_cw_enters,cluster_1_avg_cw_increase,cluster_1_cw_increase_ratio,cluster_1_avg_epsilon,cluster_2_send_probability,cluster_2_n_nodes,cluster_2_avg_packet_sent,cluster_2_avg_packet_loss,cluster_2_avg_packet_loss_pct,cluster_2_total_throughput,cluster_2_avg_throughput_per_node,cluster_2_avg_timeout_retry,cluster_2_avg_cw_enters,cluster_2_avg_cw_increase,cluster_2_cw_increase_ratio,cluster_2_avg_epsilon,cluster_throughput_variance,cluster_throughput_max_min_ratio,jain_fairness_index
100000,2026-01-19T10:00:47.216178,5384,1075,4568,816,1358,0.19678956298278114,0.00082215,0.1593053066216091,10.75,34.93,45.68,11.77,42.07,53.84,1.02,7.14,8.16,0.19678956298278114,822.15,8.2215e-06,13.58,0.0,0.0,0.1593053066216091,1075,3493,4568,816,82215,0.03,0.03,0.03,2,17,79,0,1,0,1,0,0,0,0,40.53,111,97,N/A,34,52.55882352941177,8.235294117647058,0.17020466952495947,33877,996.3823529411765,14.647058823529411,0.0,0.0,0,0.03,N/A,33,38.81818181818182,7.303030303030303,0.20155736273271424,19620,594.5454545454545,11.666666666666666,0.0,0.0,0,0.03,N/A,33,45.45454545454545,8.93939393939394,0.2194122595227248,28718,870.2424242424242,14.393939393939394,0.0,0.0,0,0.03,34738992.666666664,1.7266564729867482,0.9557900412897566
110000,2026-01-19T10:00:48.082744,5796,1135,4910,885,1544,0.19823776551006989,0.00087187,0.1597601737430095,11.35,37.75,49.1,12.41,45.55,57.96,1.05,7.8,8.85,0.19823776551006989,871.87,8.7187e-06,15.44,0.0,0.0,0.1597601737430095,1135,3775,4910,885,87187,0.03,0.03,0.03,0,26,71,0,0,0,1,0,2,0,0,49.59,110,58,N/A,34,56.23529411764706,9.117647058823529,0.17488652346218792,35769,1052.0294117647059,16.823529411764707,0.0,0.0,0,0.03,N/A,33,42.21212121212121,8.151515151515152,0.2061649984504847,21142,640.6666666666666,13.636363636363637,0.0,0.0,0,0.03,N/A,33,48.63636363636363,9.272727272727273,0.21436938801292743,30276,917.4545454545455,15.818181818181818,0.0,0.0,0,0.03,36394681.55555555,1.691845615362785,0.9586900030274375
120000,2026-01-19T10:00:49.000209,6332,1244,5372,959,1665,0.19675077667254148,0.00095588,0.15902665968741453,12.44,41.28,53.72,13.59,49.73,63.32,1.14,8.45,9.59,0.19675077667254148,955.88,9.5588e-06,16.65,0.0,0.0,0.15902665968741453,1244,4128,5372,959,95588,0.03,0.03,0.03,0,15,79,0,1,0,2,0,3,0,0,101.29,131,97,N/A,34,61.0,9.911764705882353,0.17624212505496245,38793,1140.9705882352941,18.264705882352942,0.0,0.0,0,0.03,N/A,33,47.06060606060606,8.848484848484848,0.20267933577409392,23609,715.4242424242424,14.636363636363637,0.0,0.0,0,0.03,N/A,33,52.878787878787875,10.0,0.21195234348000982,33186,1005.6363636363636,17.0,0.0,0.0,0,0.03,39301248.222222224,1.6431445635139141,0.9627310561801298
130000,2026-01-19T10:00:49.849227,6857,1349,5823,1033,1794,0.19603628009642296,0.0010356,0.1587719096524839,13.49,44.74,58.23,14.72,53.85,68.57,1.22,9.11,10.33,0.19603628009642296,1035.6,1.0356e-05,17.94,0.0,0.0,0.1587719096524839,1349,4474,5823,1033,103560,0.03,0.03,0.03,0,15,80,0,1,0,3,0,1,0,0,119.04,136,96,N/A,34,66.38235294117646,10.735294117647058,0.176209155169105,42303,1244.2058823529412,19.647058823529413,0.0,0.0,0,0.03,N/A,33,51.484848484848484,9.606060606060606,0.19875157187223857,25785,781.3636363636364,15.696969696969697,0.0,0.0,0,0.03,N/A,33,56.57575757575758,10.636363636363637,0.2137489352154198,35472,1074.909090909091,18.424242424242426,0.0,0.0,0,0.03,45927206.0,1.6406050029086678,0.9628888337986587
140000,2026-01-19T10:00:50.646288,7400,1459,6289,1110,1925,0.19431037753315983,0.00111998,0.1580220995469185,14.59,48.3,62.89,15.88,58.12,74.0,1.28,9.82,11.1,0.19431037753315983,1119.98,1.11998e-05,19.25,0.0,0.0,0.1580220995469185,1459,4830,6289,1110,111998,0.03,0.03,0.03,0,13,84,0,0,0,1,0,2,0,0,126.94,140,98,N/A,34,71.94117647058823,11.411764705882353,0.17128830636631429,46246,1360.1764705882354,20.970588235294116,0.0,0.0,0,0.03,N/A,33,55.878787878787875,10.575757575757576,0.2003776951785964,27967,847.4848484848485,17.303030303030305,0.0,0.0,0,0.03,N/A,33,60.57575757575758,11.303030303030303,0.21196276957477622,37785,1145.0,19.424242424242426,0.0,0.0,0,0.03,55789276.22222222,1.6535917331140273,0.9615118238876627
150000,2026-01-19T10:00:51.471101,7919,1568,6734,1184,2039,0.1939887238568983,0.00120181,0.15782699942755002,15.68,51.66,67.34,17.03,62.16,79.19,1.34,10.5,11.84,0.1939887238568983,1201.81,1.20181e-05,20.39,0.0,0.0,0.15782699942755002,1568,5166,6734,1184,120181,0.03,0.03,0.03,0,3,91,0,1,0,2,0,3,0,0,115.22,150,97,N/A,34,77.29411764705883,12.323529411764707,0.17214312770673917,49619,1459.3823529411766,22.38235294117647,0.0,0.0,0,0.03,N/A,33,59.57575757575758,11.181818181818182,0.19951110540132086,29951,907.6060606060606,18.21212121212121,0.0,0.0,0,0.03,N/A,33,64.84848484848484,12.0,0.210973926224761,40611,1230.6363636363637,20.515151515151516,0.0,0.0,0,0.03,64623320.88888889,1.65667256518981,0.9612907361918099
160000,2026-01-19T10:00:52.340275,8468,1684,7205,1262,2156,0.19395634027298475,0.0012866,0.15796650875732535,16.84,55.21,72.05,18.27,66.41,84.68,1.42,11.2,12.62,0.19395634027298475,1286.6,1.2866e-05,21.56,0.0,0.0,0.15796650875732535,1684,5521,7205,1262,128660,0.03,0.03,0.03,0,13,80,0,1,0,3,0,3,0,0,86.84,117,97,N/A,34,82.73529411764706,13.147058823529411,0.17180232009601984,53010,1559.1176470588234,23.88235294117647,0.0,0.0,0,0.03,N/A,33,63.72727272727273,11.93939393939394,0.19952155512972503,32141,973.969696969697,18.96969696969697,0.0,0.0,0,0.03,N/A,33,69.36363636363636,12.757575757575758,0.21121647953796588,43509,1318.4545454545455,21.757575757575758,0.0,0.0,0,0.03,72779509.55555555,1.6492952926169067,0.9619363124857865
170000,2026-01-19T10:00:53.163263,8997,1788,7658,1339,2294,0.19277019813112456,0.00136797,0.15749523691245831,17.88,58.7,76.58,19.43,70.54,89.97,1.55,11.84,13.39,0.19277019813112456,1367.97,1.36797e-05,22.94,0.0,0.0,0.15749523691245831,1788,5870,7658,1339,136797,0.03,0.03,0.03,0,19,80,0,0,0,0,0,1,0,0,21.39,116,96,N/A,34,88.11764705882354,14.088235294117647,0.17255528040466547,56402,1658.8823529411766,25.470588235294116,0.0,0.0,0,0.03,N/A,33,68.03030303030303,12.696969696969697,0.19889393777049258,34597,1048.3939393939395,20.363636363636363,0.0,0.0,0,0.03,N/A,33,73.24242424242425,13.363636363636363,0.20747394948265377,45798,1387.8181818181818,22.90909090909091,0.0,0.0,0,0.03,79262804.66666667,1.6302569586958406,0.9632792939150936
180000,2026-01-19T10:00:53.934748,9541,1900,8121,1419,2417,0.19364858692872047,0.00145378,0.15804509239926942,19.0,62.21,81.21,20.67,74.74,95.41,1.67,12.52,14.19,0.19364858692872047,1453.78,1.45378e-05,24.17,0.0,0.0,0.15804509239926942,1900,6221,8121,1419,145378,0.03,0.03,0.03,1,29,66,0,1,0,1,0,2,0,0,75.52,121,88,N/A,34,94.11764705882354,15.0,0.1740391790692437,60266,1772.5294117647059,26.735294117647058,0.0,0.0,0,0.03,N/A,33,71.75757575757575,13.272727272727273,0.198292302775724,36752,1113.6969696969697,21.303030303030305,0.0,0.0,0,0.03,N/A,33,77.36363636363636,14.272727272727273,0.2092085034217839,48360,1465.4545454545455,24.393939393939394,0.0,0.0,0,0.03,92156299.55555557,1.6398019155420114,0.9622381946661331
190000,2026-01-19T10:00:54.695221,10077,2002,8575,1502,2570,0.19597574730756265,0.00153489,0.159637660390947,20.02,65.73,85.75,21.77,79.0,100.77,1.75,13.27,15.02,0.19597574730756265,1534.89,1.5348899999999998e-05,25.7,0.0,0.0,0.159637660390947,2002,6573,8575,1502,153489,0.03,0.03,0.03,0,16,80,0,0,0,1,1,2,0,0,103.04,124,89,N/A,34,99.0,15.882352941176471,0.1762144657054079,63184,1858.3529411764705,28.5,0.0,0.0,0,0.03,N/A,33,76.39393939393939,14.06060606060606,0.19734829113536,39198,1187.8181818181818,22.78787878787879,0.0,0.0,0,0.03,N/A,33,81.45454545454545,15.090909090909092,0.2149633117971368,51107,1548.6969696969697,25.727272727272727,0.0,0.0,0,0.03,95889600.66666667,1.6119189754579315,0.9646625721396304
200000,2026-01-19T10:00:55.530407,10606,2109,9033,1572,2692,0.19446078156062246,0.00161853,0.15858732882443893,21.09,69.24,90.33,22.92,83.14,106.06,1.82,13.9,15.72,0.19446078156062246,1618.53,1.61853e-05,26.92,0.0,0.0,0.15858732882443893,2109,6924,9033,1572,161853,0.03,0.03,0.03,1,19,76,0,0,0,3,0,1,0,0,115.79,172,97,N/A,34,104.38235294117646,16.558823529411764,0.17426511563394714,66695,1961.6176470588234,30.029411764705884,0.0,0.0,0,0.03,N/A,33,80.42424242424242,14.93939393939394,0.19886702746287452,41052,1244.0,23.696969696969695,0.0,0.0,0,0.03,N/A,33,85.75757575757575,15.636363636363637,0.21086219146161167,54106,1639.5757575757575,26.939393939393938,0.0,0.0,0,0.03,109605920.66666667,1.6246467894377863,0.9637104498358688
210000,2026-01-19T10:00:56.327228,11140,2212,9489,1650,2827,0.19388559526211283,0.00169889,0.15842892657111365,22.12,72.77,94.89,24.07,87.33,111.4,1.94,14.56,16.5,0.19388559526211283,1698.89,1.69889e-05,28.27,0.0,0.0,0.15842892657111365,2212,7277,9489,1650,169889,0.03,0.03,0.03,0,22,71,0,1,0,4,0,2,0,0,134.44,166,98,N/A,34,108.88235294117646,17.294117647058822,0.17460833140158818,69730,2050.8823529411766,31.558823529411764,0.0,0.0,0,0.03,N/A,33,84.78787878787878,15.636363636363637,0.1981857606227517,43005,1303.1818181818182,24.90909090909091,0.0,0.0,0,0.03,N/A,33,90.57575757575758,16.545454545454547,0.2094468532729236,57154,1731.939393939394,28.242424242424242,0.0,0.0,0,0.03,119175066.88888888,1.6214393675154053,0.9641696659104821
220000,2026-01-19T10:00:57.132098,11478,2261,9780,1698,2980,0.19408696872202097,0.00174043,0.15848094449908637,22.61,75.19,97.8,24.63,90.15,114.78,2.02,14.96,16.98,0.19408696872202097,1740.43,1.7404300000000002e-05,29.8,0.0,0.0,0.15848094449908637,2261,7519,9780,1698,174043,0.03,0.03,0.03,0,19,78,0,2,0,1,0,0,0,0,144.52,151,97,N/A,34,112.26470588235294,18.058823529411764,0.17728461321898326,71406,2100.176470588235,33.64705882352941,0.0,0.0,0,0.03,N/A,33,87.93939393939394,15.93939393939394,0.19665596724366954,44472,1347.6363636363637,26.272727272727273,0.0,0.0,0,0.03,N/A,33,92.75757575757575,16.90909090909091,0.20882948799138093,58165,1762.5757575757575,29.363636363636363,0.0,0.0,0,0.03,120918076.22222221,1.6056395035078252,0.965319010797663
230000,2026-01-19T10:00:58.007396,11887,2333,10127,1760,3120,0.19453147496468726,0.00179609,0.1585957554985686,23.33,77.94,101.27,25.41,93.46,118.87,2.08,15.52,17.6,0.19453147496468726,1796.09,1.79609e-05,31.2,0.0,0.0,0.1585957554985686,2333,7794,10127,1760,179609,0.03,0.03,0.03,0,20,77,0,1,0,1,0,1,0,0,31.08,108,94,N/A,34,116.3529411764706,18.970588235294116,0.17944590136392313,73741,2168.8529411764707,35.6764705882353,0.0,0.0,0,0.03,N/A,33,91.60606060606061,16.454545454545453,0.19698645480693094,46263,1401.909090909091,27.78787878787879,0.0,0.0,0,0.03,N/A,33,95.39393939393939,17.333333333333332,0.20761920731717026,59605,1806.2121212121212,30.0,0.0,0.0,0,0.03,125875104.88888888,1.5939519702570089,0.9660737055652882
240000,2026-01-19T10:00:58.861859,12437,2445,10595,1841,3247,0.19384242494990517,0.00188054,0.1583224784931615,24.45,81.5,105.95,26.65,97.72,124.37,2.19,16.22,18.41,0.19384242494990517,1880.54,1.88054e-05,32.47,0.0,0.0,0.1583224784931615,2445,8150,10595,1841,188054,0.03,0.03,0.03,0,19,76,0,1,0,2,0,2,0,0,110.9,136,96,N/A,34,121.20588235294117,19.823529411764707,0.17962545496840654,76842,2260.0588235294117,37.14705882352941,0.0,0.0,0,0.03,N/A,33,96.36363636363636,17.151515151515152,0.19461730229221735,48836,1479.878787878788,28.939393939393938,0.0,0.0,0,0.03,N/A,33,99.81818181818181,18.21212121212121,0.20771533486125818,62376,1890.1818181818182,31.181818181818183,0.0,0.0,0,0.03,130770310.22222222,1.5734703906953886,0.9677916567307284
250000,2026-01-19T10:00:59.665838,12969,2552,11053,1915,3371,0.19172184378275647,0.00196195,0.15719175741605373,25.52,85.01,110.53,27.83,101.86,129.69,2.3,16.85,19.15,0.19172184378275647,1961.95,1.96195e-05,33.71,0.0,0.0,0.15719175741605373,2552,8501,11053,1915,196195,0.03,0.03,0.03,0,14,79,0,1,0,3,0,3,0,0,131.04,152,96,N/A,34,125.82352941176471,20.58823529411765,0.17945199200036563,79804,2347.176470588235,38.705882352941174,0.0,0.0,0,0.03,N/A,33,100.6969696969697,17.727272727272727,0.19062002134708544,51404,1557.6969696969697,30.060606060606062,0.0,0.0,0,0.03,N/A,33,104.60606060606061,19.09090909090909,0.2054653316911939,64987,1969.3030303030303,32.21212121212121,0.0,0.0,0,0.03,134511264.22222224,1.5524861878453038,0.9695086276378722
260000,2026-01-19T10:01:00.480772,13508,2667,11519,1989,3490,0.191980540006641,0.00204665,0.15731932632671614,26.67,88.52,115.19,29.03,106.05,135.08,2.36,17.53,19.89,0.191980540006641,2046.65,2.04665e-05,34.9,0.0,0.0,0.15731932632671614,2667,8852,11519,1989,204665,0.03,0.03,0.03,0,14,81,1,1,0,0,0,3,0,0,138.6,180,97,N/A,34,131.11764705882354,21.38235294117647,0.18010385785731536,83240,2448.235294117647,40.14705882352941,0.0,0.0,0,0.03,N/A,33,105.03030303030303,18.242424242424242,0.18902669927848323,54003,1636.4545454545455,31.03030303030303,0.0,0.0,0,0.03,N/A,33,108.93939393939394,20.0,0.20717096234319493,67422,2043.090909090909,33.36363636363637,0.0,0.0,0,0.03,142786761.55555555,1.5413958483787937,0.9702340461653524
270000,2026-01-19T10:01:01.257938,14030,2773,11967,2063,3614,0.19179035019844226,0.00213007,0.15729705410124054,27.73,91.94,119.67,30.2,110.1,140.3,2.47,18.16,20.63,0.19179035019844226,2130.07,2.13007e-05,36.14,0.0,0.0,0.15729705410124054,2773,9194,11967,2063,213007,0.03,0.03,0.03,1,19,79,0,0,0,0,0,1,0,0,43.92,116,96,N/A,34,136.23529411764707,22.264705882352942,0.18029107645884468,86602,2547.1176470588234,41.61764705882353,0.0,0.0,0,0.03,N/A,33,109.03030303030303,18.78787878787879,0.18732374071809607,56104,1700.121212121212,32.06060606060606,0.0,0.0,0,0.03,N/A,33,113.24242424242425,20.78787878787879,0.20810469625897982,70301,2130.3333333333335,34.57575757575758,0.0,0.0,0,0.03,155267268.2222222,1.5435976044488806,0.9701213659232653
280000,2026-01-19T10:01:02.052104,14579,2885,12438,2140,3729,0.19152105818875842,0.00221537,0.15726678974091357,28.85,95.53,124.38,31.5,114.29,145.79,2.64,18.76,21.4,0.19152105818875842,2215.37,2.2153699999999998e-05,37.29,0.0,0.0,0.15726678974091357,2885,9553,12438,2140,221537,0.03,0.03,0.03,0,17,77,0,1,0,3,0,2,0,0,46.1,90,61,N/A,34,141.41176470588235,22.970588235294116,0.17996185023107247,89825,2641.9117647058824,42.970588235294116,0.0,0.0,0,0.03,N/A,33,113.15151515151516,19.818181818181817,0.19073327380311764,58423,1770.3939393939395,33.06060606060606,0.0,0.0,0,0.03,N/A,33,118.06060606060606,21.363636363636363,0.20421832956110592,73289,2220.878787878788,35.666666666666664,0.0,0.0,0,0.03,164502539.55555555,1.53749379525187,0.9707170233248249
290000,2026-01-19T10:01:02.894900,15135,2997,12914,2220,3865,0.19134513822585897,0.00229661,0.1572362813275312,29.97,99.17,129.14,32.69,118.66,151.35,2.72,19.48,22.2,0.19134513822585897,2296.61,2.29661e-05,38.65,0.0,0.0,0.1572362813275312,2997,9917,12914,2220,229661,0.03,0.03,0.03,0,27,68,0,2,0,2,0,1,0,0,112.53,179,66,N/A,34,145.94117647058823,23.764705882352942,0.17980848613665626,92728,2727.294117647059,44.5,0.0,0.0,0,0.03,N/A,33,117.84848484848484,20.696969696969695,0.1925657300464406,60463,1832.2121212121212,34.484848484848484,0.0,0.0,0,0.03,N/A,33,123.12121212121212,22.09090909090909,0.2020107940123347,76470,2317.2727272727275,36.78787878787879,0.0,0.0,0,0.03,173508537.55555555,1.5336321386633147,0.9712447247774044
300000,2026-01-19T10:01:04.134648,15615,3090,13324,2290,3993,0.19122035902271295,0.00237417,0.15728815795425294,30.9,102.34,133.24,33.72,122.43,156.15,2.81,20.09,22.9,0.19122035902271295,2374.17,2.37417e-05,39.93,0.0,0.0,0.15728815795425294,3090,10234,13324,2290,237417,0.03,0.03,0.03,0,12,83,0,0,0,2,0,3,0,0,81.75,102,96,N/A,34,150.26470588235293,24.441176470588236,0.17950220463873137,96049,2824.970588235294,45.85294117647059,0.0,0.0,0,0.03,N/A,33,121.33333333333333,21.575757575757574,0.19523261814996953,62286,1887.4545454545455,35.72727272727273,0.0,0.0,0,0.03,N/A,33,127.60606060606061,22.636363636363637,0.1992813498668313,79082,2396.4242424242425,38.03030303030303,0.0,0.0,0,0.03,189991652.66666666,1.542064027229233,0.9705575006369954
310000,2026-01-19T10:01:05.290153,16156,3202,13790,2365,4117,0.1906999433030937,0.00245569,0.1569999913595553,32.02,105.88,137.9,34.9,126.66,161.56,2.87,20.78,23.65,0.1906999433030937,2455.69,2.45569e-05,41.17,0.0,0.0,0.1569999913595553,3202,10588,13790,2365,245569,0.03,0.03,0.03,0,9,88,0,0,0,1,0,2,0,0,61.07,123,78,N/A,34,155.23529411764707,25.441176470588236,0.1810847820781124,99117,2915.205882352941,47.411764705882355,0.0,0.0,0,0.03,N/A,33,125.66666666666667,22.12121212121212,0.19376796299897878,64770,1962.7272727272727,36.54545454545455,0.0,0.0,0,0.03,N/A,33,132.27272727272728,23.333333333333332,0.19753845335415904,81682,2475.212121212121,39.36363636363637,0.0,0.0,0,0.03,196634597.55555558,1.5302918017600742,0.9714902246825996
320000,2026-01-19T10:01:06.046519,16669,3299,14227,2441,4254,0.19112588450785403,0.00253584,0.15732679824067852,32.99,109.28,142.27,36.0,130.69,166.69,3.0,21.41,24.41,0.19112588450785403,2535.84,2.53584e-05,42.54,0.0,0.0,0.15732679824067852,3299,10928,14227,2441,253584,0.03,0.03,0.03,0,15,81,0,0,0,2,0,2,0,0,122.0,155,98,N/A,34,160.52941176470588,26.352941176470587,0.182087714659145,102561,3016.5,48.94117647058823,0.0,0.0,0,0.03,N/A,33,129.36363636363637,22.757575757575758,0.19408838239336945,66773,2023.4242424242425,37.78787878787879,0.0,0.0,0,0.03,N/A,33,136.36363636363637,24.060606060606062,0.19747544040585696,84250,2553.030303030303,40.696969696969695,0.0,0.0,0,0.03,213502132.66666666,1.535965135608704,0.970985585336583
330000,2026-01-19T10:01:06.800187,17177,3405,14667,2509,4364,0.19049026840657304,0.00261872,0.1569600413193886,34.05,112.62,146.67,37.15,134.62,171.77,3.09,22.0,25.09,0.19049026840657304,2618.72,2.6187200000000002e-05,43.64,0.0,0.0,0.1569600413193886,3405,11262,14667,2509,261872,0.03,0.03,0.03,0,12,84,0,0,0,2,0,2,0,0,75.77,89,97,N/A,34,165.38235294117646,27.058823529411764,0.1810423107470357,105649,3107.323529411765,50.26470588235294,0.0,0.0,0,0.03,N/A,33,133.96969696969697,23.484848484848484,0.19315145881621668,69338,2101.151515151515,38.666666666666664,0.0,0.0,0,0.03,N/A,33,140.0909090909091,24.666666666666668,0.19756333740372548,86885,2632.878787878788,41.78787878787879,0.0,0.0,0,0.03,219830402.88888887,1.5236810983876086,0.9719585868555185
340000,2026-01-19T10:01:07.531169,17706,3517,15121,2584,4475,0.19000796590756852,0.00270523,0.15669323324362108,35.17,116.04,151.21,38.36,138.7,177.06,3.18,22.66,25.84,0.19000796590756852,2705.23,2.70523e-05,44.75,0.0,0.0,0.15669323324362108,3517,11604,15121,2584,270523,0.03,0.03,0.03,0,14,81,0,0,0,2,0,3,0,0,108.39,144,97,N/A,34,170.3235294117647,27.794117647058822,0.18027362211302986,109163,3210.676470588235,51.44117647058823,0.0,0.0,0,0.03,N/A,33,138.0909090909091,24.303030303030305,0.19258325501222662,71131,2155.4848484848485,39.72727272727273,0.0,0.0,0,0.03,N/A,33,144.63636363636363,25.363636363636363,0.19746200071243514,90229,2734.212121212121,42.878787878787875,0.0,0.0,0,0.03,241073664.88888887,1.5346754579578523,0.9712064348826877
350000,2026-01-19T10:01:08.268871,18217,3623,15564,2652,4588,0.18949214441942708,0.0027893,0.1564311187508372,36.23,119.41,155.64,39.51,142.66,182.17,3.27,23.25,26.52,0.18949214441942708,2789.3,2.7893e-05,45.88,0.0,0.0,0.1564311187508372,3623,11941,15564,2652,278930,0.03,0.03,0.03,0,20,77,0,0,0,2,0,1,0,0,82.41,132,97,N/A,34,175.35294117647058,28.647058823529413,0.18079056247972913,112425,3306.6176470588234,52.911764705882355,0.0,0.0,0,0.03,N/A,33,141.6060606060606,24.78787878787879,0.19145069840356496,73440,2225.4545454545455,40.45454545454545,0.0,0.0,0,0.03,N/A,33,149.36363636363637,26.060606060606062,0.1964988566761901,93065,2820.151515151515,44.06060606060606,0.0,0.0,0,0.03,253308938.88888887,1.5308415032679739,0.971531826518021
360000,2026-01-19T10:01:09.014627,18736,3734,16007,2728,4699,0.190061598735895,0.00287549,0.15680660230075122,37.34,122.73,160.07,40.69,146.67,187.36,3.34,23.94,27.28,0.190061598735895,2875.49,2.87549e-05,46.99,0.0,0.0,0.15680660230075122,3734,12273,16007,2728,287549,0.03,0.03,0.03,0,12,83,0,1,0,2,0,2,0,0,126.0,144,99,N/A,34,180.91176470588235,29.294117647058822,0.1796513938986104,116302,3420.6470588235293,53.911764705882355,0.0,0.0,0,0.03,N/A,33,145.3030303030303,25.606060606060606,0.1931073801225198,75378,2284.181818181818,41.57575757575758,0.0,0.0,0,0.03,N/A,33,153.36363636363637,26.87878787878788,0.1977414829391998,95869,2905.121212121212,45.27272727272727,0.0,0.0,0,0.03,279129149.5555555,1.5429170314946006,0.9705133462095124
370000,2026-01-19T10:01:09.768478,19266,3840,16465,2801,4823,0.19002471664184536,0.00295512,0.15674663948081746,38.4,126.25,164.65,41.87,150.79,192.66,3.47,24.54,28.01,0.19002471664184536,2955.12,2.95512e-05,48.23,0.0,0.0,0.15674663948081746,3840,12625,16465,2801,295512,0.03,0.03,0.03,0,10,84,0,1,0,3,0,2,0,0,45.52,55,96,N/A,34,185.6764705882353,29.91176470588235,0.1782971048948084,119336,3509.8823529411766,55.1764705882353,0.0,0.0,0,0.03,N/A,33,149.21212121212122,26.424242424242426,0.19406358530287318,77193,2339.181818181818,43.0,0.0,0.0,0,0.03,N/A,33,158.42424242424244,27.636363636363637,0.19806884190200716,98983,2999.4848484848485,46.303030303030305,0.0,0.0,0,0.03,296120128.6666667,1.5459432850128898,0.970385494020353
380000,2026-01-19T10:01:10.512917,19771,3938,16894,2876,4958,0.19031740618474213,0.00303388,0.15692779593395045,39.38,129.56,168.94,42.96,154.75,197.71,3.58,25.18,28.76,0.19031740618474213,3033.88,3.03388e-05,49.58,0.0,0.0,0.15692779593395045,3938,12956,16894,2876,303388,0.03,0.03,0.03,0,20,76,1,2,0,0,0,1,0,0,142.94,180,94,N/A,34,191.23529411764707,30.558823529411764,0.17709335331155926,122958,3616.4117647058824,56.35294117647059,0.0,0.0,0,0.03,N/A,33,152.66666666666666,27.151515151515152,0.19492049452796822,79011,2394.2727272727275,44.45454545454545,0.0,0.0,0,0.03,N/A,33,162.24242424242425,28.515151515151516,0.19933909958964383,101419,3073.3030303030305,47.72727272727273,0.0,0.0,0,0.03,321931754.8888889,1.5562136917644378,0.969482462581601
390000,2026-01-19T10:01:11.236401,20303,4043,17348,2954,5088,0.19058413541369318,0.00311692,0.157042278082335,40.43,133.05,173.48,44.11,158.92,203.03,3.67,25.87,29.54,0.19058413541369318,3116.92,3.11692e-05,50.88,0.0,0.0,0.157042278082335,4043,13305,17348,2954,311692,0.03,0.03,0.03,0,7,88,0,0,0,2,0,3,0,0,116.4,128,93,N/A,34,196.1764705882353,31.323529411764707,0.17720924553060535,126123,3709.5,57.61764705882353,0.0,0.0,0,0.03,N/A,33,157.15151515151516,27.78787878787879,0.19394471138229546,81614,2473.151515151515,45.666666666666664,0.0,0.0,0,0.03,N/A,33,166.42424242424244,29.454545454545453,0.20100374902160567,103955,3150.151515151515,49.15151515151515,0.0,0.0,0,0.03,330176842.8888889,1.5453598647290907,0.9703207363833675
