tick,timestamp,channel_total_generated_packets,channel_total_data_packet_sent,channel_total_sent_packets,channel_total_loss_packets,channel_total_timeout_nodes,channel_avg_packet_loss_percentage,channel_total_throughput,channel_avg_recent_packet_loss,nodes_avg_data_packet_sent,nodes_avg_control_packet_sent,nodes_avg_total_packet_sent,nodes_avg_data_packet_generated,nodes_avg_control_packet_generated,nodes_avg_total_packet_generated,nodes_avg_data_packet_loss,nodes_avg_control_packet_loss,nodes_avg_total_packet_loss,nodes_avg_packet_loss_percentage,nodes_avg_success_sent_bits,nodes_avg_throughput_per_node,nodes_avg_timeout_retry,nodes_avg_cw_enters,nodes_avg_cw_increase,nodes_avg_recent_packet_loss_pct,nodes_total_data_packet_sent,nodes_total_control_packet_sent,nodes_total_packet_sent,nodes_total_packet_loss,nodes_total_success_bits,nodes_avg_epsilon,nodes_min_epsilon,nodes_max_epsilon,nodes_nodes_in_IDLE,nodes_nodes_in_WAITING_UNTIL_CHANNEL_IS_CLEAR,nodes_nodes_in_SENDING_RTS,nodes_nodes_in_SENDING_CTS,nodes_nodes_in_WAITING_CTS,nodes_nodes_in_SENDING_DATA,nodes_nodes_in_WAITING_DATA,nodes_nodes_in_SENDING_ACK,nodes_nodes_in_WAITING_ACK,nodes_nodes_in_TIMEOUT,nodes_nodes_in_END_BACKOFF_TIMEOUT,nodes_avg_nav_seconds,nodes_max_nav_seconds,nodes_nodes_with_active_nav
7900000,2026-01-19T17:27:39.678294,830546,76712,546538,284008,541189,0.712165299577546,0.7285487,0.3929986629677502,153.424,939.652,1093.076,240.162,1420.93,1661.092,86.738,481.278,568.016,0.712165299577546,14570.974,0.0014570974,1082.378,0.0,0.0,0.3929986629677502,76712,469826,546538,284008,7285487,0.03,0.03,0.03,0,27,461,1,2,0,6,0,3,0,0,107.0,181,490
7910000,2026-01-19T17:27:42.753682,831544,76809,547191,284352,541829,0.712131087564841,0.7294672,0.39300496126959544,153.618,940.764,1094.382,240.472,1422.616,1663.088,86.852,481.852,568.704,0.712131087564841,14589.344,0.0014589344,1083.658,0.0,0.0,0.39300496126959544,76809,470382,547191,284352,7294672,0.03,0.03,0.03,0,23,468,0,0,0,5,0,4,0,0,32.774,109,250
7920000,2026-01-19T17:27:45.838030,832591,76915,547887,284703,542479,0.7120665982982075,0.7304008,0.392991311000275,153.83,941.944,1095.774,240.786,1424.396,1665.182,86.954,482.452,569.406,0.7120665982982075,14608.016,0.0014608015999999998,1084.958,0.0,0.0,0.392991311000275,76915,470972,547887,284703,7304008,0.03,0.03,0.03,0,22,467,0,1,0,7,0,3,0,0,50.734,95,410
7930000,2026-01-19T17:27:48.952945,833655,77018,548589,285065,543142,0.7119594759359196,0.7313268,0.39297015924162937,154.036,943.142,1097.178,241.118,1426.192,1667.31,87.08,483.05,570.13,0.7119594759359196,14626.536,0.0014626536000000002,1086.284,0.0,0.0,0.39297015924162937,77018,471571,548589,285065,7313268,0.03,0.03,0.03,0,19,463,0,4,0,9,0,5,0,0,95.848,139,469
7940000,2026-01-19T17:27:52.070463,834700,77122,549283,285416,543801,0.7118431353531667,0.7322625,0.39294497774912396,154.244,944.322,1098.566,241.44,1427.96,1669.4,87.194,483.638,570.832,0.7118431353531667,14645.25,0.0014645250000000002,1087.602,0.0,0.0,0.39294497774912396,77122,472161,549283,285416,7322625,0.03,0.03,0.03,0,28,459,0,3,0,7,0,3,0,0,91.534,137,426
7950000,2026-01-19T17:27:55.142817,835726,77223,549964,285761,544454,0.7117516645808186,0.7331889,0.3929247393217208,154.446,945.482,1099.928,241.75,1429.702,1671.452,87.302,484.22,571.522,0.7117516645808186,14663.778,0.0014663778,1088.908,0.0,0.0,0.3929247393217208,77223,472741,549964,285761,7331889,0.03,0.03,0.03,0,32,459,0,0,0,6,0,3,0,0,22.596,101,160
7960000,2026-01-19T17:27:58.219412,836800,77327,550681,286118,545126,0.7116752829031574,0.7341225,0.39290721378355864,154.654,946.708,1101.362,242.076,1431.524,1673.6,87.42,484.816,572.236,0.7116752829031574,14682.45,0.001468245,1090.252,0.0,0.0,0.39290721378355864,77327,473354,550681,286118,7341225,0.03,0.03,0.03,0,30,456,0,3,0,7,0,4,0,0,65.144,152,425
7970000,2026-01-19T17:28:01.304723,837802,77423,551334,286467,545761,0.7116986647148509,0.7350612,0.3929066195902338,154.846,947.822,1102.668,242.382,1433.222,1675.604,87.534,485.4,572.934,0.7116986647148509,14701.224,0.0014701223999999998,1091.522,0.0,0.0,0.3929066195902338,77423,473911,551334,286467,7350612,0.03,0.03,0.03,0,23,457,0,6,0,9,0,5,0,0,117.074,171,492
7980000,2026-01-19T17:28:04.382006,838845,77521,552024,286820,546432,0.7115727978422075,0.7359923,0.3928757658832934,155.042,949.006,1104.048,242.698,1434.992,1677.69,87.654,485.986,573.64,0.7115727978422075,14719.846,0.0014719846000000002,1092.864,0.0,0.0,0.3928757658832934,77521,474503,552024,286820,7359923,0.03,0.03,0.03,0,23,463,0,1,0,8,0,5,0,0,102.108,167,477
7990000,2026-01-19T17:28:07.457530,839864,77621,552702,287161,547081,0.7114183408380007,0.7369217,0.3928467414260849,155.242,950.162,1105.404,242.996,1436.732,1679.728,87.752,486.57,574.322,0.7114183408380007,14738.434,0.0014738434,1094.162,0.0,0.0,0.3928467414260849,77621,475081,552702,287161,7369217,0.03,0.03,0.03,0,16,472,0,1,0,8,0,3,0,0,95.764,167,450
8000000,2026-01-19T17:28:10.528902,840875,77714,553366,287508,547731,0.7113158513255793,0.7378478,0.39283124303929706,155.428,951.304,1106.732,243.304,1438.446,1681.75,87.876,487.14,575.016,0.7113158513255793,14756.956,0.0014756956000000002,1095.462,0.0,0.0,0.39283124303929706,77714,475652,553366,287508,7378478,0.03,0.03,0.03,0,19,466,0,5,0,7,0,3,0,0,98.648,177,372
8010000,2026-01-19T17:28:13.607672,841905,77812,554044,287860,548386,0.7111940684710949,0.7387784,0.3928066788896168,155.624,952.464,1108.088,243.614,1440.196,1683.81,87.988,487.732,575.72,0.7111940684710949,14775.568,0.0014775568,1096.772,0.0,0.0,0.3928066788896168,77812,476232,554044,287860,7387784,0.03,0.03,0.03,0,12,473,0,4,0,6,0,5,0,0,84.22,163,444
8020000,2026-01-19T17:28:16.693621,842899,77909,554700,288199,549013,0.7110766563650859,0.7397102,0.39278635237581094,155.818,953.582,1109.4,243.916,1441.882,1685.798,88.098,488.3,576.398,0.7110766563650859,14794.204,0.0014794203999999999,1098.026,0.0,0.0,0.39278635237581094,77909,476791,554700,288199,7397102,0.03,0.03,0.03,0,28,455,1,3,0,8,0,5,0,0,121.172,181,484
8030000,2026-01-19T17:28:19.758259,843902,78009,555353,288548,549654,0.7111113125171704,0.740641,0.39280371501682115,156.018,954.688,1110.706,244.222,1443.582,1687.804,88.202,488.894,577.096,0.7111113125171704,14812.82,0.001481282,1099.308,0.0,0.0,0.39280371501682115,78009,477344,555353,288548,7406410,0.03,0.03,0.03,0,26,459,0,2,0,7,0,6,0,0,65.444,117,414
8040000,2026-01-19T17:28:22.822369,844930,78105,556024,288905,550322,0.7110914656126864,0.7415721,0.39280505193813875,156.21,955.838,1112.048,244.53,1445.33,1689.86,88.318,489.492,577.81,0.7110914656126864,14831.442,0.0014831442,1100.644,0.0,0.0,0.39280505193813875,78105,477919,556024,288905,7415721,0.03,0.03,0.03,0,28,461,0,2,0,5,0,4,0,0,73.48,117,428
8050000,2026-01-19T17:28:25.904148,845934,78205,556685,289248,550955,0.7111012448200523,0.7425063,0.3928115558716852,156.41,956.96,1113.37,244.826,1447.042,1691.868,88.414,490.082,578.496,0.7111012448200523,14850.126,0.0014850126,1101.91,0.0,0.0,0.3928115558716852,78205,478480,556685,289248,7425063,0.03,0.03,0.03,0,10,474,0,3,0,9,0,4,0,0,119.104,169,463
8060000,2026-01-19T17:28:28.966951,846972,78307,557380,289591,551607,0.7110432815262956,0.7434333,0.39279765962181745,156.614,958.146,1114.76,245.124,1448.82,1693.944,88.51,490.672,579.182,0.7110432815262956,14868.666,0.0014868665999999999,1103.214,0.0,0.0,0.39279765962181745,78307,479073,557380,289591,7434333,0.03,0.03,0.03,0,12,471,0,3,0,10,0,4,0,0,65.202,179,399
8070000,2026-01-19T17:28:32.032323,848006,78400,558073,289933,552267,0.7108877028473187,0.7443521,0.39276055756238637,156.8,959.346,1116.146,245.446,1450.566,1696.012,88.646,491.22,579.866,0.7108877028473187,14887.042,0.0014887041999999998,1104.534,0.0,0.0,0.39276055756238637,78400,479673,558073,289933,7443521,0.03,0.03,0.03,0,25,460,1,5,0,5,0,4,0,0,89.186,181,484
8080000,2026-01-19T17:28:35.083764,849047,78497,558759,290287,552939,0.7109662240403921,0.7452659,0.3927758472986693,156.994,960.524,1117.518,245.754,1452.34,1698.094,88.758,491.816,580.574,0.7109662240403921,14905.318,0.0014905318,1105.878,0.0,0.0,0.3927758472986693,78497,480262,558759,290287,7452659,0.03,0.03,0.03,0,20,466,0,3,0,7,0,4,0,0,58.402,101,449
8090000,2026-01-19T17:28:38.135831,850072,78594,559437,290634,553596,0.7109118347098178,0.7461937,0.39276130095462886,157.188,961.686,1118.874,246.046,1454.098,1700.144,88.858,492.41,581.268,0.7109118347098178,14923.874,0.0014923873999999999,1107.192,0.0,0.0,0.39276130095462886,78594,480843,559437,290634,7461937,0.03,0.03,0.03,0,15,470,0,4,0,8,0,3,0,0,76.99,123,455
8100000,2026-01-19T17:28:41.198055,851161,78693,560162,290998,554293,0.7107960749651706,0.7471101,0.3927362819540209,157.386,962.938,1120.324,246.37,1455.952,1702.322,88.982,493.014,581.996,0.7107960749651706,14942.202,0.0014942202,1108.586,0.0,0.0,0.3927362819540209,78693,481469,560162,290998,7471101,0.03,0.03,0.03,0,26,455,0,5,0,9,0,5,0,0,77.362,115,478
8110000,2026-01-19T17:28:44.246062,852202,78791,560848,291353,554961,0.7107780558931216,0.7480399,0.3927274056257951,157.582,964.114,1121.696,246.676,1457.728,1704.404,89.092,493.614,582.706,0.7107780558931216,14960.798,0.0014960798,1109.922,0.0,0.0,0.3927274056257951,78791,482057,560848,291353,7480399,0.03,0.03,0.03,0,29,453,0,4,0,11,0,3,0,0,99.292,157,468
8120000,2026-01-19T17:28:47.315142,853279,78891,561567,291711,555648,0.7107059305848168,0.748962,0.3927200971616651,157.782,965.352,1123.134,247.014,1459.544,1706.558,89.232,494.19,583.422,0.7107059305848168,14979.24,0.001497924,1111.296,0.0,0.0,0.3927200971616651,78891,482676,561567,291711,7489620,0.03,0.03,0.03,1,30,458,0,3,0,7,0,1,0,0,64.29,122,442
8130000,2026-01-19T17:28:50.373849,854308,78997,562248,292059,556288,0.7106920716284344,0.7498991,0.3927095117232796,157.994,966.502,1124.496,247.328,1461.288,1708.616,89.332,494.786,584.118,0.7106920716284344,14997.982,0.0014997982000000002,1112.576,0.0,0.0,0.3927095117232796,78997,483251,562248,292059,7498991,0.03,0.03,0.03,0,28,459,0,1,0,8,0,4,0,0,74.15,157,481
8140000,2026-01-19T17:28:53.443904,855345,79095,562933,292412,556951,0.7106007975524894,0.7508248,0.39269025570517346,158.19,967.676,1125.866,247.628,1463.062,1710.69,89.438,495.386,584.824,0.7106007975524894,15016.496,0.0015016495999999999,1113.902,0.0,0.0,0.39269025570517346,79095,483838,562933,292412,7508248,0.03,0.03,0.03,0,28,458,0,3,0,7,0,4,0,0,128.996,180,492
8150000,2026-01-19T17:28:56.511370,856367,79194,563601,292765,557595,0.7105521744465039,0.751754,0.3926777619249965,158.388,968.814,1127.202,247.942,1464.792,1712.734,89.554,495.976,585.53,0.7105521744465039,15035.08,0.001503508,1115.19,0.0,0.0,0.3926777619249965,79194,484407,563601,292765,7517540,0.03,0.03,0.03,0,27,453,0,6,0,9,0,5,0,0,134.098,179,485
8160000,2026-01-19T17:28:59.550687,857418,79290,564304,293113,558273,0.7104910313032519,0.7526732,0.3926597893514897,158.58,970.028,1128.608,248.27,1466.566,1714.836,89.688,496.538,586.226,0.7104910313032519,15053.464,0.0015053464,1116.546,0.0,0.0,0.3926597893514897,79290,485014,564304,293113,7526732,0.03,0.03,0.03,0,31,455,0,2,0,8,0,4,0,0,87.03,157,483
8170000,2026-01-19T17:29:02.594506,858445,79391,564982,293462,558924,0.7104391061856776,0.7535992,0.3926555650484673,158.782,971.182,1129.964,248.582,1468.308,1716.89,89.8,497.124,586.924,0.7104391061856776,15071.984,0.0015071984,1117.848,0.0,0.0,0.3926555650484673,79391,485591,564982,293462,7535992,0.03,0.03,0.03,0,13,473,0,3,0,7,0,4,0,0,82.02,177,355
8180000,2026-01-19T17:29:05.641856,859466,79491,565657,293808,559574,0.7104235147346549,0.7545134,0.39264850374062643,158.982,972.332,1131.314,248.89,1470.042,1718.932,89.906,497.71,587.616,0.7104235147346549,15090.268,0.0015090268,1119.148,0.0,0.0,0.39264850374062643,79491,486166,565657,293808,7545134,0.03,0.03,0.03,0,29,462,0,1,0,6,0,2,0,0,42.128,85,406
8190000,2026-01-19T17:29:08.679661,860498,79588,566330,294167,560231,0.7103707156031558,0.7554356,0.3926373024974804,159.176,973.484,1132.66,249.196,1471.8,1720.996,90.018,498.316,588.334,0.7103707156031558,15108.712,0.0015108712,1120.462,0.0,0.0,0.3926373024974804,79588,486742,566330,294167,7554356,0.03,0.03,0.03,0,27,452,0,6,0,10,0,5,0,0,104.122,143,475
8200000,2026-01-19T17:29:11.812364,861522,79690,566999,294522,560884,0.7103325102135147,0.7563791,0.39262510494131725,159.38,974.618,1133.998,249.504,1473.54,1723.044,90.122,498.922,589.044,0.7103325102135147,15127.582,0.0015127582,1121.768,0.0,0.0,0.39262510494131725,79690,487309,566999,294522,7563791,0.03,0.03,0.03,0,18,464,0,4,0,11,0,3,0,0,85.444,124,461
8210000,2026-01-19T17:29:15.247560,862554,79793,567673,294880,561534,0.710342773562448,0.757319,0.3926212736321896,159.586,975.76,1135.346,249.812,1475.296,1725.108,90.226,499.534,589.76,0.710342773562448,15146.38,0.001514638,1123.068,0.0,0.0,0.3926212736321896,79793,487880,567673,294880,7573190,0.03,0.03,0.03,0,22,455,0,7,0,12,0,4,0,0,143.804,177,491
8220000,2026-01-19T17:29:18.585579,863566,79891,568341,295224,562169,0.7102141231617038,0.7582565,0.3925953514139114,159.782,976.9,1136.682,250.124,1477.008,1727.132,90.34,500.108,590.448,0.7102141231617038,15165.13,0.001516513,1124.338,0.0,0.0,0.3925953514139114,79891,488450,568341,295224,7582565,0.03,0.03,0.03,0,18,454,0,6,0,16,0,6,0,0,118.92,157,490
8230000,2026-01-19T17:29:21.835226,864567,79990,569008,295558,562814,0.7101812054120672,0.7591937,0.3925783481318607,159.98,978.036,1138.016,250.422,1478.712,1729.134,90.44,500.676,591.116,0.7101812054120672,15183.874,0.0015183873999999999,1125.628,0.0,0.0,0.3925783481318607,79990,489018,569008,295558,7591937,0.03,0.03,0.03,0,21,464,0,4,0,8,0,3,0,0,132.258,167,489
8240000,2026-01-19T17:29:25.962263,865554,80089,569653,295900,563438,0.7101982838990458,0.7601352,0.39257460867697314,160.178,979.128,1139.306,250.712,1480.396,1731.108,90.532,501.268,591.8,0.7101982838990458,15202.704,0.0015202704,1126.876,0.0,0.0,0.39257460867697314,80089,489564,569653,295900,7601352,0.03,0.03,0.03,0,28,452,0,5,0,10,0,5,0,0,107.442,153,487
8250000,2026-01-19T17:29:29.102202,866565,80186,570324,296240,564071,0.71015428004348,0.7610737,0.3925648554532253,160.372,980.276,1140.648,251.026,1482.104,1733.13,90.654,501.826,592.48,0.71015428004348,15221.474,0.0015221473999999999,1128.142,0.0,0.0,0.3925648554532253,80186,490138,570324,296240,7610737,0.03,0.03,0.03,0,22,453,0,5,0,13,0,7,0,0,128.06,171,478
8260000,2026-01-19T17:29:32.136889,867543,80280,570959,296583,564721,0.7101280206099796,0.7620084,0.39256073709085165,160.56,981.358,1141.918,251.3,1483.786,1735.086,90.738,502.428,593.166,0.7101280206099796,15240.168,0.0015240168,1129.442,0.0,0.0,0.39256073709085165,80280,490679,570959,296583,7620084,0.03,0.03,0.03,0,28,457,0,2,0,9,0,4,0,0,91.648,145,423
8270000,2026-01-19T17:29:35.184879,868572,80379,571629,296942,565385,0.7100846618630237,0.7629379,0.3925505508033865,160.758,982.5,1143.258,251.62,1485.524,1737.144,90.86,503.024,593.884,0.7100846618630237,15258.758,0.0015258758000000002,1130.77,0.0,0.0,0.3925505508033865,80379,491250,571629,296942,7629379,0.03,0.03,0.03,0,33,457,0,2,0,6,0,2,0,0,22.88,85,308
8280000,2026-01-19T17:29:38.234137,869612,80477,572320,297291,566039,0.7099794649784548,0.7638758,0.39252558983945296,160.954,983.686,1144.64,251.942,1487.282,1739.224,90.986,503.596,594.582,0.7099794649784548,15277.516,0.0015277516,1132.078,0.0,0.0,0.39252558983945296,80477,491843,572320,297291,7638758,0.03,0.03,0.03,0,36,449,0,3,0,7,0,5,0,0,100.812,141,485
8290000,2026-01-19T17:29:41.269625,870629,80573,572993,297635,566688,0.7099319392059541,0.7648022,0.3925101295773799,161.146,984.84,1145.986,252.25,1489.008,1741.258,91.102,504.168,595.27,0.7099319392059541,15296.044,0.0015296044,1133.376,0.0,0.0,0.3925101295773799,80573,492420,572993,297635,7648022,0.03,0.03,0.03,0,20,465,0,3,0,9,0,3,0,0,81.346,119,478
8300000,2026-01-19T17:29:44.365842,871634,80666,573663,297970,567326,0.7098255109167961,0.7657202,0.39248194099290445,161.332,985.994,1147.326,252.562,1490.706,1743.268,91.228,504.712,595.94,0.7098255109167961,15314.404,0.0015314404,1134.652,0.0,0.0,0.39248194099290445,80666,492997,573663,297970,7657202,0.03,0.03,0.03,0,27,458,0,1,0,8,0,6,0,0,57.436,104,432
8310000,2026-01-19T17:29:47.889815,872651,80768,574336,298314,567959,0.7097348713862646,0.7666547,0.3924578320371746,161.536,987.136,1148.672,252.878,1492.424,1745.302,91.34,505.288,596.628,0.7097348713862646,15333.094,0.0015333094,1135.918,0.0,0.0,0.3924578320371746,80768,493568,574336,298314,7666547,0.03,0.03,0.03,0,25,455,0,6,0,9,0,5,0,0,118.904,167,494
8320000,2026-01-19T17:29:51.807801,873728,80869,575044,298683,568659,0.7097210152109554,0.767579,0.39245033225729054,161.738,988.35,1150.088,253.192,1494.264,1747.456,91.452,505.914,597.366,0.7097210152109554,15351.58,0.001535158,1137.318,0.0,0.0,0.39245033225729054,80869,494175,575044,298683,7675790,0.03,0.03,0.03,0,32,453,0,1,0,9,0,5,0,0,89.848,150,489
8330000,2026-01-19T17:29:55.040435,874763,80968,575728,299034,569316,0.7097342739437467,0.7685049,0.3924463611670143,161.936,989.52,1151.456,253.512,1496.014,1749.526,91.574,506.494,598.068,0.7097342739437467,15370.098,0.0015370098,1138.632,0.0,0.0,0.3924463611670143,80968,494760,575728,299034,7685049,0.03,0.03,0.03,0,34,452,0,0,0,7,0,7,0,0,26.16,121,285
8340000,2026-01-19T17:29:58.288228,875815,81065,576422,299393,569988,0.7096183014302527,0.7694311,0.3924187094564515,162.13,990.714,1152.844,253.842,1497.788,1751.63,91.712,507.074,598.786,0.7096183014302527,15388.622,0.0015388622,1139.976,0.0,0.0,0.3924187094564515,81065,495357,576422,299393,7694311,0.03,0.03,0.03,0,23,463,1,3,0,7,0,3,0,0,96.3,181,443
8350000,2026-01-19T17:30:01.771519,876895,81167,577139,299755,570668,0.7095400948939576,0.7703666,0.39239233938498574,162.334,991.944,1154.278,254.168,1499.622,1753.79,91.832,507.678,599.51,0.7095400948939576,15407.332,0.0015407332,1141.336,0.0,0.0,0.39239233938498574,81167,495972,577139,299755,7703666,0.03,0.03,0.03,0,22,458,0,6,0,9,0,5,0,0,123.178,153,467
8360000,2026-01-19T17:30:05.194781,877933,81261,577823,300109,571341,0.7094901988559619,0.7712859,0.3923756112186784,162.522,993.124,1155.646,254.492,1501.374,1755.866,91.97,508.248,600.218,0.7094901988559619,15425.718,0.0015425718,1142.682,0.0,0.0,0.3923756112186784,81261,496562,577823,300109,7712859,0.03,0.03,0.03,0,25,459,0,3,0,9,0,4,0,0,108.934,171,477
8370000,2026-01-19T17:30:08.716589,878983,81356,578518,300464,572011,0.7094070875533437,0.7722126,0.39235474390764746,162.712,994.324,1157.036,254.832,1503.134,1757.966,92.118,508.81,600.928,0.7094070875533437,15444.252,0.0015444252,1144.022,0.0,0.0,0.39235474390764746,81356,497162,578518,300464,7722126,0.03,0.03,0.03,0,20,463,0,4,0,8,0,5,0,0,105.758,145,491
8380000,2026-01-19T17:30:11.969466,879988,81455,579180,300807,572647,0.7093149240044049,0.7731444,0.3923313427558279,162.91,995.45,1158.36,255.136,1504.84,1759.976,92.224,509.39,601.614,0.7093149240044049,15462.888,0.0015462887999999999,1145.294,0.0,0.0,0.3923313427558279,81455,497725,579180,300807,7731444,0.03,0.03,0.03,0,26,457,0,3,0,8,0,6,0,0,109.062,155,456
8390000,2026-01-19T17:30:15.433557,881047,81554,579877,301169,573331,0.7091994342350593,0.7740762,0.3923072232874817,163.108,996.646,1159.754,255.438,1506.656,1762.094,92.33,510.008,602.338,0.7091994342350593,15481.524,0.0015481524,1146.662,0.0,0.0,0.3923072232874817,81554,498323,579877,301169,7740762,0.03,0.03,0.03,0,25,457,0,4,0,10,0,4,0,0,143.332,179,452
8400000,2026-01-19T17:30:18.485240,882080,81652,580561,301519,573993,0.7091061853469316,0.7750013,0.39229062664310826,163.304,997.818,1161.122,255.75,1508.41,1764.16,92.446,510.592,603.038,0.7091061853469316,15500.026,0.0015500026,1147.986,0.0,0.0,0.39229062664310826,81652,498909,580561,301519,7750013,0.03,0.03,0.03,0,11,474,1,4,0,8,0,2,0,0,124.86,181,399
8410000,2026-01-19T17:30:21.534941,883099,81747,581237,301861,574651,0.7090092673175762,0.7759141,0.39227425611629685,163.494,998.98,1162.474,256.042,1510.156,1766.198,92.546,511.176,603.722,0.7090092673175762,15518.282,0.0015518282000000002,1149.302,0.0,0.0,0.39227425611629685,81747,499490,581237,301861,7759141,0.03,0.03,0.03,0,32,452,0,3,0,8,0,5,0,0,102.904,145,444
8420000,2026-01-19T17:30:24.586765,884130,81851,581918,302211,575290,0.708949791522277,0.7768417,0.3922627286150519,163.702,1000.134,1163.836,256.362,1511.898,1768.26,92.658,511.764,604.422,0.708949791522277,15536.834,0.0015536833999999998,1150.58,0.0,0.0,0.3922627286150519,81851,500067,581918,302211,7768417,0.03,0.03,0.03,0,20,460,0,5,0,12,0,3,0,0,133.176,157,484
8430000,2026-01-19T17:30:27.627776,885176,81953,582597,302578,575964,0.7090246559753167,0.7777778,0.3922809638165511,163.906,1001.288,1165.194,256.668,1513.684,1770.352,92.76,512.396,605.156,0.7090246559753167,15555.556,0.0015555556,1151.928,0.0,0.0,0.3922809638165511,81953,500644,582597,302578,7777778,0.03,0.03,0.03,0,21,460,0,3,0,10,0,6,0,0,92.938,131,475
8440000,2026-01-19T17:30:30.671923,886220,82054,583284,302936,576637,0.7090534328401572,0.7787075,0.39228889616695317,164.108,1002.46,1166.568,256.984,1515.456,1772.44,92.876,512.996,605.872,0.7090534328401572,15574.15,0.001557415,1153.274,0.0,0.0,0.39228889616695317,82054,501230,583284,302936,7787075,0.03,0.03,0.03,0,33,450,1,3,0,8,0,5,0,0,115.8,181,488
8450000,2026-01-19T17:30:33.715882,887282,82165,584001,303280,577277,0.7088662788474818,0.7796342,0.3922484192402653,164.33,1003.672,1168.002,257.336,1517.228,1774.564,93.004,513.556,606.56,0.7088662788474818,15592.684,0.0015592683999999999,1154.554,0.0,0.0,0.3922484192402653,82165,501836,584001,303280,7796342,0.03,0.03,0.03,0,15,471,0,3,0,7,0,4,0,0,114.858,163,486
8460000,2026-01-19T17:30:36.772960,888323,82266,584697,303625,577926,0.708742703168701,0.7805575,0.3922215471073246,164.532,1004.862,1169.394,257.674,1518.972,1776.646,93.14,514.11,607.25,0.708742703168701,15611.15,0.001561115,1155.852,0.0,0.0,0.3922215471073246,82266,502431,584697,303625,7805575,0.03,0.03,0.03,0,27,462,0,0,0,7,0,4,0,0,64.832,145,478
8470000,2026-01-19T17:30:39.823825,889361,82372,585383,303977,578565,0.7086312044006471,0.7814903,0.3921955879019771,164.744,1006.022,1170.766,257.99,1520.732,1778.722,93.244,514.71,607.954,0.7086312044006471,15629.806,0.0015629806,1157.13,0.0,0.0,0.3921955879019771,82372,503011,585383,303977,7814903,0.03,0.03,0.03,0,19,462,0,6,0,8,0,5,0,0,121.692,171,488
8480000,2026-01-19T17:30:42.867199,890393,82469,586075,304317,579220,0.7085131708992765,0.7824118,0.3921729073244559,164.938,1007.212,1172.15,258.312,1522.474,1780.786,93.374,515.26,608.634,0.7085131708992765,15648.236,0.0015648236,1158.44,0.0,0.0,0.3921729073244559,82469,503606,586075,304317,7824118,0.03,0.03,0.03,0,29,457,0,2,0,8,0,4,0,0,113.7,178,479
8490000,2026-01-19T17:30:45.923808,891416,82566,586751,304664,579866,0.7084291952895265,0.7833321,0.3921588200259394,165.132,1008.37,1173.502,258.626,1524.206,1782.832,93.492,515.836,609.328,0.7084291952895265,15666.642,0.0015666642,1159.732,0.0,0.0,0.3921588200259394,82566,504185,586751,304664,7833321,0.03,0.03,0.03,0,27,453,0,3,0,13,0,4,0,0,57.012,100,396
8500000,2026-01-19T17:30:48.989054,892452,82672,587444,305007,580516,0.7083802227530929,0.7842663,0.39214098986702206,165.344,1009.544,1174.888,258.942,1525.962,1784.904,93.598,516.416,610.014,0.7083802227530929,15685.326,0.0015685325999999999,1161.032,0.0,0.0,0.39214098986702206,82672,504772,587444,305007,7842663,0.03,0.03,0.03,0,18,469,1,4,0,6,0,2,0,0,81.166,180,424
8510000,2026-01-19T17:30:52.034280,893487,82766,588139,305347,581165,0.7083079016056231,0.7851899,0.39212205739390266,165.532,1010.746,1176.278,259.252,1527.722,1786.974,93.72,516.974,610.694,0.7083079016056231,15703.798,0.0015703798,1162.33,0.0,0.0,0.39212205739390266,82766,505373,588139,305347,7851899,0.03,0.03,0.03,0,36,442,0,7,0,12,0,3,0,0,112.99,179,481
8520000,2026-01-19T17:30:55.073931,894520,82865,588825,305694,581830,0.7082310481870246,0.7861002,0.39210544608403425,165.73,1011.92,1177.65,259.568,1529.472,1789.04,93.836,517.552,611.388,0.7082310481870246,15722.004,0.0015722004,1163.66,0.0,0.0,0.39210544608403425,82865,505960,588825,305694,7861002,0.03,0.03,0.03,0,28,462,0,0,0,8,0,2,0,0,14.452,58,176
8530000,2026-01-19T17:30:58.108053,895598,82967,589546,306051,582505,0.708134114373022,0.7870242,0.3920808473707911,165.934,1013.158,1179.092,259.914,1531.282,1791.196,93.978,518.124,612.102,0.708134114373022,15740.484,0.0015740484,1165.01,0.0,0.0,0.3920808473707911,82967,506579,589546,306051,7870242,0.03,0.03,0.03,0,29,460,0,0,0,7,0,4,0,0,65.16,109,487
8540000,2026-01-19T17:31:01.144595,896612,83066,590210,306402,583149,0.7082016434715628,0.7879588,0.39209782287243894,166.132,1014.288,1180.42,260.2,1533.024,1793.224,94.068,518.736,612.804,0.7082016434715628,15759.176,0.0015759176,1166.298,0.0,0.0,0.39209782287243894,83066,507144,590210,306402,7879588,0.03,0.03,0.03,0,19,458,1,4,0,13,0,5,0,0,123.108,181,489
8550000,2026-01-19T17:31:04.205966,897672,83168,590907,306765,583833,0.7080789678525545,0.7888915,0.3920781626107241,166.336,1015.478,1181.814,260.514,1534.83,1795.344,94.178,519.352,613.53,0.7080789678525545,15777.83,0.001577783,1167.666,0.0,0.0,0.3920781626107241,83168,507739,590907,306765,7888915,0.03,0.03,0.03,0,11,472,1,3,0,9,0,4,0,0,130.712,181,419
